[1,1] -1
[4,4] 27249
[5,3] 15748
[6,2] 2480
[7,1] 31
[7,7] -850733
[8,6] -253952
[9,5] 240126
[10,4] 59148
[10,10] 8603895
[11,3] -52824
[11,9] -655526
[12,2] 11036
[12,8] -4820190
[13,1] -279
[13,7] 1562989
[13,13] -35570082
[14,6] 1935547
[14,12] 20021350
[15,5] -651186
[15,11] -2510628
[16,4] -320168
[16,10] -9921302
[16,16] 62852686
[17,3] 151404
[17,9] 1849522
[17,15] -16761080
[18,2] -18290
[18,8] 8152752
[18,14] -28474399
[19,1] 713
[19,7] -7372761
[19,13] 46079268
[19,19] -35570082
[20,6] 3330950
[20,12] -42925948
[20,18] 20021350
[21,5] -1187858
[21,11] 26170820
[21,17] -2510628
[22,4] 351540
[22,10] -5998965
[22,16] -9921302
[22,22] 8603895
[23,3] -70618
[23,9] -2499840
[23,15] 1849522
[23,21] -655526
[24,2] 8060
[24,8] 2448411
[24,14] 8152752
[24,20] -4820190
[25,1] -372
[25,7] -984374
[25,13] -7372761
[25,19] 1562989
[25,25] -850733
[26,6] 252557
[26,12] 3330950
[26,18] 1935547
[26,24] -253952
[27,5] -36270
[27,11] -1187858
[27,17] -651186
[27,23] 240126
[28,4] 186
[28,10] 351540
[28,16] -320168
[28,22] 59148
[28,28] 27249
[29,3] 930
[29,9] -70618
[29,15] 151404
[29,21] -52824
[29,27] 15748
[30,2] -124
[30,8] 8060
[30,14] -18290
[30,20] 11036
[30,26] 2480
[31,7] -372
[31,13] 713
[31,19] -279
[31,25] 31
[31,31] -1
[32,0] 1
