[1,1] -1
[4,4] 6057202
[5,3] 2606300
[6,2] 148338
[7,1] 67
[7,7] -88808218868
[8,6] 70367874796
[9,5] -35989919794
[10,4] 10641252488
[10,10] 10027800361906
[11,3] -1356835157
[11,9] -6245137930161
[12,2] 19868716
[12,8] -631006809896
[13,1] -1809
[13,7] 4012933295734
[13,13] -1466150866010408
[14,6] -3082493318186
[14,12] 895684223254468
[15,5] 1186259171054
[15,11] 163183066084304
[16,4] -238937859436
[16,10] -676686709974872
[16,16] 102114375931321618
[17,3] 19634205481
[17,9] 477174800580387
[17,15] -51593560138260382
[18,2] 265772652
[18,8] -108560387409096
[18,14] -36914989944600380
[19,1] 25259
[19,7] -52508812730347
[19,13] 66024736018726273
[19,19] 608035065094341024
[20,6] 45827626056384
[20,12] -29893092974209080
[20,18] -185841575836381860
[21,5] -13531520920270
[21,11] -8752621451506152
[21,17] -437293550520745800
[22,4] 1642477270844
[22,10] 16147288755791042
[22,16] 417204763821694844
[22,22] 2979218752218800446
[23,3] -39895701678
[23,9] -6996609303609026
[23,15] 19230901303362442
[23,21] -822749672833235808
[24,2] -55523436
[24,8] 490566047848792
[24,14] -206133693321782136
[24,20] -2046203796918130381
[25,1] -195171
[25,7] 678866774356255
[25,13] 80825942440619263
[25,19] 1424546289591812260
[25,25] 5650165928223043555
[26,6] -276925545217332
[26,12] 34857907010580076
[26,18] 661749611945536576
[26,24] -2068160715106244824
[27,5] 44816881228350
[27,11] -35050654205733563
[27,17] -836284923860110309
[27,23] -1769541862155898876
[28,4] -3030009869300
[28,10] 8723054516650164
[28,16] -211773310144278467
[28,22] -304208851442613088
[28,28] 28125530358668765944
[29,3] 108780560418
[29,9] -1923204539330112
[29,15] 548325276869353268
[29,21] 1910104609886765091
[29,27] -10545211525403454093
[30,2] -998295042
[30,8] 2304332689511396
[30,14] -230326031551860200
[30,20] 982242976746791760
[30,26] -8385685506117119720
[31,1] 833949
[31,7] -1338925470403677
[31,13] 31056408790720915
[31,19] -3005561119506936967
[31,25] 406626702680046698
[31,31] 38442053353278994560
[32,6] 352443719452828
[32,12] -25374593001636112
[32,18] 1727767936461490224
[32,24] 5274484083131494182
[32,30] -14667865023962120136
[33,5] -46844724933000
[33,11] 26120776526408417
[33,17] -374445331898565438
[33,23] 5424219302966363753
[33,29] -1337225310643947020
[34,4] 3373767852556
[34,10] -9513834329072128
[34,16] 256578315175381156
[34,22] -9987459574965995598
[34,28] -17597314360986085708
[34,34] 122739034109240070312
[35,3] -108582096100
[35,9] 1796550699362910
[35,15] -277096265323433968
[35,21] 3944925462892917739
[35,27] 6212880434938743268
[35,33] -36382465858322200769
[36,2] 1190526216
[36,8] -577021983107061
[36,14] 104586671301475960
[36,20] -636154809607992836
[36,26] 28583861691120248972
[36,32] -52885753407846988419
[37,1] -1893487
[37,7] 204318447582599
[37,13] -11203689311250299
[37,19] 1030991619564382707
[37,25] -24463853672357661864
[37,31] 7922275156354579210
[37,37] 38442053353278994560
[38,6] -28327451761026
[38,12] 5825177168688348
[38,18] -629590529742831740
[38,24] -266030289994507468
[38,30] 23156195394749828916
[38,36] -14667865023962120136
[39,5] 1490356712948
[39,11] -5649948235166902
[39,17] 43763219154264461
[39,23] 3093398689111919535
[39,29] 21647642583492944710
[39,35] -1337225310643947020
[40,4] -226454400006
[40,10] 1476087361952000
[40,16] -48324457209588062
[40,22] 3432264896229241544
[40,28] -32526121202489130487
[40,34] -17597314360986085708
[40,40] 28125530358668765944
[41,3] 25631392700
[41,9] -32668387029437
[41,15] 58374482461518557
[41,21] -2029201533174684182
[41,27] 1504420313326955665
[41,33] 6212880434938743268
[41,39] -10545211525403454093
[42,2] -516665944
[42,8] -13599812185944
[42,14] -2038474270300722
[42,20] -452333931346961556
[42,26] 5199814337276128046
[42,32] 28583861691120248972
[42,38] -8385685506117119720
[43,1] 2155993
[43,7] -6556488441547
[43,13] -3280019421653809
[43,19] 86621979448083724
[43,25] 4296918759337611643
[43,31] -24463853672357661864
[43,37] 406626702680046698
[43,43] 5650165928223043555
[44,6] 1421298505644
[44,12] -1976806857758984
[44,18] 198423694275463060
[44,24] -3050359325349365599
[44,30] -266030289994507468
[44,36] 5274484083131494182
[44,42] -2068160715106244824
[45,5] -37183658057
[45,11] 462071785806201
[45,17] -5615611754710458
[45,23] -691528561730040492
[45,29] 3093398689111919535
[45,35] 5424219302966363753
[45,41] -1769541862155898876
[46,4] -17376381392
[46,10] 124770073954992
[46,16] -17478278775837328
[46,22] 233354459742948102
[46,28] 3432264896229241544
[46,34] -9987459574965995598
[46,40] -304208851442613088
[46,46] 2979218752218800446
[47,3] -1042054082
[47,9] -8028136127023
[47,15] -6455590844846697
[47,21] 280833738688839264
[47,27] -2029201533174684182
[47,33] 3944925462892917739
[47,39] 1910104609886765091
[47,45] -822749672833235808
[48,2] 96799992
[48,8] -2864578334706
[48,14] 780590484770904
[48,20] -17435230676096208
[48,26] -452333931346961556
[48,32] -636154809607992836
[48,38] 982242976746791760
[48,44] -2046203796918130381
[49,1] -1149988
[49,7] 34262124732
[49,13] 482074642723884
[49,19] -25534643832209501
[49,25] 86621979448083724
[49,31] 1030991619564382707
[49,37] -3005561119506936967
[49,43] 1424546289591812260
[49,49] 608035065094341024
[50,6] 73854586889
[50,12] 135911457810082
[50,18] -8618774940799477
[50,24] 198423694275463060
[50,30] -629590529742831740
[50,36] 1727767936461490224
[50,42] 661749611945536576
[50,48] -185841575836381860
[51,5] 17391624495
[51,11] 15231573954096
[51,17] 219667783678531
[51,23] -5615611754710458
[51,29] 43763219154264461
[51,35] -374445331898565438
[51,41] -836284923860110309
[51,47] -437293550520745800
[52,4] 1734044152
[52,10] -4458253550724
[52,16] 793601495952886
[52,22] -17478278775837328
[52,28] -48324457209588062
[52,34] 256578315175381156
[52,40] -211773310144278467
[52,46] 417204763821694844
[52,52] 102114375931321618
[53,3] 54164810
[53,9] -1539125782803
[53,15] 345082705262951
[53,21] -6455590844846697
[53,27] 58374482461518557
[53,33] -277096265323433968
[53,39] 548325276869353268
[53,45] 19230901303362442
[53,51] -51593560138260382
[54,2] 1955797
[54,8] -345375537590
[54,14] 35952271511177
[54,20] 780590484770904
[54,26] -2038474270300722
[54,32] 104586671301475960
[54,38] -230326031551860200
[54,44] -206133693321782136
[54,50] -36914989944600380
[55,1] 240396
[55,7] -67574761644
[55,13] -15933548529452
[55,19] 482074642723884
[55,25] -3280019421653809
[55,31] -11203689311250299
[55,37] 31056408790720915
[55,43] 80825942440619263
[55,49] 66024736018726273
[55,55] -1466150866010408
[56,6] -8988603286
[56,12] -6202954613179
[56,18] 135911457810082
[56,24] -1976806857758984
[56,30] 5825177168688348
[56,36] -25374593001636112
[56,42] 34857907010580076
[56,48] -29893092974209080
[56,54] 895684223254468
[57,5] -902485109
[57,11] -802674990446
[57,17] 15231573954096
[57,23] 462071785806201
[57,29] -5649948235166902
[57,35] 26120776526408417
[57,41] -35050654205733563
[57,47] -8752621451506152
[57,53] 163183066084304
[58,4] -81912324
[58,10] 156850640110
[58,16] -4458253550724
[58,22] 124770073954992
[58,28] 1476087361952000
[58,34] -9513834329072128
[58,40] 8723054516650164
[58,46] 16147288755791042
[58,52] -676686709974872
[58,58] 10027800361906
[59,3] -6690620
[59,9] 100216580151
[59,15] -1539125782803
[59,21] -8028136127023
[59,27] -32668387029437
[59,33] 1796550699362910
[59,39] -1923204539330112
[59,45] -6996609303609026
[59,51] 477174800580387
[59,57] -6245137930161
[60,2] -415534
[60,8] 26190090960
[60,14] -345375537590
[60,20] -2864578334706
[60,26] -13599812185944
[60,32] -577021983107061
[60,38] 2304332689511396
[60,44] 490566047848792
[60,50] -108560387409096
[60,56] -631006809896
[61,1] -12730
[61,7] 4658172454
[61,13] -67574761644
[61,19] 34262124732
[61,25] -6556488441547
[61,31] 204318447582599
[61,37] -1338925470403677
[61,43] 678866774356255
[61,49] -52508812730347
[61,55] 4012933295734
[61,61] -88808218868
[62,6] 608502643
[62,12] -8988603286
[62,18] 73854586889
[62,24] 1421298505644
[62,30] -28327451761026
[62,36] 352443719452828
[62,42] -276925545217332
[62,48] 45827626056384
[62,54] -3082493318186
[62,60] 70367874796
[63,5] 59172859
[63,11] -902485109
[63,17] 17391624495
[63,23] -37183658057
[63,29] 1490356712948
[63,35] -46844724933000
[63,41] 44816881228350
[63,47] -13531520920270
[63,53] 1186259171054
[63,59] -35989919794
[64,4] 4273059
[64,10] -81912324
[64,16] 1734044152
[64,22] -17376381392
[64,28] -226454400006
[64,34] 3373767852556
[64,40] -3030009869300
[64,46] 1642477270844
[64,52] -238937859436
[64,58] 10641252488
[64,64] 6057202
[65,3] 219760
[65,9] -6690620
[65,15] 54164810
[65,21] -1042054082
[65,27] 25631392700
[65,33] -108582096100
[65,39] 108780560418
[65,45] -39895701678
[65,51] 19634205481
[65,57] -1356835157
[65,63] 2606300
[66,2] 7303
[66,8] -415534
[66,14] 1955797
[66,20] 96799992
[66,26] -516665944
[66,32] 1190526216
[66,38] -998295042
[66,44] -55523436
[66,50] 265772652
[66,56] 19868716
[66,62] 148338
[67,1] 134
[67,7] -12730
[67,13] 240396
[67,19] -1149988
[67,25] 2155993
