[62,0] 1
[61,0] -3538
[61,1] 236802
[61,2] -1015650
[61,3] -3803838
[61,4] 35573736
[61,5] -65126223
[61,6] -194061557
[61,7] 1152108708
[61,8] -1727977561
[61,9] -2822652085
[61,10] 16718493260
[61,11] -26578130172
[61,12] -11404333080
[61,13] 131024810066
[61,14] -245555408012
[61,15] 90571496979
[61,16] 553963899095
[61,17] -1362291299494
[61,18] 1233403491143
[61,19] 904076915135
[61,20] -4401960035714
[61,21] 6062529138258
[61,22] -2174418590766
[61,23] -7157180452429
[61,24] 15545909330979
[61,25] -13962376900295
[61,26] -774502578502
[61,27] 20345666757576
[61,28] -29387253639668
[61,29] 18217567452421
[61,30] 7366758113633
[61,31] -29349828396166
[61,32] 31957733990635
[61,33] -14412219107915
[61,34] -9402766162990
[61,35] 23177666738593
[61,36] -20578523063649
[61,37] 7599033312600
[61,38] 4873397140705
[61,39] -9944385873396
[61,40] 7841229387477
[61,41] -2937418265617
[61,42] -810073694430
[61,43] 2089567198170
[61,44] -1659004104966
[61,45] 760726381995
[61,46] -124783633923
[61,47] -124015270725
[61,48] 140900948210
[61,49] -86811067250
[61,50] 39378888062
[61,51] -14171275207
[61,52] 4156034737
[61,53] -1002162473
[61,54] 198541702
[61,55] -32061539
[61,56] 4157455
[61,57] -422669
[61,58] 32452
[61,59] -1769
[61,60] 61
[61,61] -1
[60,0] 95135661
[60,1] -904917676
[60,2] 3727737023
[60,3] -6231385338
[60,4] -17614157419
[60,5] 128906373823
[60,6] -222740605862
[60,7] -391769137192
[60,8] 2020961339726
[60,9] -1197898500801
[60,10] -6607810172120
[60,11] 9499885356110
[60,12] 17957423956751
[60,13] -39920987520204
[60,14] -74715128584903
[60,15] 292540412120329
[60,16] -73585272531723
[60,17] -1121122688635108
[60,18] 2317693368622527
[60,19] -714074629710443
[60,20] -5207386800750637
[60,21] 11618707969666794
[60,22] -10398051891972903
[60,23] -3608356347692965
[60,24] 26530032645904589
[60,25] -47059588065439097
[60,26] 52030147178807670
[60,27] -29225358119750520
[60,28] -29963449214200883
[60,29] 120654579492362239
[60,30] -212225985376639540
[60,31] 251550298369660590
[60,32] -190211409441217688
[60,33] 18771703472908797
[60,34] 220290961663620664
[60,35] -452544571910245267
[60,36] 609267345512484182
[60,37] -657005745438919072
[60,38] 604089140688435574
[60,39] -486943615168442344
[60,40] 348999653212214248
[60,41] -224046780081876625
[60,42] 129317897245258617
[60,43] -67238620111404334
[60,44] 31525618983957415
[60,45] -13331710752690915
[60,46] 5074860367328690
[60,47] -1724934925622903
[60,48] 512190412702016
[60,49] -126352357835938
[60,50] 23058413492221
[60,51] -2143038332767
[60,52] -118192989695
[60,53] -68178745899
[60,54] 108531483711
[60,55] -46937591371
[60,56] 10379712725
[60,57] -981341831
[60,58] -50443279
[60,59] 14628227
[60,60] 241438
[59,0] 8028715446
[59,1] 18264510932
[59,2] -768845087386
[59,3] 3413541966570
[59,4] -1486050320870
[59,5] -26233330957765
[59,6] 64688722601093
[59,7] 13189291099375
[59,8] -252170651157950
[59,9] 218779221556297
[59,10] 483039753824791
[59,11] -863589986497766
[59,12] -321470278325005
[59,13] 1766620636298480
[59,14] -5166894159612121
[59,15] 22832230515624192
[59,16] -45579476471007905
[59,17] -23526932735955449
[59,18] 310920584469785604
[59,19] -656980947998970560
[59,20] 370081038603585242
[59,21] 1243134471709538356
[59,22] -3559775817847112670
[59,23] 4043997638285364323
[59,24] -76415742597442289
[59,25] -7622349413197648561
[59,26] 13700233249448456496
[59,27] -11750186194986321331
[59,28] 404636382194616423
[59,29] 14061075504880375199
[59,30] -21946413579829074674
[59,31] 17808078840643321545
[59,32] -4782582065798111157
[59,33] -7971859785864624774
[59,34] 12019954248656593861
[59,35] -4947377265091470692
[59,36] -9202652953833743411
[59,37] 23501323926788744940
[59,38] -32414196634367724277
[59,39] 34054196930233398516
[59,40] -29829817005393644899
[59,41] 22650237201466902532
[59,42] -15199028437364901265
[59,43] 9085393463901181315
[59,44] -4831800298744790838
[59,45] 2261427438565486950
[59,46] -909819031159174918
[59,47] 300296466764389619
[59,48] -72519257219855737
[59,49] 7204829658430576
[59,50] 3870770972871899
[59,51] -2701739871078687
[59,52] 972514362745260
[59,53] -239504295980283
[59,54] 41675618039527
[59,55] -5119644732797
[59,56] 538309428408
[59,57] -88171959743
[59,58] 16289502769
[59,59] -1524628388
[58,0] 190704211550
[58,1] -5533168322132
[58,2] 34577087265943
[58,3] -79555633500442
[58,4] 167749972156916
[58,5] -752349484257746
[58,6] 384418040500187
[58,7] 13020211010341689
[58,8] -51953260274721680
[58,9] 47780202454595790
[58,10] 213452638597283769
[58,11] -782547585709592412
[58,12] 827164198654283795
[58,13] 1256880979486025668
[58,14] -5382833650910271986
[58,15] 6847334398999728829
[58,16] 1099940210112287799
[58,17] -17434217101627870901
[58,18] 27377590509296759252
[58,19] -14508575100316116651
[58,20] -16400496967821110409
[58,21] 37147333936272095132
[58,22] -29113340886382154122
[58,23] 14511252682601955764
[58,24] -34301677597923127507
[58,25] 85886166929716269508
[58,26] -102409693226948191533
[58,27] 19040394283085863449
[58,28] 143406939717323464616
[58,29] -284931794641383140130
[58,30] 323045378809745454077
[58,31] -264643983161415395699
[58,32] 173751074800286268756
[58,33] -92823639497949375293
[58,34] 24259291452370938274
[58,35] 18846850906128388949
[58,36] 17863142609709042089
[58,37] -184295246882314464954
[58,38] 455752599235264366915
[58,39] -725477717643096083444
[58,40] 874081318105858758878
[58,41] -848750080586714569687
[58,42] 685072349330102419254
[58,43] -467185941981758488801
[58,44] 271303219736698714116
[58,45] -134467425827026150265
[58,46] 56796711816443238294
[58,47] -20389018652524652120
[58,48] 6237215510590434468
[58,49] -1668930425003237744
[58,50] 424956289285827605
[58,51] -117933100314062690
[58,52] 36717560071046877
[58,53] -11106292452334416
[58,54] 2811668944887445
[58,55] -542082457727504
[58,56] 72670672877041
[58,57] -5630536748076
[58,58] 87637765114
[57,0] -33381789909086
[57,1] 206259563684822
[57,2] -939893672603500
[57,3] 5887561462303692
[57,4] -25284758552163172
[57,5] 17363832392881396
[57,6] 287716592718933506
[57,7] -1178453572480166281
[57,8] 1232573757989257665
[57,9] 4462113742638040111
[57,10] -18384373486225500270
[57,11] 22874819010091630288
[57,12] 25014166927151465648
[57,13] -140220425869072160873
[57,14] 213426424138117165051
[57,15] -19141152427130663716
[57,16] -529440392270476618551
[57,17] 1049727794473800467951
[57,18] -787128516775537342272
[57,19] -626837055630667436406
[57,20] 2420498253797846025116
[57,21] -3020956630677337199936
[57,22] 1534743248270650923676
[57,23] 1168711969065881014968
[57,24] -3218046074493417933198
[57,25] 3608818111820662753233
[57,26] -2888001179157298446957
[57,27] 1877544094216622070105
[57,28] -460597084165964750186
[57,29] -1576697383289524354915
[57,30] 2886276422189495165305
[57,31] -1113145501544705058973
[57,32] -4112893839008782609718
[57,33] 9440535788305942703230
[57,34] -10287622747707999403642
[57,35] 5471777243669130327054
[57,36] 1098648775619373441290
[57,37] -3715763824765296522805
[57,38] -191274594974023828033
[57,39] 8236220156731647839599
[57,40] -15529159987350082123974
[57,41] 18505562845421437770395
[57,42] -16796391795978820405973
[57,43] 12391035262975667147633
[57,44] -7669701044928280693690
[57,45] 4062804237761469141873
[57,46] -1872717056912551749739
[57,47] 765474015535593769715
[57,48] -284213582488449161126
[57,49] 98379587383855220534
[57,50] -32246409594625847918
[57,51] 9921000957399414938
[57,52] -2770566837479589560
[57,53] 670986871573092787
[57,54] -134310573277770665
[57,55] 21082982693002339
[57,56] -2415618155991200
[57,57] 176979784144190
[56,0] 1383153544200685
[56,1] -7689601429823614
[56,2] 58366433227689925
[56,3] -247543636763335398
[56,4] 179083848536569548
[56,5] 2896611547802806758
[56,6] -12564901708637150057
[56,7] 15153350906032571580
[56,8] 45802907888676401355
[56,9] -216193908113283904973
[56,10] 313564657917304660864
[56,11] 225129701895664407850
