[1,1] -1
[2,2] 46905
[3,1] 59
[3,3] -468550034
[4,2] 43754046
[4,4] 537861258857
[5,1] -1534
[5,3] 169764442193
[5,5] -76959231874574
[6,2] 3897698238
[6,4] -29086835325100
[6,6] 2112993284588736
[7,1] 22951
[7,3] -1840756261943
[7,5] 1622234323061183
[7,7] -24396265730219663
[8,2] 90118250230
[8,4] 802156095274105
[8,6] -23593226591403376
[8,8] 40285622124948850
[9,1] -215291
[9,3] -11937998160094
[9,5] -8322202711928711
[9,7] -95211563663034934
[9,9] 5132795208267441963
[10,2] 762944530688
[10,4] -7316353192277610
[10,6] 41654545525374905
[10,8] 2504617668431505510
[10,10] -18274599481061636820
[11,1] 1275580
[11,3] 85838047679422
[11,5] -45795882092243581
[11,7] 2927284011962103466
[11,9] -29466092160561784069
[11,11] -202089098362649561490
[12,2] 2661298642350
[12,4] 22662492773952260
[12,6] 520446042912974886
[12,8] -9359277988470060802
[12,10] -166992214720987821560
[12,12] 2835124828620771887066
[13,1] -4343875
[13,3] 361970152675202
[13,5] 504888061553924839
[13,7] -9112156071303510833
[13,9] -149627362622737115085
[13,11] 3450816772463817079841
[13,13] -10396155189602699463239
[14,2] 2489886624095
[14,4] -890089117096938
[14,6] -1789826817586182826
[14,8] -65735523276420277376
[14,10] 1615146772989383870120
[14,12] 768218627627621172334
[14,14] -147472150359252925042015
[15,1] 4333373
[15,3] -1813932820967328
[15,5] -982481308463134312
[15,7] -43032869386537976874
[15,9] 1334346702581219790361
[15,11] -4663281438372536408031
[15,13] -125019391228843827566973
[15,15] 960585900709641504935193
[16,2] -7833229412036
[16,4] -134157002614585729
[16,6] -5642261510252006196
[16,8] 282569350352667741451
[16,10] 2849965441630556323172
[16,12] -108298609690855068159189
[16,14] 527891552041035327744812
[16,16] 3357245168599397132260161
[17,1] 27365144
[17,3] -2499522968243752
[17,5] -1163375338732346045
[17,7] 181340087247405634765
[17,9] -16753451295263576805
[17,11] -70133006555974399793139
[17,13] 633852361059598413253473
[17,15] 2158470217358907100302498
[17,17] -30087496189098498516960303
[18,2] -18783525746145
[18,4] 166171484722224630
[18,6] 26693645392292794453
[18,8] 757441645975208389272
[18,10] -33130549568936383647243
[18,12] 172398649876923328655768
[18,14] 2883792988793769729085656
[18,16] -23597268732482434606871884
[18,18] -766479769033123906175316
[19,1] -111869605
[19,3] 8043409431340391
[19,5] 4986876274065310422
[19,7] 121921118728290068801
[19,9] -15939512727274683893535
[19,11] 151964314634099518848258
[19,13] 1787953613027824241733189
[19,15] -21330356729295413691797649
[19,17] 7934587165173335416323726
[19,19] 209340222482160948441175797
[20,2] -961275565092
[20,4] 362714960801952900
[20,6] 2913554936830357998
[20,8] -2985800232250500309460
[20,10] -1936383759797892567698
[20,12] 1375829889609542157616587
[20,14] -11528286671511260513015196
[20,16] -9686057499717054248275891
[20,18] 175335817954182399844768268
[20,20] 326455601941400440327771991
[21,1] 76363700
[21,3] 443703099374734
[21,5] -596828606643352891
[21,7] -1006701842489443934757
[21,9] 7275995388711391129251
[21,11] 620027219550381564434691
[21,13] -6938690059235989690709268
[21,15] -8055660700679190662615253
[21,17] 171604586216976427258100202
[21,19] 233571181414838381073373338
