[1,1] -68719476736
[7,7] 951851390337024
[8,6] 743925732081664
[9,5] 348098173861888
[10,4] 90957659766784
[11,3] 11300260282368
[12,2] 440116707328
[13,1] 1241513984
[13,13] -2533828186427392
[14,12] -2002293519990784
[15,11] -863017802776576
[16,10] 46892912492544
[17,9] 351559679434752
[18,8] 260408151621632
[19,7] 105145752502272
[19,19] 419901290460076
[20,6] 24206454669312
[20,18] 372109001834941
[21,5] 2274481958912
[21,17] 273315201826938
[22,4] -220566962176
[22,16] 200790056341315
[23,3] -53241430016
[23,15] 176785154532832
[24,2] 1394884608
[24,14] 164817781437946
[25,1] -4091904
[25,13] 131968973752876
[25,25] -618610397077
[26,12] 82958050375422
[26,24] -488841191404
[27,11] 39961531368728
[27,23] -210697705756
[28,10] 14610403711778
[28,22] 11448464964
[29,9] 4006408267684
[29,21] 85829999862
[30,8] 808679261694
[30,20] 63576208892
[31,7] 117119114464
[31,19] 25670349732
[31,31] 56734764
[32,6] 11839944389
[32,18] 5909778972
[32,30] 44341429
[33,5] 816393974
[33,17] 555293447
[33,29] 20748268
[34,4] 37639323
[34,16] -53849356
[34,28] 5421499
[35,3] 1130868
[35,15] -12998396
[35,27] 673548
[36,2] 21127
[36,14] 340548
[36,26] 26233
[37,1] 222
[37,13] -999
[37,25] 74
[37,37] -1
[38,0] 1
