[1,1] -1
[2,2] 306
[3,3] -20417
[4,1] 34
[4,4] 126548
[5,2] 16660
[5,5] -1136008
[6,3] 219538
[6,6] -185572
[7,1] -357
[7,4] 268090
[7,7] -6980693
[8,2] 1819
[8,5] 6922604
[8,8] -53191878
[9,3] -265659
[9,6] 17767754
[9,9] -90357006
[10,1] 1224
[10,4] 1082985
[10,7] 18825664
[10,10] -53191878
[11,2] -23596
[11,5] 4601220
[11,8] 18825664
[11,11] -6980693
[12,3] 122944
[12,6] 6566335
[12,9] 17767754
[12,12] -185572
[13,1] -1054
[13,4] 443360
[13,7] 4601220
[13,10] 6922604
[13,13] -1136008
[14,2] 7854
[14,5] 443360
[14,8] 1082985
[14,11] 268090
[14,14] 126548
[15,3] 17306
[15,6] 122944
[15,9] -265659
[15,12] 219538
[15,15] -20417
[16,1] 204
[16,4] 7854
[16,7] -23596
[16,10] 1819
[16,13] 16660
[16,16] 306
[17,2] 204
[17,5] -1054
[17,8] 1224
[17,11] -357
[17,14] 34
[17,17] -1
[18,0] 1
