[1,1] -1
[2,2] 754
[3,1] 29
[3,3] -80272
[4,2] 21605
[4,4] 991858
[5,1] -348
[5,3] -74907
[5,5] -5070563
[6,2] -35438
[6,4] -2056709
[6,6] 21840016
[7,1] 2262
[7,3] -57391
[7,5] 18605211
[7,7] -92077320
[8,2] 30131
[8,4] 5659060
[8,6] -85763121
[8,8] 301591532
[9,1] -8874
[9,3] 971181
[9,5] -51333886
[9,7] 305707009
[9,9] -778334016
[10,2] 101732
[10,4] -14327189
[10,6] 225713612
[10,8] -804142305
[10,10] 1429661836
[11,1] 22736
[11,3] -2888429
[11,5] 100010096
[11,7] -678169292
[11,9] 1510881759
[11,11] -1452649208
[12,2] -388136
[12,4] 27747026
[12,6] -400487709
[12,8] 1482352052
[12,10] -1792129037
[12,12] -408605360
[13,1] -41557
[13,3] 5664164
[13,5] -152057556
[13,7] 1044942326
[13,9] -2125638926
[13,11] 147970209
[13,13] 5350246540
[14,2] 694550
[14,4] -40374670
[14,6] 527926846
[14,8] -1902021811
[14,10] 1512208016
[14,12] 4196812807
[14,14] -11453634100
[15,1] 58145
[15,3] -7722642
[15,5] 185613572
[15,7] -1250176196
[15,9] 2353234754
[15,11] 1199499334
[15,13] -9655243383
[15,15] 14091603208
[16,2] -874408
[16,4] 45645942
[16,6] -561782606
[16,8] 2082718926
[16,10] -1531928161
[16,12] -5072715728
[16,14] 12377021447
[16,16] -11453634100
[17,1] -62814
[17,3] 7696803
[17,5] -174534035
[17,7] 1202539143
[17,9] -2545200544
[17,11] -152826578
[17,13] 6946923436
[17,15] -9655243383
[17,17] 5350246540
[18,2] 813624
[18,4] -38508636
[18,6] 464429316
[18,8] -1869842164
[18,10] 2417311994
[18,12] 1042746417
[18,14] -5072715728
[18,16] 4196812807
[18,18] -408605360
[19,1] 52606
[19,3] -5865859
[19,5] 125779989
[19,7] -872074428
[19,9] 2282716527
[19,11] -2234006126
[19,13] -152826578
[19,15] 1199499334
[19,17] 147970209
[19,19] -1452649208
[20,2] -580928
[20,4] 24407502
[20,6] -278077578
[20,8] 1222360904
[20,10] -2391824474
[20,12] 2417311994
[20,14] -1531928161
[20,16] 1512208016
[20,18] -1792129037
[20,20] 1429661836
[21,1] -34220
[21,3] 3376209
[21,5] -64725738
[21,7] 450030497
[21,9] -1356404820
[21,11] 2282716527
[21,13] -2545200544
[21,15] 2353234754
[21,17] -2125638926
[21,19] 1510881759
[21,21] -778334016
[22,2] 311112
[22,4] -11146266
[22,6] 120696202
[22,8] -529207080
[22,10] 1222360904
[22,12] -1869842164
[22,14] 2082718926
[22,16] -1902021811
[22,18] 1482352052
[22,20] -804142305
[22,22] 301591532
[23,1] 16472
[23,3] -1396263
[23,5] 24007592
[23,7] -147543822
[23,9] 450030497
[23,11] -872074428
[23,13] 1202539143
[23,15] -1250176196
[23,17] 1044942326
[23,19] -678169292
[23,21] 305707009
[23,23] -92077320
[24,2] -118436
[24,4] 3563810
[24,6] -30166496
[24,8] 120696202
[24,10] -278077578
[24,12] 464429316
[24,14] -561782606
[24,16] 527926846
[24,18] -400487709
[24,20] 225713612
[24,22] -85763121
[24,24] 21840016
[25,1] -5568
[25,3] 382017
[25,5] -4489026
[25,7] 24007592
[25,9] -64725738
[25,11] 125779989
[25,13] -174534035
[25,15] 185613572
[25,17] -152057556
[25,19] 100010096
[25,21] -51333886
[25,23] 18605211
[25,25] -5070563
[26,2] 28072
[26,4] -486678
[26,6] 3563810
[26,8] -11146266
[26,10] 24407502
[26,12] -38508636
[26,14] 45645942
[26,16] -40374670
[26,18] 27747026
[26,20] -14327189
[26,22] 5659060
[26,24] -2056709
[26,26] 991858
[27,1] 1160
[27,3] -36540
[27,5] 382017
[27,7] -1396263
[27,9] 3376209
[27,11] -5865859
[27,13] 7696803
[27,15] -7722642
[27,17] 5664164
[27,19] -2888429
[27,21] 971181
[27,23] -57391
[27,25] -74907
[27,27] -80272
[28,2] -1827
[28,4] 28072
[28,6] -118436
[28,8] 311112
[28,10] -580928
[28,12] 813624
[28,14] -874408
[28,16] 694550
[28,18] -388136
[28,20] 101732
[28,22] 30131
[28,24] -35438
[28,26] 21605
[28,28] 754
[29,1] -58
[29,3] 1160
[29,5] -5568
[29,7] 16472
[29,9] -34220
[29,11] 52606
[29,13] -62814
[29,15] 58145
[29,17] -41557
[29,19] 22736
[29,21] -8874
[29,23] 2262
[29,25] -348
[29,27] 29
[29,29] -1
[30,0] 1
