[1,1] -1
[4,4] 30016
[6,2] 3149
[7,7] -67357177
[9,5] 34544530
[10,10] -2357995856
[11,3] -2066548
[12,8] -20407932
[13,1] 67
[13,13] -25512720357
[14,6] 891919544
[15,11] -8253568664
[16,4] 68010628
[16,16] 359439224984
[17,9] 10251467325
[18,2] 765542
[18,14] 307292023571
[19,7] 16283145943
[19,19] -3154502536403
[20,12] 113217691296
[21,5] 3326454190
[21,17] -1124682608061
[22,10] 135369341578
[22,22] -5446512683360
[23,3] 198529174
[23,15] 240504757616
[24,8] 130098558108
[24,20] -596786198364
[25,1] -1407
[25,13] -244781402791
[25,25] -8514027112376
[26,6] 38477835216
[26,18] 1964451424706
[27,11] -528162953586
[27,23] 13896243747566
[28,4] 3481543512
[28,16] 1414647758014
[28,28] -266758859578700
[29,9] -116009144121
[29,21] 19290134962911
[30,2] 9218396
[30,14] -1618258928512
[30,26] 35553011796437
[31,7] 6662630482
[31,19] 14407606011096
[31,31] -864724563754686
[32,12] -1192863648618
[32,24] 157203034768188
[33,5] 1420655270
[33,17] -210779111429
[33,29] 71959620491681
[34,10] -251167771704
[34,22] -1790518293210
[34,34] -1294091077275648
[35,3] -397351741
[35,15] -3317056675463
[35,27] 431737194998306
[36,8] 14169886146
[36,20] -18551492932338
[36,32] 112781553477038
[37,1] 9715
[37,13] -672178928708
[37,25] -91358298979395
[37,37] -864724563754686
[38,6] 4715293840
[38,18] 9274091380579
[38,30] 616307635574696
[39,11] 78506235486
[39,23] -56104395342789
[39,35] 71959620491681
[40,4] 25537318
[40,16] 1437276780884
[40,28] -179533355496146
[40,40] -266758859578700
[41,9] 40452187866
[41,21] 44321016565444
[41,33] 431737194998306
[42,2] 5412126
[42,14] -1088189595451
[42,26] -72691829614672
[42,38] 35553011796437
[43,7] 6207565812
[43,19] 3190474979649
[43,31] -91358298979395
[43,43] -8514027112376
[44,12] 204124382994
[44,24] 68364607848976
[44,36] 157203034768188
[45,5] -839791065
[45,17] -3726287953102
[45,29] -56104395342789
[45,41] 13896243747566
[46,10] 69408790432
[46,22] 2947809732328
[46,34] -1790518293210
[46,46] -5446512683360
[47,3] 10869611
[47,15] 834623992505
[47,27] 44321016565444
[47,39] 19290134962911
[48,8] -11035351848
[48,20] -5261070543985
[48,32] -18551492932338
[48,44] -596786198364
[49,1] -13668
[49,13] 155950067717
[49,25] 3190474979649
[49,37] 14407606011096
[49,49] -3154502536403
[50,6] 285662339
[50,18] 1226582492326
[50,30] 9274091380579
[50,42] 1964451424706
[51,11] -41074061431
[51,23] -3726287953102
[51,35] -210779111429
[51,47] -1124682608061
[52,4] 10583454
[52,16] 194854306745
[52,28] 1437276780884
[52,40] 1414647758014
[52,52] 359439224984
[53,9] 2416249542
[53,21] 834623992505
[53,33] -3317056675463
[53,45] 240504757616
[54,2] -127836
[54,14] -55171410228
[54,26] -1088189595451
[54,38] -1618258928512
[54,50] 307292023571
[55,7] -46366680
[55,19] 155950067717
[55,31] -672178928708
[55,43] -244781402791
[55,55] -25512720357
[56,12] 3616947430
[56,24] 204124382994
[56,36] -1192863648618
[56,48] 113217691296
[57,5] 1240371
[57,17] -41074061431
[57,29] 78506235486
[57,41] -528162953586
[57,53] -8253568664
[58,10] -196861544
[58,22] 69408790432
[58,34] -251167771704
[58,46] 135369341578
[58,58] -2357995856
[59,3] -92594
[59,15] 2416249542
[59,27] 40452187866
[59,39] -116009144121
[59,51] 10251467325
[60,8] 8295404
[60,20] -11035351848
[60,32] 14169886146
[60,44] 130098558108
[60,56] -20407932
[61,1] 268
[61,13] -46366680
[61,25] 6207565812
[61,37] 6662630482
[61,49] 16283145943
[61,61] -67357177
[62,6] 252724
[62,18] 285662339
[62,30] 4715293840
[62,42] 38477835216
[62,54] 891919544
[63,11] 1240371
[63,23] -839791065
[63,35] 1420655270
[63,47] 3326454190
[63,59] 34544530
[64,4] 2345
[64,16] 10583454
[64,28] 25537318
[64,40] 3481543512
[64,52] 68010628
[64,64] 30016
[65,9] -92594
[65,21] 10869611
[65,33] -397351741
[65,45] 198529174
[65,57] -2066548
[66,2] 134
[66,14] -127836
[66,26] 5412126
[66,38] 9218396
[66,50] 765542
[66,62] 3149
[67,7] 268
[67,19] -13668
[67,31] 9715
[67,43] -1407
[67,55] 67
[67,67] -1
[68,0] 1
