[1,1] -1
[2,2] 1340268
[3,1] 134
[3,3] -450038175766
[4,2] 13774673380
[4,4] 29101570885261880
[5,1] -8375
[5,3] 4948414430461846
[5,5] -110939592664308127712
[6,2] 7965264713119
[6,4] 45073116828596248084
[6,6] 4478610087217137901884
[7,1] 324414
[7,3] -2335051635801954392
[7,5] 1208283030181700593744
[7,7] -384068162777090947008333
[8,2] 1013591256005324
[8,4] -720795985000416993685
[8,6] -153491355681657657150152
[8,8] 42916311378935177445450400
[9,1] -8730167
[9,3] 158029444756665371590
[9,5] 34167681062506537926542
[9,7] 14077429637786925939671526
[9,9] -3387709385202926418896195983
[10,2] 40140171324904958
[10,4] -9111307082208183493528
[10,6] -2049506849634338121882200
[10,8] -1750080027091326205048709668
[10,10] 221188580058647416352173853644
[11,1] 173421460
[11,3] -3300508248570887594391
[11,5] 283732196062938466644156
[11,7] -55775144193126966555539748
[11,9] 140371432696784300036060407896
[11,11] -11091867714653345227553325600591
[12,2] 501551368839784712
[12,4] 426275112929955932167192
[12,6] -11834409339661415552396320
[12,8] 35243320857474078301382425829
[12,10] -8031528163829090143486926558632
[12,12] 428212703914922080588206688938640
[13,1] -2638106642
[13,3] 32013747104899189815370
[13,5] -45809389277686047694238059
[13,7] 7539049710933556309035068250
[13,9] -3283764227719972808303041527048
[13,11] 335836629428424550620768522699080
[13,13] -12740009202425245523419079928852435
[14,2] 699482972196025235
[14,4] -6842568888936567480850496
[14,6] 4448271494155446788946500576
[14,8] -1008111344071931936834661601296
[14,10] 170677473534171114210001912205583
[14,12] -10441385909128709381716143315887300
[14,14] 292210038551881458123478694525914152
[15,1] 31474606080
[15,3] -181320623393721478467715
[15,5] 997846979621316912562737314
[15,7] -368760800450358433444808757638
[15,9] 65608234594859721525312801507194
[15,11] -6004041590637398842283357888713272
[15,13] 246571420535703350024516300486522498
[15,15] -5234831389035442442313504860465826858
[16,2] -9646142248217565400
[16,4] 60730453216439997113638375
[16,6] -92983817294961487861235376444
[16,8] 22339850267167452427818843176582
[16,10] -2607348185377166381372258412353016
[16,12] 151542603921424650958998739621981837
[16,14] -4482995387314719331901057868922954276
[16,16] 74106959959892869619450567111333233980
[17,1] -299312483165
[17,3] 698638131071039970285120
[17,5] -9710410568591265283327861757
[17,7] 5759966252516849515270599597160
[17,9] -919621503329187117203558333610890
[17,11] 70904222739378586883361758602194468
[17,13] -2868689677514358660084922897999310722
[17,15] 64159687268531683066677368164053747922
[17,17] -845214164444245350291107873959573713039
[18,2] 13067893561289382360
[18,4] -311879380975764768718047780
[18,6] 803470074232877279451693707759
[18,8] -241577428670403826580901686942600
[18,10] 25957242782031289624656434962116910
[18,12] -1399409295768289002829928473192821480
[18,14] 41954072130359195924149526193786553175
[18,16] -735087446208924096151535397931793544244
[18,18] 7867254070823423074884867248583659898032
[19,1] 2294270208310
[19,3] -2021963734038760154704660
[19,5] 47874008297637382221257921990
[19,7] -39605383306887878035663203972020
[19,9] 7034780620375947272975672521880754
[19,11] -524890898957800044895826838337239076
[19,13] 20962813474613634901214728862792171066
[19,15] -487218905316293929341193003849732551475
[19,17] 6874090903892934451975160442001685185002
[19,19] -60752543119310644103218206151623460614040
[20,2] 52255701519571932696
[20,4] 975891713477750083156238596
[20,6] -3342368732536330840625902839368
[20,8] 1254874487867117515961670833540502
[20,10] -145095235832502755639996957512175680
[20,12] 7980065276404356866130057975664068110
[20,14] -246841445209853350986986115810722882832
[20,16] 4589784844939814017561706994001126631734
[20,18] -53155690003238931109314353274978624976748
[20,20] 392850874576664947713247531346624652061164
[21,1] -14286636356217
[21,3] 4378094681672492934407976
[21,5] -126445058860426244312739405346
[21,7] 131039243676425391602956588027534
[21,9] -27184320898850473047126054639474242
[21,11] 2231300637071708931876758961638141376
[21,13] -94875204606663648291649769341418158826
[21,15] 2345943496903298969178272314781042683064
[21,17] -35699661369748011843287393293696512148810
[21,19] 344685431878455579722449031248831402687500
[21,21] -2152980423528759326311652750785292239857340
[22,2] -242886165630064062938
[22,4] -1885940100400376198558958812
[22,6] 6892184861686935516823672880198
[22,8] -3163315105485004163517064614719632
[22,10] 433812938441787613999105978841811348
[22,12] -26879655855627908232612986745020936536
[22,14] 909851173312021909653909278199964288792
[22,16] -18382828990819876782393626592560071190656
[22,18] 232538141784056967141120267065184488924805
[22,20] -1891008040106306451304762455314574844271012
[22,22] 10063945094893818642089668525510287947547192
[23,1] 72679465908362
[23,3] -7454161090018501466090369
[23,5] 176101502717843900347755871150
[23,7] -206213265309958098736157842363859
[23,9] 54841594257789392487198630611101226
[23,11] -5387887486715550740909475694696498245
[23,13] 262265121224763153320608279889198802162
[23,15] -7209218742443160933657067586463867741904
[23,17] 120685376018491606239020239373366542533318
[23,19] -1283379550594403893782673666735543160312069
[23,21] 8865657931589430195090724179376036520271192
[23,23] -40472435926104775587043160046786566017114418
[24,2] 455565106079783666580
[24,4] 2241471242636202596243154832
[24,6] -5634644723676380295904754992732
[24,8] 4172544554652510030146494652278082
[24,10] -738920819614502880550758127368766304
[24,12] 54824666479132661219646768642419223876
[24,14] -2125434509536041336896008873051024224352
[24,16] 48009020457492089889266775875367657088326
[24,18] -672819211005367071567356412109680117911052
[24,20] 6058304630780779671153298243506292997187406
[24,22] -35746625125948392904290861020874950443120076
[24,24] 140784446189737338607075338633004482238031336
[25,1] -303302243392973
[25,3] 10785087261095201305128924
[25,5] -85157556912329858586157099592
[25,7] 151487320095927993589720257723814
[25,9] -63896116090631425891839661239504755
[25,11] 8034396236966281876841715139155112666
[25,13] -465849689707666247893875686057514434986
[25,15] 14590743916157373221897335606783554278296
