[42,0] 1
[41,2] -1121760
[41,5] -86979204
[41,8] -591025496
[41,11] -1242093893
[41,14] -1218042514
[41,17] -674055785
[41,20] -233040392
[41,23] -53277778
[41,26] -8292004
[41,29] -885354
[41,32] -63960
[41,35] -2993
[41,38] -82
[41,41] -1
[40,1] -5608800
[40,4] 255432292720
[40,7] -15094978705120
[40,10] 45794080545390
[40,13] 8550892476936
[40,16] -4746150753680
[40,19] -1991353254616
[40,22] -314419263484
[40,25] -23935486760
[40,28] -584180628
[40,31] 39207480
[40,34] 3162494
[40,37] 69536
[40,40] 164
[39,3] -7112262413114
[39,6] -5722227114811400
[39,9] -34692766693616725
[39,12] -14362287598381910
[39,15] -10841987391062995
[39,18] -1730899110674916
[39,21] -62203414765659
[39,24] 930817497226
[39,27] -499663327261
[39,30] -63942793448
[39,33] -2167718954
[39,36] -11503124
[39,39] 43050
[38,2] 6385807318000
[38,5] -185687229108633240
[38,8] 197677723187512496
[38,11] -3401200740975314086
[38,14] -187654454443334870
[38,17] 329771676292186846
[38,20] 61284281517741532
[38,23] 5767089274100532
[38,26] 459660302611196
[38,29] 18953481674604
[38,32] 135684797956
[38,35] -176559694
[38,38] -1890182
[37,1] -54362002500
[37,4] -928436145543166200
[37,7] -49932759536301270305
[37,10] 140524410394090394710
[37,13] -1612879184200018653
[37,16] -38991694713018946464
[37,19] -10579345235345526862
[37,22] -1105948463736870164
[37,25] -56045730663885862
[37,28] -1427037705776752
[37,31] -36743737005081
[37,34] 266515023302
[37,37] -1810999889
[36,3] -715278389351425000
[36,6] -158227788615603588259
[36,9] -1513901062181736978650
[36,12] 1175232316880969158530
[36,15] 1970433954142079389230
[36,18] 586817203296160136863
[36,21] 70372665304210664286
[36,24] 3984344410451614828
[36,27] 79639649703130806
[36,30] -14329607861611
[36,33] -57446314201060
[36,36] 125135308372
[35,2] -47171808453500000
[35,5] -1248318988407531757625
[35,8] 10126787560421087234610
[35,11] -43419884614652403731694
[35,14] -48764158315273393103270
[35,17] -17525916056933511486155
[35,20] -2770755107955745053140
[35,23] -233581643476034946680
[35,26] -9141754033117951516
[35,29] -75616427191499003
[35,32] 4545837867282770
[35,35] 7898492684886
[34,1] -46173866875000
[34,4] 123548576992195310000
[34,7] 50633937802105436173050
[34,10] 629184644745100468711170
[34,13] 634074416053991158751990
[34,16] 320099924338431241097402
[34,19] 67250614710262615819220
[34,22] 7903336895409964639664
[34,25] 465469497820899448156
[34,28] 9398546508514442360
[34,31] -88621399378988590
[34,34] -270683632170066
[33,3] -542074479587761328125
[33,6] -189237632772717122331250
[33,9] -4469097661993898170635714
[33,12] -4473260881394689483470250
[33,15] -3764787406148758824715570
[33,18] -1029412497407541251627710
[33,21] -166753190891826631318182
[33,24] -13603763030346203165598
[33,27] -445378561111723737111
[33,30] -3469056201227508812
[33,33] -49197522733293292
[32,2] 17888312713042968750
[32,5] 439138782481532483468750
[32,8] 15729616118627511717779250
[32,11] 10861172418462384681541290
[32,14] 29805462606697054100484140
[32,17] 10646059304023665642974700
[32,20] 2462105099167243405545576
[32,23] 266926943330632974221604
[32,26] 12054773195192730724930
[32,29] 216678380852333297342
[32,32] 3140183724708519430
[31,1] -12129823173828125
[31,4] -265718807888696412968750
[31,7] -27137427884157752332308750
[31,10] 54305862092311923407706450
[31,13] -182143078581300643721491075
[31,16] -77777656746341015402824900
[31,19] -26764155080970699555623312
[31,22] -3724203331630313130579316
[31,25] -210397924506280794475511
[31,28] -5145767309753240018358
[31,31] -79797259463582988274
[30,3] -28051342965589667968750
[30,6] 18363004951265143102031250
[30,9] -559157610174336185433781250
[30,12] 946237010272318098892049501
[30,15] 371994747895114950769718750
[30,18] 218325081842251783003858020
[30,21] 38169046839542098350969950
[30,24] 2484027038367463983406637
[30,27] 66146350497952633689648
[30,30] 896956954792240041612
[29,2] 417524046725390625000
[29,5] -630030931328132286328125
[29,8] 1981482550168722371099968750
[29,11] -4553576964532516093037276875
[29,14] -788875114599961646167701500
[29,17] -1389952687235193299882952340
[29,20] -293782782917763230060804180
[29,23] -19305663183882318142856754
