[60,0] 1
[59,1] -460259
[59,2] 69835114
[59,3] -3410089021
[59,4] 86750723632
[59,5] -1403310251503
[59,6] 16108230248530
[59,7] -140638592732807
[59,8] 979375242888696
[59,9] -5628840173674042
[59,10] 27388983176827624
[59,11] -115052168574329018
[59,12] 423652395544517008
[59,13] -1384218558834917099
[59,14] 4052737670099248298
[59,15] -10718369991660712299
[59,16] 25776281896654650160
[59,17] -56677218239004840801
[59,18] 114467314609336022018
[59,19] -213156814526709299999
[59,20] 367152923430527945040
[59,21] -586511278867109075374
[59,22] 870837396886668226828
[59,23] -1203931467524968124034
[59,24] 1551977168639547176304
[59,25] -1867495954346142806421
[59,26] 2099253865226301321838
[59,27] -2205554787533427898111
[59,28] 2166292639499157564384
[59,29] -1989056663977537445725
[59,30] 1706787199420164698214
[59,31] -1367955521271924498641
[59,32] 1023217517492499939568
[59,33] -713496373089319448698
[59,34] 463174316170943433176
[59,35] -279446008446059347730
[59,36] 156382417081977109288
[59,37] -80985451316088364467
[59,38] 38707671057285257698
[59,39] -17023255692636970211
[59,40] 6865400283798150752
[59,41] -2529434302211735095
[59,42] 847824649467225262
[59,43] -257359688620860273
[59,44] 70403061475488136
[59,45] -17264738812297976
[59,46] 3773740185171368
[59,47] -730720912150932
[59,48] 124500110255576
[59,49] -18525140788723
[59,50] 2386704866386
[59,51] -263573691241
[59,52] 24646865792
[59,53] -1921809301
[59,54] 122472318
[59,55] -6206033
[59,56] 240248
[59,57] -6667
[59,58] 118
[59,59] -1
[58,1] 69835114
[58,2] -1431011665
[58,3] 81114287842
[58,4] -3668757021482
[58,5] 83480763498510
[58,6] -1117489748398201
[58,7] 9572118941629426
[58,8] -52643299795499964
[58,9] 152273021988408524
[58,10] 265323088321444642
[58,11] -6163406945680451500
[58,12] 43259567484118413324
[58,13] -212643436681894640358
[58,14] 839525750405507780570
[58,15] -2810828616672099663030
[58,16] 8213612180590549118028
[58,17] -21315339128367806047778
[58,18] 49682620153508919608430
[58,19] -104790205395285683180430
[58,20] 200979394598211939912092
[58,21] -351488472657058675683084
[58,22] 561016788121437009012940
[58,23] -816126980565085794237820
[58,24] 1077198200719305064813668
[58,25] -1277222293730761023179234
[58,26] 1331887367307737233641703
[58,27] -1161492422593460840627106
[58,28] 719488621228012091258026
[58,29] -17597769115417498630526
[58,30] -863642786793814467427917
[58,31] 1786137821396787995213606
[58,32] -2586670747716270482489436
[58,33] 3121146358891747890682332
[58,34] -3305404261805931535101156
[58,35] 3137442135951028082081660
[58,36] -2692647886696979375895480
[58,37] 2094622681075295383371994
[58,38] -1474217866517288437420304
[58,39] 933315956707196376955226
[58,40] -525770282106959016127728
