[24,0] 1
[23,2] -13616
[23,5] -88849
[23,8] -96094
[23,11] -39675
[23,14] -8004
[23,17] -851
[23,20] -46
[23,23] -1
[22,1] -68080
[22,4] 28189720
[22,7] -31151936
[22,10] -12995414
[22,13] -1850488
[22,16] -114080
[22,19] -2024
[22,22] 46
[21,3] -453502822
[21,6] -1386889604
[21,9] -1098067518
[21,12] -143679712
[21,15] -5936967
[21,18] -95358
[21,21] -5083
[20,2] 704743000
[20,5] -21388503022
[20,8] -32234467938
[20,11] -3128900818
[20,14] -155289008
[20,17] -5507074
[20,20] 75210
[19,1] -55530625
[19,4] -106942515110
[19,7] -377565992215
[19,10] 12924877324
[19,13] -186893331
[19,16] -210818046
[19,19] -5381333
[18,3] -173361200500
[18,6] -2319056855252
[18,9] 971823479020
[18,12] 33270832804
[18,15] -713717646
[18,18] -62470944
[17,2] -97349800000
[17,5] -9439149805375
[17,8] 10279025556214
[17,11] -219661622521
[17,14] -11403655668
[17,17] -1849504405
[16,1] -7507343750
[16,4] -20146542461250
[16,7] 51395127781070
[16,10] -8550023318440
[16,13] 13496342822
[16,16] -34798273062
[15,3] -17157304968750
[15,6] 121477934877500
[15,9] -67420790615844
[15,12] 5033180552380
[15,15] -379583487401
[14,2] -5076333593750
[14,5] 40390241637500
[14,8] -213750582961000
[14,11] 63364315836940
[14,14] -4680580240514
[13,1] -387451171875
[13,4] -244445376406250
[13,7] -137288514075625
[13,10] 316821579184700
[13,13] -51016476444385
[12,3] -280624437500000
[12,6] 519856762562500
[12,9] 629147569047500
[12,12] -339575245684330
[11,2] -90355859375000
[11,5] -73005207421875
[11,8] 42176071318750
[11,11] -1275411911109625
[10,1] -9770507812500
[10,4] -1516494218750000
[10,7] -890910599062500
[10,10] -2925362650321250
[9,3] -1449454833984375
[9,6] -1393979777343750
[9,9] -5930991990640625
[8,2] -696289062500000
[8,5] -10293849902343750
[8,8] -13593075414843750
[7,1] -129852294921875
[7,4] -6722502441406250
[7,7] -18061566455078125
[6,3] -2910095214843750
[6,6] -15251695312500000
[5,2] -1544189453125000
[5,5] -32845050048828125
[4,1] -877380371093750
[4,4] 11476135253906250
[3,3] -19390106201171875
[2,2] 4386901855468750
[1,1] -2384185791015625
