[1,1] -79766443076872509863361
[2,1] -301339896068185037261586
[2,2] 2808119527038067876676884026
[3,1] -485492054776520337810333
[3,2] -69659705825551433537521379046
[3,3] -6366417099150739428411123678768
[4,1] -433753083137927067809544
[4,2] 277919393047012796333516693388
[4,3] -24009372280797045921533630601594
[4,4] 7458085498027148541159108571854
[5,1] -233380347287680369253448
[5,2] -328513252404199328188365642480
[5,3] -12305403207267902272749430587483
[5,4] 121953363137537656112423715497346
[5,5] 220773462216144364000359998539866
[6,1] -76371352457999488746048
[6,2] 152277160179655813555644180192
[6,3] 2474493254352216573061462566624
[6,4] 113964751732889958768695537516853
[6,5] 110274231946801392882352902410910
[6,6] 22934553035336630280666254875194
[7,1] -14313468323202632241804
[7,2] -33611235615755352947595210264
[7,3] 60690837540165300388112806449
[7,4] 28167240863202484315671253432206
[7,5] 9731606341793601608312966026542
[7,6] 11251232145087665325413893326918
[7,7] 19024148244774750984939353078898
[8,1] -1198121309856502181424
[8,2] 4072611111651079650897288039
[8,3] -125408451542745836976516577818
[8,4] 846789165008848323828991549026
[8,5] -2247632558229980259328702018770
[8,6] 9236422968442698334554946744128
[8,7] 4997533887329468149756511448750
[8,8] -774898015943313787105618970814
[9,1] 26122348419204600360
[9,2] -294539246935650669424203252
[9,3] 19117021020934538924382859317
[9,4] -205599444089901159342175982154
[9,5] -831823587190553610341751759630
[9,6] 202480557326700366121949015982
[9,7] -359032411254263397614504190918
[9,8] 299337968027550147521143346982
[9,9] 215498499554772044183853028694
[10,1] 9640907961712745400
[10,2] 13276078851328037774624070
[10,3] -706955920562252471519598444
[10,4] 5892502667425597787069121903
[10,5] -66882640903791410702091816450
[10,6] 62435485949917767956877730734
[10,7] 124637352815113493308619919750
[10,8] 124709599629124900907920568856
[10,9] -11086591408427783241523827666
[10,10] -1062960241348852931557776366
[11,1] 126201929852178360
[11,2] -374169662367970552102260
[11,3] -18237244222583747217503253
[11,4] -408789306077423040508099914
[11,5] 3100643927247804577244787636
[11,6] 2689608696013819345571488710
[11,7] 16409306029312089166857130242
[11,8] -4616198252411610863282219250
[11,9] -492499878263735799196850742
[11,10] -253901025622591482485216250
[11,11] 35797291222872813698866578
[12,1] -25434545622702912
[12,2] 6607136530089988769493
[12,3] 1194935695982067674327958
[12,4] 13196418725080950778406160
[12,5] 29789121326937123021042042
[12,6] 450230463847846563841040730
[12,7] -99615136889400716502647730
[12,8] 85645385390833700901066846
[12,9] -10287078053482719408725754
[12,10] 17379959334042157708108608
[12,11] -784117713292564048635474
[12,12] 59198090154020300874346
[13,1] -61338362206950
[13,2] -64912684700968096356
[13,3] -9310920709589165485755
[13,4] 144150134923866950370054
[13,5] 2674959364692579200093766
[13,6] -1103300789886560111890446
[13,7] 4253283850820033713641684
[13,8] 3397990189696256195808150
[13,9] -1565222832243943561640430
[13,10] 156641377509100885477110
[13,11] 25118976972313928415678
[13,12] -10542113617652514068970
[13,13] 781693957958241202586
[14,1] 19070285294844
[14,2] 393790039103263464
[14,3] -42634032048373491108
[14,4] 2858334567506753608836
[14,5] -5338893886069146310002
[14,6] 18102083299150824113040
[14,7] 20768648380705331530158
[14,8] 11087783342695798380383
[14,9] 14328578761427693366622
[14,10] 2185710846616706231634
[14,11] -2692761928452301068602
[14,12] 403515698651287334613
[14,13] -15992630528641856358
[14,14] 36223442079082046
[15,1] -139008340026
[15,2] -678728152487412
[15,3] 121699368693181860
[15,4] 1579038224013833004
[15,5] -12772182043332188595
[15,6] -60709022810652221426
[15,7] -34316592477027077733
[15,8] 49268973627207457092
[15,9] 49344372751887520653
[15,10] 11988930881108206206
[15,11] 214888422423368529
[15,12] -324498278229857952
[15,13] -59766552750854067
[15,14] 4318962168759678
[15,15] -42416020309808
[16,1] -716491656
[16,2] 1011175887537
[16,3] 25138079721756
[16,4] 540178380114216
[16,5] 3297906045875532
[16,6] 12432493033262373
[16,7] 26076527108857180
[16,8] 34267880063844630
[16,9] 28157677013351484
[16,10] 14419919256302919
[16,11] 4407685519977672
[16,12] 739600383127008
[16,13] 59095102215760
[16,14] 1851627758028
[16,15] 17189082738
[16,16] 25663914
[17,1] 1901790
[17,2] 26536728
[17,3] -190683594
[17,4] -968870868
[17,5] -115418950
[17,6] 1772577216
[17,7] 325749240
[17,8] -921661800
[17,9] 92491560
[17,10] 157118352
[17,11] -69519596
[17,12] 13738176
[17,13] -1554888
[17,14] 107032
[17,15] -4437
[17,16] 102
[17,17] -1
[18,0] 1
