[1,1] -1
[2,2] 142
[3,3] -8023
[4,4] 226419
[5,5] -3206005
[6,6] 17479277
[7,7] 45377094
[8,8] -611325549
[9,9] -659448213
[10,10] 10561687786
[11,11] 9394200138
[12,12] -149972384526
[13,1] 71
[13,13] -283146088254
[14,2] 271646
[14,14] 1159884778146
[15,3] 30003961
[15,15] 3802966329053
[16,4] 425169442
[16,16] -5322160637509
[17,5] 1367261271
[17,17] -37364821342714
[18,6] -1972484796
[18,18] -13642480862877
[19,7] 1474566482
[19,19] 259229368777881
[20,8] 176662988526
[20,20] 671515847619451
[21,9] 759196475455
[21,21] 196384516384071
[22,10] 570007815532
[22,22] -2178594703975702
[23,11] -2993701276694
[23,23] -4448053135331403
[24,12] 1986747378240
[24,24] -2061811854609124
[25,1] -1633
[25,13] 71877367634020
[25,25] 2299455126101746
[26,2] 10310620
[26,14] 260949612750518
[26,26] -7667442773054076
[27,3] -880869665
[27,15] 382036328333013
[27,27] -37634595722287320
[28,4] -9390446936
[28,16] -238636820193760
[28,28] -38367828662729348
[29,5] 5331935067
[29,17] -2464558734288088
[29,29] 81897547582034802
[30,6] 591233314451
[30,18] -6365458374266630
[30,30] 340679443494504844
[31,7] 4332678718036
[31,19] -10151952506670007
[31,31] 566790570636105946
[32,8] 14850972833376
[32,20] -9117379928596052
[32,32] 469767501551164620
[33,9] 14091360136609
[33,21] 5567713777292559
[33,33] -108445846646890312
[34,10] -111209620037890
[34,22] 44624846874853560
[34,34] -1004918649196402020
[35,11] -646320394724976
[35,23] 108758952895564061
[35,35] -1811283676827827974
[36,12] -1856148332382610
[36,24] 171125815318242644
[36,36] -2132617392807389704
[37,1] 13277
[37,13] -3127480362544812
[37,25] 175110401357927896
[37,37] -1811283676827827974
[38,2] 29409336
[38,14] -1650480860778682
[38,26] 64094850199943448
[38,38] -1004918649196402020
[39,3] 1497149665
[39,15] 7711493020008671
[39,27] -171851379653682312
[39,39] -108445846646890312
[40,4] 27454077224
[40,16] 28993689500432960
[40,28] -471158307334023584
[40,40] 469767501551164620
[41,5] 294362825377
[41,17] 58114034285890832
[41,29] -722334353672651384
[41,41] 566790570636105946
[42,6] 2190390365062
[42,18] 77214808390282845
[42,30] -820285790967688468
[42,42] 340679443494504844
[43,7] 12286857616730
[43,19] 57963827613385913
[43,31] -722334353672651384
[43,43] 81897547582034802
[44,8] 54517251074564
[44,20] -23301332144439608
[44,32] -471158307334023584
[44,44] -38367828662729348
[45,9] 197585678728571
[45,21] -166008629023988975
[45,33] -171851379653682312
[45,45] -37634595722287320
[46,10] 598774546351226
[46,22] -335698867967353120
[46,34] 64094850199943448
[46,46] -7667442773054076
[47,11] 1544340564853294
[47,23] -474436038832312683
[47,35] 175110401357927896
[47,47] 2299455126101746
[48,12] 3436044591470828
[48,24] -528033153144802797
[48,36] 171125815318242644
[48,48] -2061811854609124
[49,1] -27335
[49,13] 6662912817662590
[49,25] -474436038832312683
[49,37] 108758952895564061
[49,49] -4448053135331403
[50,2] 593702
[50,14] 11347992520337088
[50,26] -335698867967353120
[50,38] 44624846874853560
[50,50] -2178594703975702
[51,3] 5795588
[51,15] 17074215511850310
[51,27] -166008629023988975
[51,39] 5567713777292559
[51,51] 196384516384071
[52,4] -28394533
[52,16] 22791975658535920
[52,28] -23301332144439608
[52,40] -9117379928596052
[52,52] 671515847619451
[53,5] -645373599
[53,17] 27072807487324090
[53,29] 57963827613385913
[53,41] -10151952506670007
[53,53] 259229368777881
[54,6] -4507774238
[54,18] 28665844685580484
[54,30] 77214808390282845
[54,42] -6365458374266630
[54,54] -13642480862877
[55,7] -19167120311
[55,19] 27072807487324090
[55,31] 58114034285890832
[55,43] -2464558734288088
[55,55] -37364821342714
[56,8] -57481693933
[56,20] 22791975658535920
[56,32] 28993689500432960
[56,44] -238636820193760
[56,56] -5322160637509
[57,9] -129581375232
[57,21] 17074215511850310
[57,33] 7711493020008671
[57,45] 382036328333013
[57,57] 3802966329053
[58,10] -227232731000
[58,22] 11347992520337088
[58,34] -1650480860778682
[58,46] 260949612750518
[58,58] 1159884778146
[59,11] -316108660647
[59,23] 6662912817662590
[59,35] -3127480362544812
[59,47] 71877367634020
[59,59] -283146088254
[60,12] -352493315322
[60,24] 3436044591470828
[60,36] -1856148332382610
[60,48] 1986747378240
[60,60] -149972384526
[61,1] 3053
[61,13] -316108660647
[61,25] 1544340564853294
[61,37] -646320394724976
[61,49] -2993701276694
[61,61] 9394200138
[62,2] 33086
[62,14] -227232731000
[62,26] 598774546351226
[62,38] -111209620037890
[62,50] 570007815532
[62,62] 10561687786
[63,3] 161738
[63,15] -129581375232
[63,27] 197585678728571
[63,39] 14091360136609
[63,51] 759196475455
[63,63] -659448213
[64,4] 451560
[64,16] -57481693933
[64,28] 54517251074564
[64,40] 14850972833376
[64,52] 176662988526
[64,64] -611325549
[65,5] 809897
[65,17] -19167120311
[65,29] 12286857616730
[65,41] 4332678718036
[65,53] 1474566482
[65,65] 45377094
[66,6] 980936
[66,18] -4507774238
[66,30] 2190390365062
[66,42] 591233314451
[66,54] -1972484796
[66,66] 17479277
[67,7] 809897
[67,19] -645373599
[67,31] 294362825377
[67,43] 5331935067
[67,55] 1367261271
[67,67] -3206005
[68,8] 451560
[68,20] -28394533
[68,32] 27454077224
[68,44] -9390446936
[68,56] 425169442
[68,68] 226419
[69,9] 161738
[69,21] 5795588
[69,33] 1497149665
[69,45] -880869665
[69,57] 30003961
[69,69] -8023
[70,10] 33086
[70,22] 593702
[70,34] 29409336
[70,46] 10310620
[70,58] 271646
[70,70] 142
[71,11] 3053
[71,23] -27335
[71,35] 13277
[71,47] -1633
[71,59] 71
[71,71] -1
[72,0] 1
