[1,1] -1
[3,2] -551
[4,1] -19
[4,4] 33782
[5,3] 2337
[6,2] 4864
[6,5] -182875
[7,1] -95
[7,4] 56506
[7,7] 705983
[8,3] -59489
[8,6] 200374
[9,2] -2014
[9,5] -351348
[9,8] -216163
[10,1] -38
[10,4] 247931
[10,7] -446310
[10,10] -982186
[11,3] -4161
[11,6] 995505
[11,9] -88217
[12,2] 1539
[12,5] -381254
[12,8] 956612
[12,11] 216163
[13,1] 266
[13,4] 18259
[13,7] -1194625
[13,10] 446310
[13,13] 705983
[14,3] -6441
[14,6] 252548
[14,9] -995505
[14,12] 200374
[15,2] 1026
[15,5] -27512
[15,8] 381254
[15,11] -351348
[15,14] 182875
[16,1] 38
[16,4] 12521
[16,7] -18259
[16,10] 247931
[16,13] -56506
[16,16] 33782
[17,3] -1159
[17,6] 6441
[17,9] -4161
[17,12] 59489
[17,15] 2337
[18,2] 133
[18,5] -1026
[18,8] 1539
[18,11] 2014
[18,14] 4864
[18,17] 551
[19,1] -19
[19,4] -38
[19,7] 266
[19,10] 38
[19,13] -95
[19,16] 19
[19,19] -1
[20,0] 1
