[68,0] 1
[67,1] 2479
[67,2] -17621
[67,3] -482467
[67,4] 831202
[67,5] -9719891
[67,6] -30746501
[67,7] 370312015
[67,8] -1057764510
[67,9] 3265327544
[67,10] -1992427374
[67,11] -12426174162
[67,12] 50781524132
[67,13] -164681603795
[67,14] 268397315293
[67,15] -328985137846
[67,16] 146260375091
[67,17] 822366655797
[67,18] -1891248077080
[67,19] 3788559003791
[67,20] -4481965423239
[67,21] 2399207634524
[67,22] 430353221269
[67,23] -9244271761934
[67,24] 13610606110461
[67,25] -16092875534586
[67,26] 13599551596479
[67,27] 2794517826631
[67,28] -11929172015304
[67,29] 26466007697889
[67,30] -28100789772441
[67,31] 14351165467706
[67,32] -3453378449779
[67,33] -17658019927946
[67,34] 25303866902085
[67,35] -20255109952908
[67,36] 13119600147257
[67,37] 3075528871866
[67,38] -12308400326989
[67,39] 12673370659789
[67,40] -10303660750852
[67,41] 2624398136815
[67,42] 3575056215263
[67,43] -4674920960369
[67,44] 4054916449278
[67,45] -1999358561252
[67,46] -509195616592
[67,47] 1359125309996
[67,48] -972876779784
[67,49] 453353013831
[67,50] -18116180317
[67,51] -227279293420
[67,52] 196410760161
[67,53] -55195657126
[67,54] -22342188835
[67,55] 25483909419
[67,56] -9239139870
[67,57] 618523096
[67,58] 929482290
[67,59] -513663071
[67,60] 154419925
[67,61] -31706812
[67,62] 4704003
[67,63] -508865
[67,64] 39396
[67,65] -2077
[67,66] 67
[67,67] -1
[66,1] 17621
[66,2] 2440140
[66,3] 32373931
[66,4] 82100862
[66,5] 1522333599
[66,6] 69445116157
[66,7] -80753158809
[66,8] -831043135094
[66,9] 9787058539128
[66,10] -19832733140465
[66,11] 91605983646688
[66,12] -185495935612908
[66,13] -1456830438444209
[66,14] 12696605275914904
[66,15] -73157160062394072
[66,16] 300789217494191418
[66,17] -1021930296296316755
[66,18] 3057448959941032221
[66,19] -8053913420977417047
[66,20] 19737834068100735240
[66,21] -44097700746018448316
[66,22] 91702606762408141098
[66,23] -178353344554452103202
[66,24] 319586844489363703310
[66,25] -546346121461562365392
[66,26] 864487432931204579482
[66,27] -1306455251113004622231
[66,28] 1871837239918375020201
[66,29] -2495538382552641551757
[66,30] 3277945164657294351746
[66,31] -3868584109521313365820
[66,32] 4614570613280727075813
[66,33] -4999169821947180180494
[66,34] 5129174620925779666880
[66,35] -5573075923743445866156
[66,36] 4353781274564364888293
[66,37] -5357394544054835226396
[66,38] 2875822043378706055240
[66,39] -3893280583720203426277
[66,40] 2341946616685321811632
[66,41] -691949251952978268767
[66,42] 3931854325402109114858
[66,43] 3697451370885968142065
[66,44] 6723675364337623204092
[66,45] 7214648177898654846726
[66,46] 8275850838257293102001
[66,47] 7885866915357833251180
[66,48] 7176045275868548985975
[66,49] 5836499997298767158803
[66,50] 4397981621153405887431
[66,51] 3005388995063341125470
[66,52] 1873795762344906131479
[66,53] 1053601921073410670166
[66,54] 531292616237955511076
[66,55] 237196876408404499423
[66,56] 92431006572060611790
[66,57] 30801326963143013872
[66,58] 8544263441991635501
[66,59] 1900840521659999687
[66,60] 322380371587989122
[66,61] 38907950087836796
[66,62] 3043129159896604
[66,63] 135601661939695
[66,64] 2865129429337
[66,65] 21318828423
[66,66] 28919880
[65,1] -482467
[65,2] -32373931
[65,3] 1409642882
[65,4] 85964755149
[65,5] -20216488076
[65,6] -10380081334561
[65,7] -24671910060463
[65,8] 445973030914214
[65,9] -892416234068468
[65,10] -19013078390372850
[65,11] 12369169535963474
[65,12] 137543541558589382
[65,13] -533346489751343278
[65,14] -290104423349867712
[65,15] -4002088857016967645
[65,16] -33511936872964658937
[65,17] 274460015084929181176
[65,18] -1138034730956386739069
[65,19] 3129397962668055066587
[65,20] -5265671737740489685184
[65,21] 3462698851634098257441
[65,22] 16308412946238983077009
[65,23] -83430977033503040716737
[65,24] 240452117408750402444188
[65,25] -519873741697127956243327
[65,26] 937599880848953101893473
[65,27] -1375710830189095722023562
[65,28] 1703443638477599048503917
