[1,1] -1
[3,3] 29520
[4,2] 8610
[5,1] 41
[5,5] -13486253
[6,4] 8510657
[7,3] -3780979
[7,7] 613965734
[8,2] 302293
[8,6] -447681214
[9,1] -656
[9,5] 242259898
[9,9] -9987279503
[10,4] -63143444
[10,8] 7608927559
[11,3] 14647537
[11,7] -4739471219
[11,11] 115851820724
[12,2] -38868
[12,6] 1810076938
[12,10] -79855928288
[13,1] 5207
[13,5] -696797419
[13,9] 30173043449
[13,13] -384270664512
[14,4] 131205945
[14,8] 6345775984
[14,12] 264231193209
[15,3] -21943979
[15,7] -8510281276
[15,11] -156259933080
[15,15] 951697808552
[16,2] -1070018
[16,6] 3730765070
[16,10] 29592778977
[16,14] -635011356588
[17,1] -21771
[17,5] -332749891
[17,9] -239126842
[17,13] 510096320429
[17,17] -2193435012745
[18,4] -43548642
[18,8] -12198378384
[18,12] -125804858708
[18,16] 1188024670803
[19,3] 7667246
[19,7] 6526658636
[19,11] 6820221547
[19,15] -754634144399
[19,19] 1627311696708
[20,2] 2125440
[20,6] -1954491853
[20,10] 33236487230
[20,14] 77505179635
[20,18] -1045603262436
[21,1] 48380
[21,5] -264260498
[21,9] -1812883347
[21,13] -181464118961
[21,17] 2091454348798
[21,21] -4614738363143
[22,4] 152102661
[22,8] -5504635318
[22,12] 137604635297
[22,16] -1063170266838
[22,20] 2146312759864
[23,3] 9676
[23,7] 2182795351
[23,11] -41225103243
[23,15] 300032608090
[23,19] -765190466797
[23,23] 1627311696708
[24,2] -1726838
[24,6] 880687052
[24,10] -23735669324
[24,14] 186013261866
[24,18] -489687834233
[24,22] -1045603262436
[25,1] -58753
[25,5] -111035011
[25,9] 6408367240
[25,13] -56669509355
[25,17] -357396157901
[25,21] 2091454348798
[25,25] -2193435012745
[26,4] -68198088
[26,8] 2118527277
[26,12] -54398094800
[26,16] 614553870308
[26,20] -1063170266838
[26,24] 1188024670803
[27,3] -3408166
[27,7] -1532578647
[27,11] 42391409046
[27,15] -290635623340
[27,19] 300032608090
[27,23] -754634144399
[27,27] 951697808552
[28,2] 726520
[28,6] -241960680
[28,10] 5894786644
[28,14] -61652886786
[28,18] 186013261866
[28,22] 77505179635
[28,26] -635011356588
[29,1] 41123
[29,5] 69648791
[29,9] -4689743549
[29,13] 49489005638
[29,17] -56669509355
[29,21] -181464118961
[29,25] 510096320429
[29,29] -384270664512
[30,4] 19225802
[30,8] -785688330
[30,12] 7945600125
[30,16] -54398094800
[30,20] 137604635297
[30,24] -125804858708
[30,28] 264231193209
[31,3] 669981
[31,7] 379588291
[31,11] -8683336044
[31,15] 42391409046
[31,19] -41225103243
[31,23] 6820221547
[31,27] -156259933080
[31,31] 115851820724
[32,2] -192618
[32,6] 124043532
[32,10] -1569037692
[32,14] 5894786644
[32,18] -23735669324
[32,22] 33236487230
[32,26] 29592778977
[32,30] -79855928288
[33,1] -14924
[33,5] 11544944
[33,9] 515877703
[33,13] -4689743549
[33,17] 6408367240
[33,21] -1812883347
[33,25] -239126842
[33,29] 30173043449
[33,33] -9987279503
[34,4] 259284
[34,8] 198465830
[34,12] -785688330
[34,16] 2118527277
[34,20] -5504635318
[34,24] -12198378384
[34,28] 6345775984
[34,32] 7608927559
[35,3] 131979
[35,7] 19831905
[35,11] 379588291
[35,15] -1532578647
[35,19] 2182795351
[35,23] 6526658636
[35,27] -8510281276
[35,31] -4739471219
[35,35] 613965734
[36,2] 31980
[36,6] 504423
[36,10] 124043532
[36,14] -241960680
[36,18] 880687052
[36,22] -1954491853
[36,26] 3730765070
[36,30] 1810076938
[36,34] -447681214
[37,1] 2173
[37,5] 286385
[37,9] 11544944
[37,13] 69648791
[37,17] -111035011
[37,21] -264260498
[37,25] -332749891
[37,29] -696797419
[37,33] 242259898
[37,37] -13486253
[38,4] 92824
[38,8] 259284
[38,12] 19225802
[38,16] -68198088
[38,20] 152102661
[38,24] -43548642
[38,28] 131205945
[38,32] -63143444
[38,36] 8510657
[39,3] 7257
[39,7] 131979
[39,11] 669981
[39,15] -3408166
[39,19] 9676
[39,23] 7667246
[39,27] -21943979
[39,31] 14647537
[39,35] -3780979
[39,39] 29520
[40,2] -246
[40,6] 31980
[40,10] -192618
[40,14] 726520
[40,18] -1726838
[40,22] 2125440
[40,26] -1070018
[40,30] -38868
[40,34] 302293
[40,38] 8610
[41,1] -41
[41,5] 2173
[41,9] -14924
[41,13] 41123
[41,17] -58753
[41,21] 48380
[41,25] -21771
[41,29] 5207
[41,33] -656
[41,37] 41
[41,41] -1
[42,0] 1
