[32,0] 1
[31,1] -12648
[31,4] -1230328
[31,7] -5390900
[31,10] -6730720
[31,13] -3799205
[31,16] -1170870
[31,19] -214799
[31,22] -24180
[31,25] -1643
[31,28] -62
[31,31] -1
[30,2] 49221428
[30,5] -7368969080
[30,8] 21282268428
[30,11] 6148910760
[30,14] -112308970
[30,17] -238626840
[30,20] -38682916
[30,23] -2949216
[30,26] -113336
[30,29] -1736
[29,3] -62225390274
[29,6] -2275050870932
[29,9] -3161008613242
[29,12] -278338157440
[29,15] -60645842748
[29,18] -17321573888
[29,21] -1805791168
[29,24] -79192104
[29,27] -1436540
[28,1] -153791000
[28,4] 18614585412394
[28,7] 109463610239680
[28,10] 25480434806900
[28,13] -12726407146366
[28,16] -3071186622324
[28,19] -390808092522
[28,22] -27064612124
[28,25] -647060706
[28,28] -2260923
[27,2] -921121135000
[27,5] -1010828302254722
[27,8] -612804516913780
[27,11] -625692153138642
[27,14] -169420732335240
[27,17] -37272197872902
[27,20] -3767616163804
[27,23] -157060859106
[27,26] -1237419064
[26,3] -284381358866500
[26,6] 18447840627591565
[26,9] -2285365067531168
[26,12] -2912075380316418
[26,15] -1439425457248604
[26,18] -235260432477357
[26,21] -15405737592456
[26,24] -293710904672
[25,1] -84232812500
[25,4] 13682951279960000
[25,7] -130581025280727938
[25,10] -32711365106273420
[25,13] -31791806948411673
[25,16] -7705461144617786
[25,19] -683377541730961
[25,22] -21616182365540
[25,25] -333567356269
[24,2] 332535444187500
[24,5] -76600564614222500
[24,8] 272689970625975891
[24,11] -358973743502345372
[24,14] -152504143148112800
[24,17] -18227633828237460
[24,20] -794813571749862
[24,23] -21789805030756
[23,3] -49390759581906250
[23,6] -285670633441396000
[23,9] -2426403590369103336
[23,12] -1924658795820039860
[23,15] -343204540569219486
[23,18] -25065301051722460
[23,21] -1171856282750786
[22,1] -13145937500000
[22,4] 398131793857812500
[22,7] -4088920638284177500
[22,10] -15426811283027178837
[22,13] -4402405194767946620
[22,16] -544116571434073990
[22,19] -41205465272640512
[22,22] -1318270226748185
[21,2] 12009591328125000
[21,5] -9776439892791281250
[21,8] -44871717937793171500
[21,11] -33389287604549944500
[21,14] -8247080651085586308
[21,17] -920957232545301380
[21,20] -40402414647709324
[20,3] -543629213750000000
[20,6] -45501177817444031250
[20,9] -240582349477504982500
[20,12] -98558320764777547428
[20,15] -14587074803539519860
[20,18] -901391282219352898
[19,1] -927540283203125
[19,4] -24856263957746093750
[19,7] -496746983568932390625
[19,10] -550300649345993327500
[19,13] -132508938778367334964
[19,16] -13947594297435773112
[19,19] -1121845411073253362
[18,2] -27419182128906250
[18,5] -330899867842265625000
[18,8] -2382877236689262500000
[18,11] -1030885081385698288500
[18,14] -180965765502197032671
[18,17] -19582653898388441240
[17,3] -14806113952148437500
[17,6] -2811377846188679687500
[17,9] -5362570946394054468750
[17,12] -1823384350442439982500
[17,15] -285229092676181236704
[16,1] -35732116699218750
[16,4] -749801421465820312500
[16,7] -15049728798081613281250
[16,10] -8501821428657406093750
[16,13] -1743449287179471639000
[16,16] -160835412176680505514
[15,2] -7282313232421875000
[15,5] -9099657683813964843750
[15,8] -35600847320776289062500
[15,11] -14389956758520334062500
[15,14] -2447831737298555155000
[14,3] -528612484375000000000
[14,6] -57436629022792236328125
[14,9] -48955666116645429687500
[14,12] -14084238784677389031250
[13,1] -819393157958984375
[13,4] -11926516495422363281250
[13,7] -166840220149160400390625
[13,10] -80479424360626000000000
[13,13] -17528834548019583781250
[12,2] -147563613891601562500
[12,5] -114978520623901367187500
[12,8] -194046282165493652343750
[12,11] -78910966108807273437500
[11,3] -6888546630859375000000
[11,6] -470145800551025390625000
[11,9] -286097725280953613281250
[10,1] -11529922485351562500
[10,4] -103243301864624023437500
[10,7] -659673534104614257812500
[10,10] -321843317077193603515625
[9,2] -1406295776367187500000
[9,5] -599139629768371582031250
[9,8] -664972077354614257812500
[8,3] -37761737823486328125000
[8,6] -1120418184936523437500000
[7,1] -97930431365966796875
[7,4] -308542588233947753906250
[7,7] -1272458481861114501953125
[6,2] -6755352020263671875000
[6,5] -590047389984130859375000
[5,3] -85624456405639648437500
[4,1] -461935997009277343750
[4,4] -134761512279510498046875
[3,2] -12934207916259765625000
[1,1] -931322574615478515625
