[1,1] -1
[2,2] 1914
[3,3] -968397
[4,1] 58
[4,4] 110505080
[5,2] 755972
[5,5] -2178498850
[6,3] 149176754
[6,6] 10865687636
[7,1] -1305
[7,4] -4739476206
[7,7] 107217481631
[8,2] 16334946
[8,5] 56298401104
[8,8] -1607333986810
[9,3] -1882366017
[9,6] -339514496006
[9,9] 7027756742368
[10,1] 14384
[10,4] 40163693492
[10,7] 1304602489112
[10,10] -3874339266982
[11,2] 7196408
[11,5] -459899499470
[11,8] -4343950167204
[11,11] -57811222962739
[12,3] 1413536328
[12,6] 3449960405680
[12,9] 8032109984374
[12,12] 189497905631348
[13,1] -81084
[13,4] 2003925056
[13,7] -15799315383344
[13,10] 7756778929268
[13,13] -408795651014045
[14,2] -66746632
[14,5] -158407600392
[14,8] 47098563798795
[14,11] -15742058781930
[14,14] 640876168432490
[15,3] -1050160412
[15,6] 1143930919040
[15,9] -115223114357245
[15,12] 19962529798558
[15,15] -717339249326082
[16,1] 225504
[16,4] -4492467952
[16,7] -2158138259720
[16,10] 200542392874909
[16,13] -19720694998166
[16,16] 640876168432490
[17,2] 55880680
[17,5] -64413809070
[17,8] 5396401502180
[17,11] -280896374395735
[17,14] -19720694998166
[17,17] -408795651014045
[18,3] 1294723096
[18,6] -49662653468
[18,9] -4162611566984
[18,12] 317394108967118
[18,15] 19962529798558
[18,18] 189497905631348
[19,1] -286636
[19,4] 7574194480
[19,7] -372648118306
[19,10] 2891379131604
[19,13] -280896374395735
[19,16] -15742058781930
[19,19] -57811222962739
[20,2] -15466135
[20,5] 9385692124
[20,8] -15504305612
[20,11] 2891379131604
[20,14] 200542392874909
[20,17] 7756778929268
[20,20] -3874339266982
[21,3] -212591866
[21,6] 34835648424
[21,9] -634135411048
[21,12] -4162611566984
[21,15] -115223114357245
[21,18] 8032109984374
[21,21] 7027756742368
[22,1] 154048
[22,4] -574988191
[22,7] 29326480956
[22,10] -15504305612
[22,13] 5396401502180
[22,16] 47098563798795
[22,19] -4343950167204
[22,22] -1607333986810
[23,2] 3036996
[23,5] -1163346542
[23,8] 29326480956
[23,11] -372648118306
[23,14] -2158138259720
[23,17] -15799315383344
[23,20] 1304602489112
[23,23] 107217481631
[24,3] 9252160
[24,6] -1058302655
[24,9] 34835648424
[24,12] -49662653468
[24,15] 1143930919040
[24,18] 3449960405680
[24,21] -339514496006
[24,24] 10865687636
[25,1] -27202
[25,4] 24297128
[25,7] -1163346542
[25,10] 9385692124
[25,13] -64413809070
[25,16] -158407600392
[25,19] -459899499470
[25,22] 56298401104
[25,25] -2178498850
[26,2] -100514
[26,5] 24297128
[26,8] -574988191
[26,11] 7574194480
[26,14] -4492467952
[26,17] 2003925056
[26,20] 40163693492
[26,23] -4739476206
[26,26] 110505080
[27,3] -285186
[27,6] 9252160
[27,9] -212591866
[27,12] 1294723096
[27,15] -1050160412
[27,18] 1413536328
[27,21] -1882366017
[27,24] 149176754
[27,27] -968397
[28,1] 812
[28,4] -100514
[28,7] 3036996
[28,10] -15466135
[28,13] 55880680
[28,16] -66746632
[28,19] 7196408
[28,22] 16334946
[28,25] 755972
[28,28] 1914
[29,2] 812
[29,5] -27202
[29,8] 154048
[29,11] -286636
[29,14] 225504
[29,17] -81084
[29,20] 14384
[29,23] -1305
[29,26] 58
[29,29] -1
[30,0] 1
