[1,1] -1
[2,2] 57
[3,3] -855
[4,4] 3648
[5,1] 19
[5,5] -11438
[6,2] 532
[6,6] 32528
[7,3] -665
[7,7] -107350
[8,4] 741
[8,8] 271928
[9,1] -95
[9,5] -16074
[9,9] -482011
[10,2] -570
[10,6] 75810
[10,10] 589095
[11,3] 608
[11,7] -165528
[11,11] -482011
[12,4] 7942
[12,8] 218215
[12,12] 271928
[13,1] 114
[13,5] -24871
[13,9] -165528
[13,13] -107350
[14,2] 304
[14,6] 36594
[14,10] 75810
[14,14] 32528
[15,3] -1786
[15,7] -24871
[15,11] -16074
[15,15] -11438
[16,4] 2831
[16,8] 7942
[16,12] 741
[16,16] 3648
[17,1] -57
[17,5] -1786
[17,9] 608
[17,13] -665
[17,17] -855
[18,2] 95
[18,6] 304
[18,10] -570
[18,14] 532
[18,18] 57
[19,3] -57
[19,7] 114
[19,11] -95
[19,15] 19
[19,19] -1
[20,0] 1
