[1,1] -1
[3,2] 86728
[4,1] 74
[4,4] 2599941234
[5,3] -994973660
[6,2] 27126180
[6,5] 153733113000
[7,1] -2257
[7,4] 88101183294
[7,7] -11135035152592
[8,3] 56864077816
[8,6] -13568360552912
[9,2] 820547816
[9,5] -5060052308722
[9,8] 236688821524284
[10,1] 36704
[10,4] -3007023367821
[10,7] 324874448878214
[10,10] -5671306007952982
[11,3] -494876526546
[11,6] 110728594780156
[11,9] -3537862956249612
[12,2] 2623964372
[12,5] 57869439352836
[12,8] 360238449473996
[12,11] 10452194593353988
[13,1] -344544
[13,4] 22670775592568
[13,7] -733546597708413
[13,10] 47632827448979730
[13,13] -1802865733710838787
[14,3] 802210330212
[14,6] 548691400150468
[14,9] -35435501070527356
[14,12] 1326376817547862290
[15,2] -7710561720
[15,5] -368471244729334
[15,8] 17766480802377148
[15,11] -877377166005101842
[15,14] 109844154518045624
[16,1] 1896472
[16,4] -20912231117200
[16,7] -10429378884849336
[16,10] 493048732630288066
[16,13] 554056758974185692
[16,16] -9661622086129481972
[17,3] -905577692194
[17,6] 3454784869154548
[17,9] -193556253281292349
[17,12] -623806570832850130
[17,15] 6681486980269429849
[18,2] 2717910332
[18,5] -208620923085680
[18,8] 63413694552091666
[18,11] 321084604570180424
[18,14] -3540841891318756536
[18,17] -5687384037283446600
[19,1] -6001696
[19,4] 21274332142600
[19,7] -14269855713089946
[19,10] -215516042058481020
[19,13] 1685893550433692964
[19,16] 13653769407112843348
[19,19] -59342619401487585948
[20,3] 883474227784
[20,6] 1094067284166794
[20,9] 103497148026103862
[20,12] -359159649245447102
[20,15] -12039371946011791494
[20,18] 47894301869134016144
[21,2] 4360067864
[21,5] -77274892720701
[21,8] -28411137019464606
[21,11] -58795251908718193
[21,14] 7400958519916588016
[21,17] -29244658137787277976
[21,20] -5687384037283446600
[22,1] 10481360
[22,4] 9465195668698
[22,7] 5624442485112404
[22,10] 62561558197004172
[22,13] -4129285580617957684
[22,16] 15009969338654441608
[22,19] 13653769407112843348
[22,22] -9661622086129481972
[23,3] -308273375228
[23,6] -679250670259880
[23,9] -28305076311933863
[23,12] 1642584062532997586
[23,15] -5905201493195001050
[23,18] -12039371946011791494
[23,21] 6681486980269429849
[24,2] -3742952486
[24,5] 41641802263954
[24,8] 7649553459198946
[24,11] -358212074620252186
[24,14] 1517703244071121267
[24,17] 7400958519916588016
[24,20] -3540841891318756536
[24,23] 109844154518045624
[25,1] -9616744
[25,4] -874413770792
[25,7] -1150055620078058
[25,10] 32016458902122468
[25,13] -116245280184587216
[25,16] -4129285580617957684
[25,19] 1685893550433692964
[25,22] 554056758974185692
[25,25] -1802865733710838787
[26,3] -21438705168
[26,6] 89340918859384
[26,9] 1787458582274784
[26,12] -81707242197576454
[26,15] 1642584062532997586
[26,18] -359159649245447102
[26,21] -623806570832850130
[26,24] 1326376817547862290
[27,2] 939723632
[27,5] -2673288974505
[27,8] -730597668344362
[27,11] 30701251775565860
[27,14] -358212074620252186
[27,17] -58795251908718193
[27,20] 321084604570180424
[27,23] -877377166005101842
[27,26] 10452194593353988
[28,1] 4309464
[28,4] -47649559632
[28,7] 73864807838304
[28,10] -4042568886211509
[28,13] 32016458902122468
[28,16] 62561558197004172
[28,19] -215516042058481020
[28,22] 493048732630288066
[28,25] 47632827448979730
[28,28] -5671306007952982
[29,3] 3870010856
[29,6] -3016985811664
[29,9] 121337470573756
[29,12] 1787458582274784
[29,15] -28305076311933863
[29,18] 103497148026103862
[29,21] -193556253281292349
[29,24] -35435501070527356
[29,27] -3537862956249612
[30,2] -21371348
[30,5] -13177801008
[30,8] 20360182198905
[30,11] -730597668344362
[30,14] 7649553459198946
[30,17] -28411137019464606
[30,20] 63413694552091666
[30,23] 17766480802377148
[30,26] 360238449473996
[30,29] 236688821524284
[31,1] -796684
[31,4] 4586030416
[31,7] -1973720928782
[31,10] 73864807838304
[31,13] -1150055620078058
[31,16] 5624442485112404
[31,19] -14269855713089946
[31,22] -10429378884849336
[31,25] -733546597708413
[31,28] 324874448878214
[31,31] -11135035152592
[32,3] -73053984
[32,6] 48314888415
[32,9] -3016985811664
[32,12] 89340918859384
[32,15] -679250670259880
[32,18] 1094067284166794
[32,21] 3454784869154548
[32,24] 548691400150468
[32,27] 110728594780156
[32,30] -13568360552912
[33,2] -1831648
[33,5] 666862100
[33,8] -13177801008
[33,11] -2673288974505
[33,14] 41641802263954
[33,17] -77274892720701
[33,20] -208620923085680
[33,23] -368471244729334
[33,26] 57869439352836
[33,29] -5060052308722
[33,32] 153733113000
[34,1] 41144
[34,4] -12146545
[34,7] 4586030416
[34,10] -47649559632
[34,13] -874413770792
[34,16] 9465195668698
[34,19] 21274332142600
[34,22] -20912231117200
[34,25] 22670775592568
[34,28] -3007023367821
[34,31] 88101183294
[34,34] 2599941234
[35,3] -1791466
[35,6] -73053984
[35,9] 3870010856
[35,12] -21438705168
[35,15] -308273375228
[35,18] 883474227784
[35,21] -905577692194
[35,24] 802210330212
[35,27] -494876526546
[35,30] 56864077816
[35,33] -994973660
[36,2] 53650
[36,5] -1831648
[36,8] -21371348
[36,11] 939723632
[36,14] -3742952486
[36,17] 4360067864
[36,20] 2717910332
[36,23] -7710561720
[36,26] 2623964372
[36,29] 820547816
[36,32] 27126180
[36,35] 86728
[37,1] -444
[37,4] 41144
[37,7] -796684
[37,10] 4309464
[37,13] -9616744
[37,16] 10481360
[37,19] -6001696
[37,22] 1896472
[37,25] -344544
[37,28] 36704
[37,31] -2257
[37,34] 74
[37,37] -1
[38,0] 1
