[1,1] -1
[3,3] 16724
[4,2] 5254
[5,1] 37
[5,5] -2650643
[6,4] 2303176
[7,3] -1183445
[7,7] -28862886
[8,2] 122026
[8,6] 29920864
[9,1] -518
[9,5] -1592702
[9,9] -129487272
[10,4] -7281637
[10,8] -1621414
[11,3] 3808965
[11,7] 8320338
[11,11] 1629663002
[12,2] -156880
[12,6] -107328712
[12,10] 2041225620
[13,1] 3441
[13,5] -46404697
[13,9] 1729587644
[13,13] -15518195900
[14,4] 9951298
[14,8] 354783491
[14,12] -12032026078
[15,3] -2468048
[15,7] 64010518
[15,11] -9233821232
[15,15] 142469772948
[16,2] 4810
[16,6] 157231167
[16,10] -9568026248
[16,14] 137374521189
[17,1] -11322
[17,5] 107537614
[17,9] -7630013534
[17,13] 111987026319
[17,17] -119826275815
[18,4] 19175176
[18,8] -3383929572
[18,12] 65206369248
[18,16] -86646865512
[19,3] 3034481
[19,7] -805224895
[19,11] 26380151257
[19,15] -36340652304
[19,19] -190653911984
[20,2] 232249
[20,6] -129390480
[20,10] 11366446472
[20,14] -28325965310
[20,18] -127783359063
[21,1] 18537
[21,5] -49337169
[21,9] 7611126810
[21,13] -38553251009
[21,17] -26830014906
[21,21] -119826275815
[22,4] -15993990
[22,8] 4609616991
[22,12] -28484866102
[22,16] 5946236404
[22,20] -86646865512
[23,3] -2901244
[23,7] 1957575058
[23,11] -6835755180
[23,15] -11928890428
[23,19] -36340652304
[23,23] 142469772948
[24,2] -289340
[24,6] 574449716
[24,10] 4677345602
[24,14] -15255550771
[24,18] -28325965310
[24,22] 137374521189
[25,1] -16169
[25,5] 121377575
[25,9] 4763955424
[25,13] 2955975806
[25,17] -38553251009
[25,21] 111987026319
[25,25] -15518195900
[26,4] 19248954
[26,8] 2043178406
[26,12] 13807346832
[26,16] -28484866102
[26,20] 65206369248
[26,24] -12032026078
[27,3] 2291595
[27,7] 504940702
[27,11] 10387940772
[27,15] -6835755180
[27,19] 26380151257
[27,23] -9233821232
[27,27] 1629663002
[28,2] 184556
[28,6] 60728248
[28,10] 3791758113
[28,14] 4677345602
[28,18] 11366446472
[28,22] -9568026248
[28,26] 2041225620
[29,1] 7474
[29,5] -3609646
[29,9] 595752244
[29,13] 4763955424
[29,17] 7611126810
[29,21] -7630013534
[29,25] 1729587644
[29,29] -129487272
[30,4] -2724532
[30,8] -57965643
[30,12] 2043178406
[30,16] 4609616991
[30,20] -3383929572
[30,24] 354783491
[30,28] -1621414
[31,3] -467717
[31,7] -45185436
[31,11] 504940702
[31,15] 1957575058
[31,19] -805224895
[31,23] 64010518
[31,27] 8320338
[31,31] -28862886
[32,2] -38776
[32,6] -8122277
[32,10] 60728248
[32,14] 574449716
[32,18] -129390480
[32,22] 157231167
[32,26] -107328712
[32,30] 29920864
[33,1] -1332
[33,5] -300366
[33,9] -3609646
[33,13] 121377575
[33,17] -49337169
[33,21] 107537614
[33,25] -46404697
[33,29] -1592702
[33,33] -2650643
[34,4] 125208
[34,8] -2724532
[34,12] 19248954
[34,16] -15993990
[34,20] 19175176
[34,24] 9951298
[34,28] -7281637
[34,32] 2303176
[35,3] 24198
[35,7] -467717
[35,11] 2291595
[35,15] -2901244
[35,19] 3034481
[35,23] -2468048
[35,27] 3808965
[35,31] -1183445
[35,35] 16724
[36,2] 1961
[36,6] -38776
[36,10] 184556
[36,14] -289340
[36,18] 232249
[36,22] 4810
[36,26] -156880
[36,30] 122026
[36,34] 5254
[37,1] 74
[37,5] -1332
[37,9] 7474
[37,13] -16169
[37,17] 18537
[37,21] -11322
[37,25] 3441
[37,29] -518
[37,33] 37
[37,37] -1
[38,0] 1
