[1,1] -1
[4,4] 79402
[5,3] 43364
[6,2] 5624
[7,1] 37
[7,7] -3559696
[8,6] -1987936
[9,5] -2220962
[10,4] -877381
[10,10] 67930002
[11,3] -647130
[11,9] 48620664
[12,2] 65268
[12,8] 19740240
[13,1] -444
[13,7] 25815973
[13,13] -3429910619
[14,6] 31420844
[14,12] -1876399574
[15,5] 20445386
[15,11] 712669654
[16,4] 4938464
[16,10] 1521342986
[16,16] 11967905004
[17,3] 9250
[17,9] 659451111
[17,15] 7032725827
[18,2] -79476
[18,8] -152094790
[18,14] -1490062076
[19,1] 1924
[19,7] -267817026
[19,13] -4648353512
[19,19] -39149259996
[20,6] -112550374
[20,12] -2595465862
[20,18] -23749174016
[21,5] -20974153
[21,11] -326466355
[21,17] 4772591520
[22,4] -1162910
[22,10] 224420836
[22,16] 18664734360
[22,22] 11967905004
[23,3] 99604
[23,9] 127299351
[23,15] 13499661862
[23,21] 7032725827
[24,2] -4070
[24,8] 102267482
[24,14] 3487970723
[24,20] -1490062076
[25,1] -2516
[25,7] 86050530
[25,13] -1382454532
[25,19] -4648353512
[25,25] -3429910619
[26,6] 41007692
[26,12] -1665314870
[26,18] -2595465862
[26,24] -1876399574
[27,5] 11381977
[27,11] -784701772
[27,17] -326466355
[27,23] 712669654
[28,4] 2008360
[28,10] -218132205
[28,16] 224420836
[28,22] 1521342986
[28,28] 67930002
[29,3] 244792
[29,9] -21443276
[29,15] 127299351
[29,21] 659451111
[29,27] 48620664
[30,2] 20572
[30,8] 11271273
[30,14] 102267482
[30,20] -152094790
[30,26] 19740240
[31,1] 888
[31,7] 5866498
[31,13] 86050530
[31,19] -267817026
[31,25] 25815973
[31,31] -3559696
[32,6] 1300143
[32,12] 41007692
[32,18] -112550374
[32,24] 31420844
[32,30] -1987936
[33,5] 145780
[33,11] 11381977
[33,17] -20974153
[33,23] 20445386
[33,29] -2220962
[34,4] 2183
[34,10] 2008360
[34,16] -1162910
[34,22] 4938464
[34,28] -877381
[34,34] 79402
[35,3] -1850
[35,9] 244792
[35,15] 99604
[35,21] 9250
[35,27] -647130
[35,33] 43364
[36,2] -222
[36,8] 20572
[36,14] -4070
[36,20] -79476
[36,26] 65268
[36,32] 5624
[37,7] 888
[37,13] -2516
[37,19] 1924
[37,25] -444
[37,31] 37
[37,37] -1
[38,0] 1
