[1,1] -1
[4,4] 786078304
[5,3] 258129828
[6,2] 5783105
[7,1] 134
[7,7] -7074042931512293
[8,6] 4785945194141804
[9,5] -1417858841938446
[10,4] 152522395610208
[10,10] 4974981823171216128
[11,3] -3794308742456
[11,9] 178381866556600812
[12,2] 5495359296
[12,8] -3463126992393550556
[13,1] -7303
[13,7] 874683957231227124
[13,13] -3096762879479496680457
[14,6] 149827265548404680
[14,12] -1296805824862942088104
[15,5] -11338607585412000
[15,11] 1129467905601192964148
[16,4] 6472447081065164
[16,10] 1051076427388941065172
[16,16] 262486190811408094595224
[17,3] 946804583847204
[17,9] -78708928463548981195
[17,15] 306915370189201293926046
[18,2] 610899132902
[18,8] -179048681043964807840
[18,14] 382301110688874196833035
[19,1] 207968
[19,7] -90787001517338203371
[19,13] 364613828380215171261042
[19,19] -17330802102957504407867787
[20,6] -26766197529744781208
[20,12] 243893652103414697008256
[20,18] -9633682539039372604984940
[21,5] -6011251220112497478
[21,11] 139980836690625288655528
[21,17] 248182527589616119420341
[22,4] -738473674994272884
[22,10] 88726080152528422160350
[22,16] -1798603145343258802032296
[22,22] -78028718415204221577059840
[23,3] -34462709322428782
[23,9] 65007476521605879034010
[23,15] -6691199019978185814722896
[23,21] 117391617496599305937526314
[24,2] 14800305186604
[24,8] 34753895431735862551724
[24,14] -4733340626193798142442340
[24,20] 337000918258378148545792808
[25,1] -3308795
[25,7] 11672745861117194482426
[25,13] -1211384301536986858413361
[25,19] 192836390669234727272634512
[25,25] -3943333745969945960889513448
[26,6] 2362095573918800114868
[26,12] -530760694975445893043228
[26,18] -863216260752025600630886
[26,24] -1215651097398813990425187920
[27,5] 271959413317865602792
[27,11] -880316537917393264135582
[27,17] 28576781358946944519077184
[27,23] 533749400670485422846791606
[28,4] 14925842473568920632
[28,10] -566471117198790968136056
[28,16] 64196258216453400239254634
[28,22] -1382393582233462132445047680
[28,28] 89738114255468462396899148756
[29,3] 222720989070082148
[29,9] -166285416605619337219647
[29,15] 21539351134214860322193238
[29,21] -867999095801566804270227549
[29,27] -4775357656560018541059258264
[30,2] 88230921707088
[30,8] -21400497124241568516456
[30,14] -2469584541576205339293632
[30,20] 611881340153300965773390760
[30,26] -58411217010832428052285643779
[31,1] 29170058
[31,7] -75293004326126390694
[31,13] 170998580736040293942418
[31,19] 33836036195565038216861516
[31,25] 21536036821392781715420587452
[31,31] -96710752144599962089353253526
[32,6] 322794933632464957156
[32,12] 1632187918265339013762042
[32,18] -308288684307319377888620508
[32,24] 23605729806593686993201861852
[32,30] 10636498429129625268723677320
[33,5] 42555770648507626206
[33,11] 514201943394848649221956
[33,17] 52210216290541095158339515
