[1,1] -31381059609
[2,2] 4089998102373
[3,3] -131432400893250
[4,1] -53464027482
[4,4] 643875203562390
[5,2] -38292124572108
[5,5] 1200579510481119
[6,3] -443185105439124
[6,6] -2246545954964637
[7,1] -30692312073
[7,4] 156019546393182
[7,7] -5011704405143379
[8,2] 23594797412334
[8,5] 1980144594544518
[8,8] -2102152834178622
[9,3] 37008621218250
[9,6] 1202953243493592
[9,9] 317761983596934
[10,1] -6453819504
[10,4] 354565726964280
[10,7] -1733178905977284
[10,10] -741801494200923
[11,2] -2855929213188
[11,5] 1310562666699111
[11,8] -2497187641366386
[11,11] -1396053687835467
[12,3] -11959441818336
[12,6] 2182691598984810
[12,9] -1205842052120616
[12,12] -722725491087662
[13,1] -241746606
[13,4] -38941888343220
[13,7] 2084203900228500
[13,10] -195410942383560
[13,13] -155117076426163
[14,2] 135507121425
[14,5] -50900305138956
[14,8] 1275123074643450
[14,11] 65136980794520
[14,14] -9158043138283
[15,3] 968858727822
[15,6] -28758899983032
[15,9] 519646582931042
[15,12] 44660816745208
[15,15] 435887494646
[16,1] 28772172
[16,4] 2139287382378
[16,7] -5195249186292
[16,10] 141680341627050
[16,13] 10276492351302
[16,16] -320401285502
[17,2] -1680858216
[17,5] 1773067864266
[17,8] 1731749728764
[17,11] 25730912348500
[17,14] 792491497932
[17,17] -84873654171
[18,3] -9849112164
[18,6] 822025338967
[18,9] 1065144443816
[18,12] 2994089984890
[18,15] -61116356424
[18,18] -4227272557
[19,1] 137862
[19,4] -4630740420
[19,7] 197007540474
[19,10] 209466276292
[19,13] 199750444551
[19,16] -11177974194
[19,19] 251011351
[20,2] 16627068
[20,5] 1543580140
[20,8] 26410955338
[20,11] 17806076060
[20,14] 6004601720
[20,17] -97859434
[20,20] 14957590
[21,3] -5682886
[21,6] 364781932
[21,9] 1329024318
[21,12] 607602592
[21,15] 69638250
[21,18] 30886332
[21,21] -339250
[22,1] -7176
[22,4] 1847452
[22,7] 6917112
[22,10] 20653425
[22,13] 16121804
[22,16] 4933086
[22,19] 296516
[22,22] 1173
[23,2] 2392
[23,5] 1702
[23,8] -13156
[23,11] -4094
[23,14] 4048
[23,17] -713
[23,20] 46
[23,23] -1
[24,0] 1
