[32,0] 1
[31,0] -2304354
[31,1] -27756935
[31,2] -144948405
[31,3] -407857297
[31,4] -527803923
[31,5] 462158168
[31,6] 3526867024
[31,7] 7614353951
[31,8] 8854531023
[31,9] 4065930705
[31,10] -4207935908
[31,11] -8841659916
[31,12] -6108640706
[31,13] -73509184
[31,14] 2991063334
[31,15] 1909389448
[31,16] -56135296
[31,17] -600658542
[31,18] -198643815
[31,19] 76763750
[31,20] 54276474
[31,21] -3999589
[31,22] -7894615
[31,23] 72943
[31,24] 767312
[31,25] -32426
[31,26] -47399
[31,27] 6262
[31,28] 1116
[31,29] -341
[31,30] 31
[31,31] -1
[30,0] 1577817277492
[30,1] 32768740617388
[30,2] 335801803279482
[30,3] 2255347744342331
[30,4] 11128367006347179
[30,5] 42878102534930101
[30,6] 133919284096786915
[30,7] 347515895252597096
[30,8] 762164371376864513
[30,9] 1429963608656691223
[30,10] 2315019414677162363
[30,11] 3253644936848892216
[30,12] 3985920151647852595
[30,13] 4266415497874478266
[30,14] 3993685866830401738
[30,15] 3267939902350202750
[30,16] 2333458539521960964
[30,17] 1449401099611935890
[30,18] 779503967699614816
[30,19] 360670943415256167
[30,20] 142357138994656053
[30,21] 47401985260803910
[30,22] 13123658523230279
[30,23] 2963703478891405
[30,24] 532055327806244
[30,25] 73273689243822
[30,26] 7352744325978
[30,27] 496630798013
[30,28] 19756760753
[30,29] 357623998
[30,30] 1607722
[29,0] 262369819226080
[29,1] 3204480867858604
[29,2] 15073013356425860
[29,3] 9931215020895445
[29,4] -289722731888440074
[29,5] -2071204751726130027
[29,6] -8560213118089811789
[29,7] -25755963182682161882
[29,8] -60887713695181850315
[29,9] -117336232305324360459
[29,10] -188163980172630770640
[29,11] -254124934699357767564
[29,12] -290923679905763392567
[29,13] -282995168876751478171
[29,14] -233668553938652651706
[29,15] -163064750961518227902
[29,16] -95414199686334867468
[29,17] -46238421891865041492
[29,18] -18221695989559588660
[29,19] -5683908613384967242
[29,20] -1348313292893756890
[29,21] -230184273164750087
[29,22] -27756870834934363
[29,23] -3659321061696175
[29,24] -1039349035291944
[29,25] -290706457275333
[29,26] -59189484203317
[29,27] -9968800222599
[29,28] -1236072909553
[29,29] -67871665453
[28,0] 39535673374266080
[28,1] 461862476164749352
[28,2] 2913898549680161632
[28,3] 13708296443496981862
[28,4] 54296106420049708812
[28,5] 185860708515893348308
[28,6] 542713397146626843112
[28,7] 1331041477282497235415
[28,8] 2720932008295305965589
[28,9] 4625911924603408203121
[28,10] 6537369453455187856709
[28,11] 7669185396311375142604
[28,12] 7441851614610984413594
[28,13] 5933474992021558642003
[28,14] 3848393546675768689158
[28,15] 2006626859965381921898
[28,16] 837884994646240745715
[28,17] 292447636462103023376
[28,18] 101402424696037574264
[28,19] 42581035915933695220
[28,20] 18464291988743949994
[28,21] 5982714426920413344
[28,22] 1008143624496911957
[28,23] -81510720723397213
[28,24] -84520338595396687
[28,25] -16947007853976210
[28,26] -387794529384869
[28,27] 366849242162563
[28,28] 41732301576026
[27,0] 1767015624104352448
[27,1] 7188394404975434864
[27,2] -22933028599348296112
[27,3] -346440120543070554412
[27,4] -1884013781883591967626
[27,5] -6854346039551039577565
[27,6] -18863763779421818308231
[27,7] -40986133619055933539066
[27,8] -71374661039953204130712
[27,9] -99791125022517297253940
[27,10] -111143344338961829772543
[27,11] -96767123238951385182668
[27,12] -63471969397540275301551
[27,13] -29201591869883222147467
[27,14] -8392352774599107094396
[27,15] -2370801391857187477329
[27,16] -3274947559851090080643
[27,17] -3992634277016242971470
[27,18] -2815200995770141022636
[27,19] -1177629185911401248559
[27,20] -233363223888365268879
[27,21] 30737475688115303573
[27,22] 31563155504649047952
[27,23] 6767209232164611488
[27,24] -185399535427138535
[27,25] -301457791476821232
[27,26] -33168262938953607
[27,27] 2293686688278401
[26,0] 81794667482343732608
[26,1] 892964881408585944096
[26,2] 6304344070962300793264
[26,3] 30215346527793589206464
[26,4] 106472471218274238105284
[26,5] 289646986979818628265168
[26,6] 624145268065140722322104
[26,7] 1074105524325093479040327
[26,8] 1467594858902657204298584
[26,9] 1560449891094697671269408
[26,10] 1237789538438446674336475
[26,11] 665524445948461002699705
[26,12] 179684830884927113360789
[26,13] -6743666333374836496355
[26,14] 44130331803837025299234
[26,15] 131206852591848835145858
[26,16] 134652562110268861241332
[26,17] 74912254848099566163111
[26,18] 19071222144855892009110
[26,19] -3970856296946539404632
[26,20] -5282201099123860355529
[26,21] -1853737970696121623281
[26,22] -179522922230587893681
[26,23] 72601798704125986254
[26,24] 23406464510907320489
[26,25] 1112712132039425153
[26,26] -360690268828655266
[25,0] -6557624070222709490432
[25,1] -65365147029185504799680
[25,2] -358361256725015572785952
[25,3] -1394020763198681426290928
[25,4] -4083699413806614910107888
[25,5] -9217784621676420680686592
[25,6] -16131523143971321903682480
[25,7] -21716033255820691735033491
[25,8] -21794824979322408386921000
[25,9] -14928396953077919422847307
[25,10] -4880846408242273761031758
[25,11] 2019145792808065618853774
[25,12] 2594083317362035208977238
[25,13] -778852524914667040160991
[25,14] -3539495879043616593143060
[25,15] -3541650652731331177025054
[25,16] -1870881583325721379149844
[25,17] -404054126164201058402823
[25,18] 153111756861685894812379
