[12,0] 1
[11,1] -5907
[11,2] 147686
[11,3] -812955
[11,4] 1671384
[11,5] -1575222
[11,6] 732732
[11,7] -178662
[11,8] 23848
[11,9] -1749
[11,10] 66
[11,11] -1
[10,1] 147686
[10,2] -6831297
[10,3] 100263570
[10,4] -398649922
[10,5] 744572664
[10,6] -414589263
[10,7] -306307188
[10,8] 253161480
[10,9] 30246018
[10,10] 367884
[9,1] -812955
[9,2] 100263570
[9,3] -2597362383
[9,4] 22891962720
[9,5] -63231248982
[9,6] 51307359576
[9,7] -27468215610
[9,8] 23683469832
[9,9] -3486527825
[8,1] 1671384
[8,2] -398649922
[8,3] 22891962720
[8,4] -370960655703
[8,5] 1908401528000
[8,6] -1772458145238
[8,7] 1557465472728
[8,8] -357257565610
[7,1] -1575222
[7,2] 744572664
[7,3] -63231248982
[7,4] 1908401528000
[7,5] -16950142118580
[7,6] 26936407983276
[7,7] -10067483660256
[6,1] 732732
[6,2] -414589263
[6,3] 51307359576
[6,4] -1772458145238
[6,5] 26936407983276
[6,6] -45725053748506
[5,1] -178662
[5,2] -306307188
[5,3] -27468215610
[5,4] 1557465472728
[5,5] -10067483660256
[4,1] 23848
[4,2] 253161480
[4,3] 23683469832
[4,4] -357257565610
[3,1] -1749
[3,2] 30246018
[3,3] -3486527825
[2,1] 66
[2,2] 367884
[1,1] -1
