[18,0] 1
[17,1] -10421
[17,2] 332044
[17,3] -3493806
[17,4] 17886584
[17,5] -53645591
[17,6] 104417400
[17,7] -138809522
[17,8] 128978116
[17,9] -84031544
[17,10] 38014652
[17,11] -11814490
[17,12] 2502536
[17,13] -357561
[17,14] 33728
[17,15] -2006
[17,16] 68
[17,17] -1
[16,1] 332044
[16,2] -12098798
[16,3] 160815104
[16,4] -833504492
[16,5] 1843978916
[16,6] -2270338610
[16,7] 5462176160
[16,8] -17985675640
[16,9] 35989033184
[16,10] -42531504111
[16,11] 29638327272
[16,12] -9648230116
[16,13] -683863964
[16,14] 1363309866
[16,15] 90850992
[16,16] 740588
[15,1] -3493806
[15,2] 160815104
[15,3] -2354258821
[15,4] 13856096500
[15,5] -26752800448
[15,6] 163040922024
[15,7] -1061642309761
[15,8] 2856922096320
[15,9] -3980102947294
[15,10] 3714609256212
[15,11] -2636170627599
[15,12] 1818500245560
[15,13] -889204523990
[15,14] 158826676560
[15,15] -16416448718
[14,1] 17886584
[14,2] -833504492
[14,3] 13856096500
[14,4] -89476671132
[14,5] 722818283520
[14,6] -9402490652480
[14,7] 54810261775948
[14,8] -104438870232790
[14,9] 95275803479672
[14,10] -44148498619952
[14,11] 12609562191548
[14,12] 7999440979869
[14,13] -1190865647752
[14,14] -810858596840
[13,1] -53645591
[13,2] 1843978916
[13,3] -26752800448
[13,4] 722818283520
[13,5] -18326320712752
[13,6] 228679396286508
[13,7] -1177813213776210
[13,8] 1671376855771132
[13,9] -1122568312020263
[13,10] -9978530986116
[13,11] 288811765787522
[13,12] -128889916957068
[13,13] 49758929406480
[12,1] 104417400
[12,2] -2270338610
[12,3] 163040922024
[12,4] -9402490652480
[12,5] 228679396286508
[12,6] -2554702276048701
[12,7] 12019544393445416
[12,8] -16035806092046416
[12,9] 11701521342450612
[12,10] -1851379528555644
[12,11] -1746488294011360
[12,12] 1047076029569852
[11,1] -138809522
[11,2] 5462176160
[11,3] -1061642309761
[11,4] 54810261775948
[11,5] -1177813213776210
[11,6] 12019544393445416
[11,7] -56077490343912666
[11,8] 97048849123532340
[11,9] -84626745025358870
[11,10] 33981462293581692
[11,11] -359794720870202
[10,1] 128978116
[10,2] -17985675640
[10,3] 2856922096320
[10,4] -104438870232790
[10,5] 1671376855771132
[10,6] -16035806092046416
[10,7] 97048849123532340
[10,8] -228550328483246308
[10,9] 261957319652500640
[10,10] -143244902591331180
[9,1] -84031544
[9,2] 35989033184
[9,3] -3980102947294
[9,4] 95275803479672
[9,5] -1122568312020263
[9,6] 11701521342450612
[9,7] -84626745025358870
[9,8] 261957319652500640
[9,9] -382134345014607791
[8,1] 38014652
[8,2] -42531504111
[8,3] 3714609256212
[8,4] -44148498619952
[8,5] -9978530986116
[8,6] -1851379528555644
[8,7] 33981462293581692
[8,8] -143244902591331180
[7,1] -11814490
[7,2] 29638327272
[7,3] -2636170627599
[7,4] 12609562191548
[7,5] 288811765787522
[7,6] -1746488294011360
[7,7] -359794720870202
[6,1] 2502536
[6,2] -9648230116
[6,3] 1818500245560
[6,4] 7999440979869
[6,5] -128889916957068
[6,6] 1047076029569852
[5,1] -357561
[5,2] -683863964
[5,3] -889204523990
[5,4] -1190865647752
[5,5] 49758929406480
[4,1] 33728
[4,2] 1363309866
[4,3] 158826676560
[4,4] -810858596840
[3,1] -2006
[3,2] 90850992
[3,3] -16416448718
[2,1] 68
[2,2] 740588
[1,1] -1
