[1,1] -1
[2,2] 3404
[3,1] 46
[3,3] -1931862
[4,2] 402132
[4,4] 47102942
[5,1] -851
[5,3] 29811910
[5,5] -941072784
[6,2] 2479078
[6,4] -735697688
[6,6] 11248899432
[7,1] 8142
[7,3] -181727692
[7,5] 5827311740
[7,7] -51822187271
[8,2] -7480704
[8,4] 1894675416
[8,6] -28809562088
[8,8] 117718342722
[9,1] -43401
[9,3] 280190094
[9,5] -4198473544
[9,7] 107246271786
[9,9] -539770000677
[10,2] 9863274
[10,4] -440713120
[10,6] 1513059232
[10,8] -69293015308
[10,10] 1642848537072
[11,1] 131376
[11,3] -181134821
[11,5] -2389696780
[11,7] -26297728224
[11,9] -71726714216
[11,11] -2615988119424
[12,2] -6017720
[12,4] -251853749
[12,6] 33115804892
[12,8] -277450289564
[12,10] 53081943248
[12,12] 3760675835276
[13,1] -228344
[13,3] 79629542
[13,5] -3486381400
[13,7] 82176088016
[13,9] 643350951155
[13,11] -412420590092
[13,13] -2615988119424
[14,2] 640918
[14,4] 344454532
[14,6] -18285425408
[14,8] -47531488764
[14,10] -941953665048
[14,12] 53081943248
[14,14] 1642848537072
[15,1] 236164
[15,3] -37444897
[15,5] 3009333616
[15,7] -67773338424
[15,9] 247755969456
[15,11] 643350951155
[15,13] -71726714216
[15,15] -539770000677
[16,2] 2422176
[16,4] -426765368
[16,6] 20546094764
[16,8] 7347621538
[16,10] -47531488764
[16,12] -277450289564
[16,14] -69293015308
[16,16] 117718342722
[17,1] -146556
[17,3] 38572242
[17,5] -2876187651
[17,7] -5539172340
[17,9] -67773338424
[17,11] 82176088016
[17,13] -26297728224
[17,15] 107246271786
[17,17] -51822187271
[18,2] -1910518
[18,4] 246200096
[18,6] 316230404
[18,8] 20546094764
[18,10] -18285425408
[18,12] 33115804892
[18,14] 1513059232
[18,16] -28809562088
[18,18] 11248899432
[19,1] 49404
[19,3] -13479265
[19,5] 33389836
[19,7] -2876187651
[19,9] 3009333616
[19,11] -3486381400
[19,13] -2389696780
[19,15] -4198473544
[19,17] 5827311740
[19,19] -941072784
[20,2] 441416
[20,4] -5869922
[20,6] 246200096
[20,8] -426765368
[20,10] 344454532
[20,12] -251853749
[20,14] -440713120
[20,16] 1894675416
[20,18] -735697688
[20,20] 47102942
[21,1] -7452
[21,3] 381064
[21,5] -13479265
[21,7] 38572242
[21,9] -37444897
[21,11] 79629542
[21,13] -181134821
[21,15] 280190094
[21,17] -181727692
[21,19] 29811910
[21,21] -1931862
[22,2] -12052
[22,4] 441416
[22,6] -1910518
[22,8] 2422176
[22,10] 640918
[22,12] -6017720
[22,14] 9863274
[22,16] -7480704
[22,18] 2479078
[22,20] 402132
[22,22] 3404
[23,1] 184
[23,3] -7452
[23,5] 49404
[23,7] -146556
[23,9] 236164
[23,11] -228344
[23,13] 131376
[23,15] -43401
[23,17] 8142
[23,19] -851
[23,21] 46
[23,23] -1
[24,0] 1
