[1,1] -1
[2,2] 2039262
[3,1] 142
[3,3] -1058147283415
[4,2] 28243761376
[4,4] 110905079807323456
[5,1] -9443
[5,3] 17099667474029360
[5,5] -798150108277750166730
[6,2] 20556008258538
[6,4] 299149455832245429104
[6,6] 104000584545269099388358
[7,1] 390926
[7,3] -11517235334682230515
[7,5] -665541235480000874146
[7,7] -850160883571729887838636
[8,2] 3281029632757820
[8,4] 536334509317845850446
[8,6] -6489456634783883186688088
[8,8] -21407024732937061565508254
[9,1] -11298017
[9,3] 1078816882375771272976
[9,5] -530070196702335362990394
[9,7] 223497023385336950140134084
[9,9] -8551074855182455206183320365
[10,2] 167337531573269130
[10,4] -280534466912822303554860
[10,6] 132973007272866506491573118
[10,8] 13715405779828085583170783456
[10,10] -442276032683165545007964336488
[11,1] 242317888
[11,3] -29063904923750180661145
[11,5] 29559313045137303814253904
[11,7] -4366076828703408906975103098
[11,9] -95911441348819110007555136300
[11,11] -1091072965419507181263383774758
[12,2] 2934368647584373408
[12,4] 6512220283999838493962632
[12,6] -731633697600394517557665948
[12,8] -420219575312024112199757819616
[12,10] -5458429755958873676699164136040
[12,12] 685429997105388174224378956545422
[13,1] -4003270816
[13,3] 350820757245143668470340
[13,5] -451037775919534261144962774
[13,7] 19186248187960901369975837942
[13,9] 1518780637447148179862026464769
[13,11] 337548560928296607503702626646664
[13,13] -7124203331006681221029333250818795
[14,2] 12121670188071373504
[14,4] -67912355017521796700807704
[14,6] -8663379390861920364397522002
[14,8] 4589868232307405686576092469988
[14,10] 314990724259843313747812596330458
[14,12] -7130517926883404586470075025401156
[14,14] -190197751749620860642488714480125274
[15,1] 52202483892
[15,3] -2387212579534783869279800
[15,5] 3274797417604173419417245994
[15,7] 40120617247058045028571650237
[15,9] 32708364446555699756779452919030
[15,11] -3323417304890036033592773397812907
[15,13] -125510068923975324411493239547082500
[15,15] 4586134012035625066627904912971183994
[16,2] -56179468728913257040
[16,4] 276124160673273070694708732
[16,6] 109973987933160278054477738928
[16,8] -32312694931667288796036327622351
[16,10] -2317996957310746465387048204240276
[16,12] -96639086040071078952043878378353782
[16,14] 4546253715558872635033301525188312000
[16,16] 24942219962535821729677294567604956952
[17,1] -546349362808
[17,3] 10865408376967016519880104
[17,5] -25352848990107628160477002353
[17,7] -5346221839213844997159576379142
[17,9] -30842433284247492504827363915185
[17,11] -43461182206729899557922738057715090
[17,13] 2759741329633254886133149478933002598
[17,15] 22031116011404867091194735787742485440
[17,17] -2836353924571406238125600862302982764744
[18,2] -87627922923957331587
[18,4] 613865054393007212319849844
[18,6] -705331537792169053935546948400
[18,8] 354978647524717647396262021418272
[18,10] -8092971601663279142362416873529241
[18,12] 1544556098044416425272932106157576120
[18,14] 14704199711454782344008155264291496320
[18,16] -2596979106690173963719388148695772515312
[18,18] 51347817660953303104373500068590291803826
[19,1] 4643526055956
[19,3] -35188799526597912379363722
[19,5] 255255352597822677878430718438
[19,7] 96658251174840563087357231074184
[19,9] -2957990567704808393736520474955700
[19,11] 575761472826392836311028984452448288
[19,13] 9806940891403268832479709518582601950
[19,15] -1863985493134857039123662845774098588399
[19,17] 46107295107641558960696156802296692576366
[19,19] -353770937954851108531695890894774157226679
[20,2] 865751802015902372372
[20,4] -9865116808452073415937707935
[20,6] 7232925828314866321668540464228
[20,8] -1467019787310727464423747091591464
[20,10] 102018719602860036925680431990145812
[20,12] 4510468524234768020639218758110232938
[20,14] -1078575487754159269583769419016792212796
[20,16] 34256082151995778881788047508820174169356
[20,18] -323085749116846916706400347414553993357868
[20,20] -7993565510214870467194942973913188132760
[21,1] -32318847250984
[21,3] 88579076202250655344539080
[21,5] -1542482696201691614949054609747
[21,7] -378746993876891350135717716748002
[21,9] 8929150711523520071447154254835448
[21,11] 1667220692236081783101646846437565576
[21,13] -492200441626580955305398057672932017950
[21,15] 20423930869308376088205132056559578013728
[21,17] -245831662567640281525662575991599864961847
[21,19] 50094208007587476266088385218519640759330
[21,21] 10523100234232067668199315805998947486375756
[22,2] -1890463454378386923664
[22,4] 42730275147060725644440125144
[22,6] -20688363347671194570701651207174
[22,8] 4079350575239882691984773697056
[22,10] 699017633597057676881345907136131268
[22,12] -170154717163759587732169247667307741200
[22,14] 9803379415977597894863771150784155764392
[22,16] -158319697992124049520528784420226561728876
[22,18] 135895146931419807543554189400763013491456
[22,20] 9449757738059050949699359896024141160851820
[22,22] -19625329843830268329100390595660783047826830
[23,1] 185317166882000
[23,3] -182214217414911646008365660
[23,5] 5619446959398661700075948815032
[23,7] 236360396625536223680613375095607
[23,9] 172742196113853846287928341887003628
[23,11] -41622106131138392943133140908615788871
[23,13] 3758739272471984392080424031486575132586
[23,15] -85462337253933343671269234558081784145154
[23,17] 189786786363696765719648195004829980568686
[23,19] 6627484363701121432433469273212465751699843
[23,21] -18416764979242036999129807282959871451274506
[23,23] -159214027630492549394128446676281236774774979
[24,2] 632671802043609729048
[24,4] -105836513641739019338206331286
[24,6] -2789798208746708674578932181280
[24,8] 19326298169900169113859351247085119
[24,10] -7267899778468336876867981757586035412
[24,12] 1144602329444669821518476837110941472780
[24,14] -38454580135174356673460622801578662971524
[24,16] 175949373134447739281095757091542858106975
[24,18] 3733505711117604333190727196330000444404536
[24,20] -15660412118618267453620619014897785988751752
[24,22] -138726849032988819947488517966529756340671040
[24,24] 351670795094392289480135124071036893880675852
[25,1] -879334261740296
[25,3] 301355779184558858337697944
[25,5] -11680621481322561420415007080506
[25,7] -265148817914917397101680259814430
[25,9] -971218430493592912521642414684384732
[25,11] 273852046909415260141467843693870580922
[25,13] -14160897799141807682653439297547191402977
[25,15] 117439205982764258730411486361735932390968
[25,17] 1656757098084860035154258787900279703343393
[25,19] -10785019856617169654952823496178287166952442
[25,21] -91673885407182344249720407746695642011814874
[25,23] 319840868649692450429049050700212197832127690
[25,25] 1328434133893352915344300521357945516832278127
[26,2] 6251548492079665757697
[26,4] 175040917355514564614727885020
[26,6] -40855761997089989689608090634804
[26,8] -85559162674366857829155017801729552
[26,10] 47626313026300003749935483960721982655
[26,12] -4026668671097534475263496189297225070472
[26,14] 57812471233046711094371893266963182328476
[26,16] 558311561203131422176626872989796109276720
[26,18] -6038628318342214183247560929138488841459919
[26,20] -43529669851910899100014229323870800469370384
[26,22] 240023220352979797308779886217545983649520978
[26,24] 1138052673666570522232472561352085888628380680
[26,26] -2416741462723041802526217581864691745534874108
[27,1] 3464486538235612
[27,3] -400218455465254477756605202
[27,5] 12140650581259108056048766114776
[27,7] -163353261882678455575654648462633
[27,9] 5703644366530423199754559310654068916
[27,11] -888425277256398780159525933905834863458
[27,13] 23239918600647612895574273649445734788616
[27,15] 106327039788049921644202364879886770851870
[27,17] -2583034736458717688644730604828348071391526
[27,19] -14314121772746045001981194052975322627814761
[27,21] 140017454834369228217782972761174485505181628
[27,23] 721228528656748393489058360168966342143690734
[27,25] -2224191257475373772000857080365993896907828830
[27,27] -6755641126456175416929118112047646246526833893
[28,2] -18392781495586697083848
[28,4] -190570151041197900321593113565
[28,6] 354193302184876094303772662628824
[28,8] 424365136389238107514655852101479178
[28,10] -146452283040428910458087365224678276840
[28,12] 7058582659544181921531152882779007133459
[28,14] -612734629412927187735533055338883163444
[28,16] -922604712956861439932122998375391714732460
[28,18] -1968645638923414454362112425000874751374228
[28,20] 54690422768497200249230623178983548469004790
[28,22] 307847194286805355696962130451786246479395564
[28,24] -1641075019791204950452412734322708175163626388
[28,26] -5777285204628710263045652673231844994200059488
[28,28] 8464421547995329705958020643180998277206493610
[29,1] -11364708324088806
[29,3] 440856067647176190774834272
[29,5] -4036374997511777875865191704837
[29,7] 14221846452654482567948280393898668
[29,9] -17211534112965607777831919741803874908
[29,11] 1607220344428575906771486548024836024092
[29,13] -11457720609872360682343220453704299904713
[29,15] -213526941255704085615107396495892991451540
[29,17] 392549817766737157393940804242778203558974
[29,19] 11654848975284435296401945910082527368299648
[29,21] 65580631248924820657128193849807028037692549
[29,23] -938432464295495419522972830380093116713631656
[29,25] -3435883807320144554064527982897691302156240712
[29,27] 7974113318898469433817705828063432802011331882
[29,29] 19162215806098826866788537629510209571387312791
[30,2] 29174520793092831067068
[30,4] 128587396195914522116604286976
[30,6] -477575033742786286487363256188488
[30,8] -1233406638414802445912232267401429036
[30,10] 263975281825962080236088335711552354768
[30,12] -5167272056879207421614019731085904516572
[30,14] -25713405734534972330619342025091130075241
[30,16] 475090047376590865892615279456543095383924
[30,18] -2476448944439339166777854862339781686303860
[30,20] -3069291005542963453178954106504035188150152
[30,22] -349478317516142844112757232163283658350467077
[30,24] -1211660938860787644315606910563945969712787184
[30,26] 6420050254532691981233146399600523437490295284
[30,28] 16406585847221429661747758778931246809415817504
[30,30] -16635965839704583251414766195314151143859661100
[31,1] 31113342580483344
[31,3] -424860905468931548433071902
[31,5] -3733327536684361612339861510110
[31,7] -52851315484158185713354825203292890
[31,9] 31236294374279826259285709058421013156
[31,11] -1402078508984610715005094835937635174665
[31,13] 5462514290058996636404190454684470169182
[31,15] 168082888473027521221614202908285306947071
[31,17] -2332528951282305918708612145426438913173520
[31,19] -5342261930584273513314171850251098149819477
[31,21] -30125989826675941281594921658722678795732890
[31,23] 40492546085040173508499837315736428546314125
[31,25] 4170296066874574337698410470929539189919087720
[31,27] 9330782905412090838436334947421822049045274976
[31,29] -15989322569593274556996274513792006581222413502
[31,31] -28369197291354428527513543523730907519717062501
[32,2] -30221152349407493898740
[32,4] -32956465037425430475878214856
[32,6] -254215939421179400936728943689136
[32,8] 2207883721538376558126209851546075593
[32,10] -243798975998910754175673317763247208384
[32,12] 3520537844129715043688079174709839466998
[32,14] 37641678769190572066585761228833523011736
[32,16] -831334219026064812803791085209214052154691
[32,18] 2352799329162547588863362080189971645358476
[32,20] 48906019051617849952505465797501783047755498
[32,22] 293615823600886342326408876483995770478959788
[32,24] 2047823100049584627271136302267905303233641385
[32,26] 2529288474260054666454388607667029711837196432
[32,28] -15133606830532998597823095200063949957063350804
[32,30] -23948618089146574455666619753941502192457961576
[32,32] 30398299732010166343359308698330431777616015764
[33,1] -71244724226308634
[33,3] 372000366875103127457153420
[33,5] -1034457428549376521999274440629
[33,7] 100004855314392720199914938866355160
[33,9] -30877255241198978689970736865349641040
[33,11] 991192563358316537469918044572635809868
[33,13] 1169544992757858940288015835381418323280
[33,15] -151165946959262630031252675302589101874694
[33,17] 2444731487093393343343671798390058789000180
[33,19] 32385892090020308424149809141043742298266556
[33,21] 155597959022908075957231477819368222295605464
[33,23] 534556439674427731621304099418446364522573730
[33,25] -1099581037631700021917565740153397398807958801
[33,27] -11977792362218138833186822468104201506894322556
[33,29] -15232001449699466019338926090866778394923020096
[33,31] 29885787419846577207226726576524130364269474842
[33,33] 17839636755384260648672320050915233825141666526
[34,2] 19380344211837419926181
[34,4] -42570459373385067942387046212
[34,6] 1574446058814808408270418064355542
[34,8] -2231550194074483827281660156172571632
[34,10] 149240601914082362542449798477012011697
[34,12] -1708494510413764508669429068516064132780
[34,14] -22120856120801795709071286663205845331142
[34,16] 881355758027263651393966001301715809976988
[34,18] 8358518453598688486171406969771119223211393
[34,20] 24052026414466313451623431334729845203717216
[34,22] -20539315597052947314231479516370908641646778
[34,24] -1878913672946768302076439036197421701620533412
[34,26] -7355749756986639474701358392845537131172717720
[34,28] -5416016758336741357825943133752088162311791532
