[1,1] -1
[4,4] 12633234
[5,3] 5219062
[6,2] 258274
[7,1] 73
[7,7] -527767873116
[8,6] 409177330868
[9,5] -193700216041
[10,4] 47843424594
[10,10] 232433266252890
[11,3] -4699373321
[11,9] -187134921680568
[12,2] 47785654
[12,8] 96243833285950
[13,1] -2190
[13,7] -27938017012787
[13,13] -44624125774075514
[14,6] 2138940294540
[14,12] 37162614198788341
[15,5] 1843170067847
[15,11] -21038220184014170
[16,4] -774501036082
[16,10] 7397289841395426
[16,16] 3761208755740962262
[17,3] 94503559411
[17,9] -1144487929057857
[17,15] -3247532624498461977
[18,2] 972923852
[18,8] -175970549960138
[18,14] 2092387936673905312
[19,1] 34894
[19,7] 100435408698587
[19,13] -1025483558196033344
[19,19] -149286246105518231284
[20,6] -22576583973384
[20,12] 429829699291590128
[20,18] 133084918552673434742
[21,5] 5991910524497
[21,11] -201708621801144782
[21,17] -94355940077626947913
[22,4] 1011088495966
[22,10] 108841355143275592
[22,16] 53729437940320198872
[22,22] 1174720750772322570014
[23,3] -517446463998
[23,9] -47019708301671340
[23,15] -25954985568305794951
[23,21] -946052722325651560099
[24,2] 1351832761
[24,8] 11309623286095948
[24,14] 12503291022568589112
[24,20] 399110534301762322820
[25,1] -319229
[25,7] -238790583949414
[25,13] -7147276069083476408
[25,19] 161816423522191287800
[25,25] -34843880732461861890745
[26,6] -482276167627038
[26,12] 4369554829540595393
[26,18] -492364235934089056248
[26,24] 31734174704911522570002
[27,5] 38883351757695
[27,11] -2290992714116334745
[27,17] 541898776775633756270
[27,23] -23821513225472097391294
[28,4] 10880252130728
[28,10] 922396596498555903
[28,16] -414625775026898641284
[28,22] 14400150126531308835461
[28,28] 70367045601911985712556
[29,3] 770077534214
[29,9] -278947428696612323
[29,15] 246438746223574564362
[29,21] -6601504050846916879813
[29,27] -56458977633348912762934
[30,2] -6928200488
[30,8] 66323709652574259
[30,14] -118295390959268342556
[30,20] 1881415619320565612677
[30,26] 21902204084373014393252
[31,1] 1700097
[31,7] -13602429303026034
[31,13] 46559847969652271526
[31,19] 69269606480931778859
[31,25] 16605399547197164525114
[31,31] -1536665939557002855634228
[32,6] 2303496570160631
[32,12] -14945158873075263190
[32,18] -407826162207718530050
[32,24] -43315724637581435141928
[32,30] 1437130830590405741917486
[33,5] -203733666324901
[33,11] 3704328233051326541
[33,17] 192202697242186043603
[33,23] 51582136203139384412633
[33,29] -1175010671702433252146040
[34,4] -6294124128529
[34,10] -554992636773100624
[34,16] 21045896572674974322
[34,22] -44700341874889193319954
[34,28] 839258663749471816214492
[34,34] 1797549865540967036232700
[35,3] -460296937281
[35,9] -38174802918378768
[35,15] -96255117914599441182
[35,21] 30892335900606713702571
[35,27] -524702607168476498769164
[35,33] -1600447758590197896723642
[36,2] 5666182401
[36,8] 51860245135934384
[36,14] 82347551678833479892
[36,20] -17493251743851442142308
[36,26] 291011660784256440515110
[36,32] 1092791769884003199776908
[37,1] -5155260
[37,7] -15675055838905721
[37,13] -46429179078216238444
[37,19] 8100903964484507397879
[37,25] -149870583352726571085008
[37,31] -476986587724779468993962
[37,37] -5061322085747643684206788
[38,6] 2586555580205124
[38,12] 19943885453303601660
[38,18] -2964354923359842274840
[38,24] 79428595164625011098835
[38,30] -36630666933224089627816
[38,36] 4619989325731568494304404
[39,5] -238437231638957
[39,11] -6785954731378495958
[39,17] 760247416167885322778
[39,23] -48490779182812527277747
[39,29] 327777944097691191944418
[39,35] -3463020087904341376989260
[40,4] 11700288688958
[40,10] 1822838975839120533
[40,16] -59221350216145290424
[40,22] 33566700847886888609469
[40,28] -395675275001186206528980
[40,34] 2002121884116485129346673
[40,40] 1797549865540967036232700
[41,3] 261198031425
[41,9] -374191252768497381
[41,15] -66768656416784178055
[41,21] -23321299320005045192111
[41,27] 320130742371310876150362
[41,33] -685661075154678265271122
[41,39] -1600447758590197896723642
[42,2] -331972172
[42,8] 55354550513000341
[42,14] 46789169342122357466
[42,20] 14822857330639524834055
[42,26] -196870098654545862762168
[42,32] -195806357483027922418943
[42,38] 1092791769884003199776908
[43,1] 8523188
[43,7] -5454090360360659
[43,13] -18801471134053219996
[43,19] -8293126504598742103162
[43,25] 91234335843726421189345
[43,31] 585692854306842135723912
[43,37] -476986587724779468993962
[43,43] -1536665939557002855634228
[44,6] 350798115864467
[44,12] 5387186960788505380
[44,18] 4035742887546470167621
[44,24] -26811363263358086866552
[44,30] -607468696142527295861120
[44,36] -36630666933224089627816
[44,42] 1437130830590405741917486
[45,5] -20826807653175
[45,11] -1112807391321238352
[45,17] -1701933668396322802685
[45,23] -1417859174297678718356
[45,29] 447932161436402751193280
[45,35] 327777944097691191944418
[45,41] -1175010671702433252146040
[46,4] 2151303919319
[46,10] 150276113381242580
[46,16] 620263764994733229427
[46,22] 8401548154096444368052
[46,28] -258814785338044173751556
[46,34] -395675275001186206528980
[46,40] 839258663749471816214492
[46,46] 70367045601911985712556
[47,3] -123451331782
[47,9] -8063193829679384
[47,15] -194451491382248272907
[47,21] -6904605572668708307865
[47,27] 117461135428860970487396
[47,33] 320130742371310876150362
[47,39] -524702607168476498769164
[47,45] -56458977633348912762934
[48,2] -1125937911
[48,8] -1247307113449156
[48,14] 52038587016404565209
[48,20] 3877536111486926795842
[48,26] -38481518186945515098168
[48,32] -196870098654545862762168
[48,38] 291011660784256440515110
[48,44] 21902204084373014393252
[49,1] -7301314
[49,7] 302042066256215
[49,13] -11760317701616573856
[49,19] -1720438823393427605404
[49,25] 5308961636063170997334
[49,31] 91234335843726421189345
[49,37] -149870583352726571085008
[49,43] 16605399547197164525114
[49,49] -34843880732461861890745
[50,6] -29480003685452
[50,12] 2214723624009681785
