[1,1] -15684240429131529254685698284890751184639406145730291592802676915731672495230992603635422093849215049
[2,1] -247462460104075239351707684050498518690977296965966822908664458003766388258088994412914437480732059662
[2,2] 53750149220249200575506791491947306174139674310096010781076888735595803793022118303737913521454393269303873365995
[3,1] -1883464279681017099510219595273238725592438315796525263249279485917555288408788457476070996381127342983
[3,2] -2653383609034419632641026327549426638489925302557894092965986552018430971183993041042457229828601118818317569065534126
[3,3] -36247856919431969335313613037017260522167495511086830776390187794060621363210060760776060736968343306403828449162789232349634
[4,1] -9209858014499817115588886710382385199055055376885186823881040189647261731083171290006747930638639809844
[4,2] 5368222537641066734795942567767891539968536124284434567281448668378888795358435073899218917099770730178126702837615428878
[4,3] -2764636284362256355725044165428621982985443958566008127420642767566493340825170450876247260262274482445454422396277685613015833406
[4,4] 2383554870628317172066076090273542136764566521732050722207499182273246568300127600579584099238036003463121778285786545497839022345005589
[5,1] -32510284831657399452028429803642098146230159271396937871995621013231534923274933846017088500686877707401
[5,2] -1987215873573374200035525899557824678356766637948247111747276731592407484292071750466582022209681463275924298867042131396522
[5,3] -15206863529348792198209324853673983632443552041614540934617847902076432322684762439288574952114932210276974555254133886421630295768128
[5,4] -59347791933185032211762249144563502364427085899260018277411163934675604290114885459967220181252532072565862297872079671601314203101475084206
[5,5] -2913656301330977457708106315966051614095625276039298874104959705454488333575964613458384348497967441731008511466117329572715743430379608110777749
[6,1] -88251797317320052817807077633277923815828439553761707812258492345303240267077719340878517943811792272130
[6,2] 239242111408574471072881213491073501656010676451108434883830081492772664745357883657642689346694243772998393408760847433554279
[6,3] -14138669350844519583829091942917644732719607831694034303463567104833381973349704323454736105070550180749438269669560338276611062684797866
[6,4] 129775086050740058589394331750268746594153585112139164764174561281267762716653494771179513428272065106196000807796076951560239632456874302035306
[6,5] -6056864282791232333439896253998029747209074049961163023131231162686215207742580841533672860388290402222676359443593553035386967393988687780727906592
[6,6] 4815587339967596996965413321008519655713479363479413377771510640613905710597847047554783493481654752768959985177358023380824381277582317965419714243612
[7,1] -191637611170215514351652116157922268822307585440104675383673536782352472905507775427075603889830568673579
[7,2] -12535095066171264084339806878907411510066927066015880216990259137899900909555633497171367335731787401565597883898547350139336602
[7,3] -3462505736869315994695170966254768439275033158522732074069856560674643197031474023725879875343867252813255349910655892268292466859919192317
[7,4] -42118661004623532720725807653606446983675504648404097469343160083596835970775874486619482915043363673781710915534485650835420262666134905696328340
[7,5] -922626411767079403390387543768296029385127749015641525521878905302275563696976906424471856251727560526748981492186895875402839661834228424263142493988
[7,6] 257402984010396461612820296305804751702946394609269831765568815294121188118044041170541116706781064289542868815957283907631403033173313748396076891220520
[7,7] -222883600865620479534682168517585445332947222809501134902075017208699370719001363417746281434316044522779351629959515114120718195054107292077121144850487374
[8,1] -341875859062173737960624543774356311904911302398656483880855660304165946191324989551890570027835268173840
[8,2] 339327730137155268662456720580876726375716173269038324112762171890382769768033045473786239758621528976422944693701789534510648904
