[1,1] -1
[2,2] 1239
[3,3] -489700
[4,4] 69347715
[5,1] 59
[5,5] -3347613508
[6,2] 1008900
[6,6] 77578841049
[7,3] 246321696
[7,7] -1115399993229
[8,4] -8878672702
[8,8] 11459562332596
[9,1] -1475
[9,5] 157849153597
[9,9] -90537492747302
[10,2] 40013446
[10,6] -1966660254999
[10,10] 572748874036208
[11,3] -6166703718
[11,7] 18732333673395
[11,11] -2985347179423705
[12,4] 181308120115
[12,8] -140712037035871
[12,12] 13109045172315901
[13,1] 20414
[13,5] -2689787919132
[13,9] 858855525485172
[13,13] -49416618185038072
[14,2] 113186898
[14,6] 26361395937938
[14,10] -4356875984114817
[14,14] 163061899089345529
[15,3] 15352128925
[15,7] -192541794927295
[15,11] 18708526997656243
[15,15] -481248261502111832
[16,4] -497167438427
[16,8] 1099151979515127
[16,12] -69443858376790912
[16,16] 1289142628010651941
[17,1] -171867
[17,5] 6808748137731
[17,9] -5068947464072088
[17,13] 227968414160752665
[17,17] -3191995988424064430
[18,2] -565306789
[18,6] -55045650341547
[18,10] 19639619365037499
[18,14] -668309652025917367
[18,18] 7366313275350620071
[19,3] -22231714421
[19,7] 323932336748876
[19,11] -66515815489012931
[19,15] 1783451589998615174
[19,19] -15944591394728423298
[20,4] 595219819857
[20,8] -1589735808442004
[20,12] 199616432316189591
[20,16] -4360515096884713979
[20,20] 32525829820543771083
[21,1] 914795
[21,5] -9233223520867
[21,9] 6860815238603552
[21,13] -548676773584488438
[21,17] 9853407297574161577
[21,21] -62317032771264839285
[22,2] 946467262
[22,6] 81864355727531
[22,10] -24855704097739766
[22,14] 1384733857933263951
[22,18] -20752639279279714428
[22,22] 112305206255354587180
[23,3] 53400694444
[23,7] -479434447473228
[23,11] 80104845080114472
[23,15] -3237552708133651946
[23,19] 40703483439418221026
[23,23] -189562382983849624061
[24,4] -449798223005
[24,8] 1882406125477367
[24,12] -224213429225980294
[24,16] 7042667700975444706
[24,20] -74705103784463055640
[24,24] 299251887622110772397
[25,1] -3125407
[25,5] 5147139165448
[25,9] -6693551531575985
[25,13] 566355876401049884
[25,17] -14204958896070498158
[25,21] 128002410066525628050
[25,25] -441473246775770002810
[26,2] -639410140
[26,6] -34439378691336
[26,10] 19703293306064459
[26,14] -1291016754576085868
[26,18] 26681635304545636890
[26,22] -204721821021139733795
[26,26] 607416238367751863757
[27,3] -74523244796
[27,7] 305733918316752
[27,11] -55664237542659426
[27,15] 2693643989595586022
[27,19] -46538174451273510428
[27,23] 305306025676674011267
[27,27] -779546087433894677960
[28,4] 172946527071
[28,8] -1083746302799361
[28,12] 133224660514206670
