[1,1] -1
[4,4] 868
[6,2] 217
[7,7] -33883
[9,5] -465
[10,10] 292764
[11,3] -7719
[12,8] 41478
[13,1] 31
[13,13] -975570
[14,6] 71114
[15,11] -180947
[16,4] 29450
[16,16] 2033476
[17,9] -166997
[18,2] 2108
[18,14] 738048
[19,7] -114731
[19,19] -975570
[20,12] 405294
[21,5] -23188
[21,17] -180947
[22,10] 217620
[22,22] 292764
[23,3] -1612
[23,15] -166997
[24,8] 50933
[24,20] 41478
[25,1] -93
[25,13] -114731
[25,25] -33883
[26,6] 5363
[26,18] 71114
[27,11] -23188
[27,23] -465
[28,4] 310
[28,16] 29450
[28,28] 868
[29,9] -1612
[29,21] -7719
[30,2] 31
[30,14] 2108
[30,26] 217
[31,7] -93
[31,19] 31
[31,31] -1
[32,0] 1
