[1,1] -1
[3,2] -20554
[4,1] -43
[4,4] 101255798
[5,3] -42847307
[6,2] 2745851
[6,5] -6421104301
[7,1] -731
[7,4] 5123779165
[7,7] 370209131412
[8,3] -524234973
[8,6] 8798035425
[9,2] -46357096
[9,5] -128791968838
[9,8] -4744627706976
[10,1] -6106
[10,4] 64206505478
[10,7] 1853372885387
[10,10] 55736227702560
[11,3] 4981915715
[11,6] 763221408139
[11,9] 24335414125727
[12,2] 213414633
[12,5] -1369785829329
[12,8] -17755662875823
[12,11] -247995582274638
[13,1] -24252
[13,4] 2685402976
[13,7] 1430724905374
[13,10] -133803825528250
[13,13] 623801462713411
[14,3] -1025734212
[14,6] 14274178661298
[14,9] 121129814869475
[14,12] 1010485233920013
[15,2] -346882204
[15,5] -551245301869
[15,8] -31707248026913
[15,11] 321076084181348
[15,14] -2387980542022991
[16,1] -25112
[16,4] -31629274661
[16,7] -90477021409409
[16,10] -565601091233402
[16,13] -1382554822075197
[16,16] 6285867407092434
[17,3] -18738063388
[17,6] 4491973055294
[17,9] 133923207682775
[17,12] 1090889766479989
[17,15] 8669459047067097
[18,2] 162545375
[18,5] -46627815400
[18,8] 336566599491261
[18,11] 1118378922696132
[18,14] 2897118310750752
[18,17] -11227637098610596
[19,1] 100319
[19,4] 71357633679
[19,7] -3747072871338
[19,10] -306145712026521
[19,13] -4571960051478925
[19,16] -15562569665187658
[19,19] -1876093351795734
[20,3] -17639115140
[20,6] -6444416003746
[20,9] -441024170122222
[20,12] -25296310408080
[20,15] 5385073513497078
[20,18] 23568653759647564
[21,2] 298254536
[21,5] -1832313535111
[21,8] 5659797234027
[21,11] 2482549605645084
[21,14] 14231463508450469
[21,17] 27088887617114553
[21,20] -22830474471285268
[22,1] 215301
[22,4] 202440909418
[22,7] 32095525171203
[22,10] 462826473226257
[22,13] -2376477167454032
[22,16] -17601818525179692
[22,19] -15293618414066052
[22,22] 17828060780379484
[23,3] 15054124646
[23,6] 14250526451356
[23,9] -108044747756984
[23,12] -6849401452953348
[23,15] -27160406188695812
[23,18] -3655651305750996
[23,21] 42155845282103864
[24,2] -13813234
[24,5] 1583374012221
[24,8] -28786685632716
[24,11] -349132670901424
[24,14] -332154437498384
[24,17] -357456886095361
[24,20] 31946847764416455
[24,23] 22830474471285268
[25,1] -105006
[25,4] -7595065060
[25,7] 4831201394013
[25,10] 864470270219435
[25,13] 9407375352768488
[25,16] -5492645702384913
[25,19] -35699549930789057
[25,22] 15293618414066052
[25,25] -1876093351795734
[26,3] 11433899606
[26,6] 1231639552427
[26,9] 276984473248152
[26,12] 2758259957383739
[26,15] -6261672209659252
[26,18] -53046127813360941
[26,21] 3655651305750996
[26,24] 23568653759647564
[27,2] 85881922
[27,5] 247645372831
[27,8] 14826506515773
[27,11] -173849784501632
[27,14] -1998044084816867
[27,17] -13257992693476084
[27,20] 357456886095361
[27,23] 27088887617114553
[27,26] 11227637098610596
[28,1] -306805
[28,4] 84719471524
[28,7] -9822964403520
[28,10] -236214590518944
[28,13] 263225186677148
[28,16] 11167977656306626
[28,19] 5492645702384913
[28,22] -17601818525179692
[28,25] 15562569665187658
[28,28] 6285867407092434
[29,3] 1604153743
[29,6] -2436258749073
[29,9] -46727557864084
[29,12] 439907445127391
[29,15] 7476637931503993
[29,18] 6261672209659252
[29,21] -27160406188695812
[29,24] -5385073513497078
[29,27] 8669459047067097
[30,2] 80507696
[30,5] -149814495720
[30,8] 4263867564701
[30,11] 150523758228850
[30,14] 1817146149495452
[30,17] 1998044084816867
[30,20] -332154437498384
[30,23] -14231463508450469
[30,26] 2897118310750752
[30,29] 2387980542022991
[31,1] 12255
[31,4] -5213615797
[31,7] 3161004154919
[31,10] 18637541179890
[31,13] -32346557944886
[31,16] -263225186677148
[31,19] 9407375352768488
[31,22] 2376477167454032
[31,25] -4571960051478925
[31,28] 1382554822075197
[31,31] 623801462713411
[32,3] 307815371
[32,6] 492409535435
[32,9] -2957720583746
[32,12] -146166016958530
[32,15] -439907445127391
[32,18] 2758259957383739
[32,21] 6849401452953348
[32,24] -25296310408080
[32,27] -1090889766479989
[32,30] 1010485233920013
[33,2] 9179554
[33,5] 18041278789
[33,8] -1350043522785
[33,11] -39180917538271
[33,14] -150523758228850
[33,17] -173849784501632
[33,20] 349132670901424
[33,23] 2482549605645084
[33,26] -1118378922696132
[33,29] 321076084181348
[33,32] 247995582274638
[34,1] 92880
[34,4] -967268746
[34,7] -232002126255
[34,10] -4711147254924
[34,13] -18637541179890
[34,16] -236214590518944
[34,19] -864470270219435
[34,22] 462826473226257
[34,25] 306145712026521
[34,28] -565601091233402
[34,31] 133803825528250
[34,34] 55736227702560
[35,3] -74295357
[35,6] -21905154127
[35,9] 148492043233
[35,12] 2957720583746
[35,15] -46727557864084
[35,18] -276984473248152
[35,21] -108044747756984
[35,24] 441024170122222
[35,27] 133923207682775
