[1,1] 10460353203
[4,4] 171155398471398
[5,3] 84961313237700
[6,2] 8013017973987
[7,1] 16659081027
[7,7] 2328347821696641
[8,6] -1016518614177510
[9,5] 1206006405814620
[10,4] -59671594232712
[10,10] 39483171350617122
[11,3] 222372817584408
[11,9] -32059841380552296
[12,2] -11998240357446
[12,8] 29219602160767680
[13,1] 8638042014
[13,7] -15894712206570492
[13,13] -122642131469498001
[14,6] 9187785586416879
[14,12] 121793757520362174
[15,5] -2578165229841048
[15,11] -80275344503927274
[16,4] 921612972164841
[16,10] 53612102062324980
[16,16] 112025491800404922
[17,3] -58611994412328
[17,9] -18082142611304463
[17,15] -83912065853687073
[18,2] 2314195441047
[18,8] 6852192483834306
[18,14] 89257767372289143
[19,1] 1508229558
[19,7] 1687808709703764
[19,13] -49590561961847853
[19,19] -25388378365272435
[20,6] -676748530643076
[20,12] 41557056530481468
[20,18] 38039156286888564
[21,5] 635637365929377
[21,11] -13849823303421021
[21,17] -20545784070402690
[22,4] -47599267811220
[22,10] 9581851182244212
[22,16] 27071762856201540
[22,22] 7187934137357416
[23,3] 6063241940532
[23,9] -661628261464011
[23,15] -10012097806817769
[23,21] 9976410131691502
[24,2] -124003214928
[24,8] 1136757949738524
[24,14] 12582345593665368
[24,20] 7048393818952339
[25,1] 18620118
[25,7] 147371794042320
[25,13] -1791034683457734
[25,19] 6201137842861360
[25,25] 940310309824905
[26,6] 143977987044171
[26,12] 3333895767913302
[26,18] 5693048296797349
[26,24] -1408857640255132
[27,5] -414000988839
[27,11] 523284243661125
[27,17] 2522034348036492
[27,23] 760954965570470
[28,4] 2479327894836
[28,10] 526926513670956
[28,16] 3084509495908617
[28,22] -1002657883563020
[28,28] 153670084774218
[29,3] -85314371364
[29,9] 206876397284316
[29,15] 835912542405510
[29,21] 370818437289547
[29,27] -115105714476937
[30,2] 3235292523
[30,8] 68405878073142
[30,14] 983510796178353
[30,20] -466012799765384
[30,26] 122438638370767
[31,1] -5830542
[31,7] 17464986453294
[31,13] 275903349543504
[31,19] 66334617905842
[31,25] -68025462224757
[31,31] 6230865796347
[32,6] 2294755628022
[32,12] 181949569181529
[32,18] -123477621033826
[32,24] 57005564513692
[32,30] -6187763934378
[33,5] 276638463864
[33,11] 57114095170716
[33,17] -19380897913375
[33,23] -18998385875749
[33,29] 4078410024078
[34,4] -3225768840
[34,10] 21284286642642
[34,16] -19515796802628
[34,22] 13143828782228
[34,28] -2723776968060
[34,34] 74294552642
[35,3] -850184046
[35,9] 4996934376342
[35,15] -7662088788308
[35,21] -907583349059
[35,27] 918668018661
[35,33] -60326247656
[36,2] -10418814
[36,8] 988561063267
[36,14] -2533551039746
[36,20] 1559338751356
[36,26] -348127444182
[36,32] 54981836480
[37,1] 41796
[37,7] 131977310368
[37,13] -646851350122
[37,19] 202156096080
[37,25] -85749566108
[37,31] -29908705212
[37,37] -162266563
[38,6] 12715886857
[38,12] -84990949186
[38,18] 197500668099
[38,24] 34382387372
[38,30] 17288439519
[38,36] 70842930
[39,5] 776750452
[39,11] -10245869032
[39,17] -567902591
[39,23] -32293723819
[39,29] -4851272728
[39,35] -84048660
[40,4] 32126461
[40,10] 119472920
[40,16] 3400998484
[40,22] 2418293340
[40,28] 1734177401
[40,34] 4158616
[40,40] 441782
[41,3] 870922
[41,9] 31488298
[41,15] -117029316
[41,21] -308044604
[41,27] -110288808
[41,33] -15497544
[41,39] 219300
[42,2] 15781
[42,8] 385882
[42,14] 4437987
[42,20] 6300016
[42,26] 4354567
[42,32] 836178
[42,38] 20683
[43,1] 172
[43,7] -1548
[43,13] -7998
[43,19] -946
[43,25] 2838
[43,31] -602
[43,37] 43
[43,43] -1
[44,0] 1
