[1,1] -1
[2,2] 33448
[3,1] 74
[3,3] -229787168
[4,2] 24000050
[4,4] 137179677968
[5,1] -2405
[5,3] 65260891486
[5,5] 2406226511261
[6,2] 1394768132
[6,4] -115255738520
[6,6] 115854887693744
[7,1] 45214
[7,3] -1046734827057
[7,5] 42396646619776
[7,7] 303072532631386
[8,2] 11613906542
[8,4] -10032678657732
[8,6] -522885902674088
[8,8] 32284265246056560
[9,1] -545602
[9,3] 6723070192822
[9,5] -905932171231758
[9,7] 18105244333928444
[9,9] 96596329366646520
[10,2] -25578375280
[10,4] -49053086674581
[10,6] 193740781818872
[10,8] -5239094118816430
[10,10] 805594660185449008
[11,1] 4439778
[11,3] -15617092723329
[11,5] 3426938871794816
[11,7] -141583880138199538
[11,9] 485986067546073544
[11,11] 20335297289613312650
[12,2] -28192806084
[12,4] 632657790262508
[12,6] -31465638615249296
[12,8] -394037744528676248
[12,10] 14970054730202265540
[12,12] -5884473444184858704
[13,1] -24974149
[13,3] 28963693092296
[13,5] -9162274064794177
[13,7] 289005120003770552
[13,9] 330523132138809140
[13,11] 8360940984146492400
[13,13] -114522229557798834868
[14,2] 203145430628
[14,4] -1492058727306858
[14,6] 138408857770863072
[14,8] 475169526747801427
[14,10] -15076695058023040536
[14,12] -9451188082836761374
[14,14] -52383463376766287448
[15,1] 98333790
[15,3] -52363870323464
[15,5] 26294259750666706
[15,7] -318347835736359402
[15,9] 8310278406866512876
[15,11] -109519664015226674124
[15,13] 408254154689739322616
[15,15] -1205463490574999667708
[16,2] -401201783946
[16,4] 2306188667109948
[16,6] -192493659635591945
[16,8] 3278506212965214856
[16,10] 253393556860451040
[16,12] -116421157059869704856
[16,14] 727652954523820118165
[16,16] -2785787461095735293320
[17,1] -273066142
[17,3] 66686393371482
[17,5] -34827097286298086
[17,7] 670954703062542806
[17,9] -7689781681282782034
[17,11] 115315499988725269086
[17,13] -518101225052323573835
[17,15] 1986501144143769613950
[17,17] -4132318536393364475479
[18,2] 461148667648
[18,4] -2390903232540856
[18,6] 174906033201885576
[18,8] -3899593494401425552
[18,10] -1697411694717316420
[18,12] 294549331975594875452
[18,14] -1482899629564338485524
[18,16] 4675276903231565393172
[18,18] -7323044704914917107832
[19,1] 538868666
[19,3] -56096062011885
[19,5] 27080673538524896
[19,7] -432310003784985187
[19,9] -109659471059963070
[19,11] -82047993251198678933
[19,13] 736790689449137772164
[19,15] -3097937343776322460244
[19,17] 6524995564574031848306
[19,19] -9097117743348247634136
[20,2] -350549424675
[20,4] 1434634377604540
[20,6] -15832065604710512
[20,8] 1705768561374207936
[20,10] -3263091068939330008
[20,12] -251013386966077064648
[20,14] 1543506853520256847470
[20,16] -4801497967780306893340
[20,18] 7307504640273630157553
[20,20] -7323044704914917107832
[21,1] -762562193
[21,3] 28100871324712
[21,5] -4918983331579145
[21,7] 98194466204588152
[21,9] 1451439061313322818
[21,11] 61879163832288376028
[21,13] -708373830862724421633
[21,15] 2764833740622667764270
[21,17] -5355259378287797645974
[21,19] 6524995564574031848306
[21,21] -4132318536393364475479
[22,2] 188066282944
[22,4] -313174396796578
[22,6] -5713101581113892
[22,8] -1092257563295527929
[22,10] 3810562426158813484
[22,12] 187338570197415289298
[22,14] -1237155660862910985408
[22,16] 3427126409851623759132
[22,18] -4801497967780306893340
[22,20] 4675276903231565393172
[22,22] -2785787461095735293320
[23,1] 778178302
[23,3] -8315248452716
[23,5] -315383385561502
[23,7] 61981861799596106
[23,9] -1459559176448759188
[23,11] -40907486198346147392
[23,13] 460687028461850929544
[23,15] -1556234780897785019724
[23,17] 2764833740622667764270
[23,19] -3097937343776322460244
[23,21] 1986501144143769613950
[23,23] -1205463490574999667708
[24,2] -73593907832
[24,4] 27073273802120
[24,6] 3490802034176012
[24,8] 313191949946617388
[24,10] 3760216888814317258
[24,12] -118765592362395201268
[24,14] 577827348252374719973
[24,16] -1237155660862910985408
[24,18] 1543506853520256847470
[24,20] -1482899629564338485524
[24,22] 727652954523820118165
[24,24] -52383463376766287448
[25,1] -569512473
[25,3] 1582780238064
[25,5] -192423521865515
[25,7] -31217704538072732
[25,9] -203350044600592912
[25,11] 26076523728536701592
[25,13] -185755947222826028774
[25,15] 460687028461850929544
[25,17] -708373830862724421633
[25,19] 736790689449137772164
[25,21] -518101225052323573835
[25,23] 408254154689739322616
[25,25] -114522229557798834868
[26,2] 19039129368
[26,4] 6044868705190
[26,6] 1282562933187292
[26,8] 13751256091087726
[26,10] -3725483370805706608
[26,12] 39296253679765052432
[26,14] -118765592362395201268
[26,16] 187338570197415289298
[26,18] -251013386966077064648
[26,20] 294549331975594875452
[26,22] -116421157059869704856
[26,24] -9451188082836761374
[26,26] -5884473444184858704
[27,1] 292762056
[27,3] -123815200379
[27,5] -37647597514610
[27,7] -1791411924625578
[27,9] 359673502176161460
[27,11] -6840242584060324756
[27,13] 26076523728536701592
[27,15] -40907486198346147392
[27,17] 61879163832288376028
[27,19] -82047993251198678933
[27,21] 115315499988725269086
[27,23] -109519664015226674124
[27,25] 8360940984146492400
[27,27] 20335297289613312650
[28,2] -1005884516
[28,4] 219590437012
[28,6] 206707223360576
[28,8] -28060104582890852
[28,10] 918994718439223001
[28,12] -3725483370805706608
[28,14] 3760216888814317258
[28,16] 3810562426158813484
[28,18] -3263091068939330008
[28,20] -1697411694717316420
[28,22] 253393556860451040
[28,24] -15076695058023040536
[28,26] 14970054730202265540
[28,28] 805594660185449008
[29,1] -101213870
[29,3] 25094466562
[29,5] -14404870608842
[29,7] 1900259440943232
[29,9] -85857281293659748
[29,11] 359673502176161460
[29,13] -203350044600592912
[29,15] -1459559176448759188
[29,17] 1451439061313322818
[29,19] -109659471059963070
[29,21] -7689781681282782034
[29,23] 8310278406866512876
[29,25] 330523132138809140
[29,27] 485986067546073544
[29,29] 96596329366646520
[30,2] -1171324540
[30,4] 654222206768
[30,6] -101488998902952
[30,8] 5644548004167741
[30,10] -28060104582890852
[30,12] 13751256091087726
[30,14] 313191949946617388
[30,16] -1092257563295527929
[30,18] 1705768561374207936
[30,20] -3899593494401425552
[30,22] 3278506212965214856
[30,24] 475169526747801427
[30,26] -394037744528676248
[30,28] -5239094118816430
[30,30] 32284265246056560
[31,1] 21725068
[31,3] -18644427021
[31,5] 4015401540002
[31,7] -276394333283564
[31,9] 1900259440943232
[31,11] -1791411924625578
[31,13] -31217704538072732
[31,15] 61981861799596106
[31,17] 98194466204588152
[31,19] -432310003784985187
[31,21] 670954703062542806
[31,23] -318347835736359402
[31,25] 289005120003770552
[31,27] -141583880138199538
[31,29] 18105244333928444
[31,31] 303072532631386
[32,2] 319038864
[32,4] -112706844484
[32,6] 10204691283995
[32,8] -101488998902952
[32,10] 206707223360576
[32,12] 1282562933187292
[32,14] 3490802034176012
[32,16] -5713101581113892
[32,18] -15832065604710512
[32,20] 174906033201885576
[32,22] -192493659635591945
[32,24] 138408857770863072
[32,26] -31465638615249296
[32,28] 193740781818872
[32,30] -522885902674088
[32,32] 115854887693744
[33,1] -2511264
[33,3] 2115306428
[33,5] -279579046354
[33,7] 4015401540002
[33,9] -14404870608842
[33,11] -37647597514610
[33,13] -192423521865515
[33,15] -315383385561502
[33,17] -4918983331579145
[33,19] 27080673538524896
[33,21] -34827097286298086
[33,23] 26294259750666706
[33,25] -9162274064794177
[33,27] 3426938871794816
[33,29] -905932171231758
[33,31] 42396646619776
[33,33] 2406226511261
[34,2] -23842948
[34,4] 5444659224
[34,6] -112706844484
[34,8] 654222206768
[34,10] 219590437012
[34,12] 6044868705190
[34,14] 27073273802120
[34,16] -313174396796578
[34,18] 1434634377604540
[34,20] -2390903232540856
[34,22] 2306188667109948
[34,24] -1492058727306858
[34,26] 632657790262508
[34,28] -49053086674581
[34,30] -10032678657732
[34,32] -115255738520
[34,34] 137179677968
[35,1] 119584
[35,3] -69816262
[35,5] 2115306428
[35,7] -18644427021
[35,9] 25094466562
[35,11] -123815200379
[35,13] 1582780238064
[35,15] -8315248452716
[35,17] 28100871324712
[35,19] -56096062011885
[35,21] 66686393371482
[35,23] -52363870323464
[35,25] 28963693092296
[35,27] -15617092723329
[35,29] 6723070192822
[35,31] -1046734827057
[35,33] 65260891486
[35,35] -229787168
[36,2] 514633
[36,4] -23842948
[36,6] 319038864
[36,8] -1171324540
[36,10] -1005884516
[36,12] 19039129368
[36,14] -73593907832
[36,16] 188066282944
[36,18] -350549424675
[36,20] 461148667648
[36,22] -401201783946
[36,24] 203145430628
[36,26] -28192806084
[36,28] -25578375280
[36,30] 11613906542
[36,32] 1394768132
[36,34] 24000050
[36,36] 33448
[37,1] -1554
[37,3] 119584
[37,5] -2511264
[37,7] 21725068
[37,9] -101213870
[37,11] 292762056
[37,13] -569512473
[37,15] 778178302
[37,17] -762562193
[37,19] 538868666
[37,21] -273066142
[37,23] 98333790
[37,25] -24974149
[37,27] 4439778
[37,29] -545602
[37,31] 45214
[37,33] -2405
[37,35] 74
[37,37] -1
[38,0] 1
