[14,0] 1
[13,1] -221
[13,2] -8151
[13,3] 17043
[13,4] 47112
[13,5] -78429
[13,6] -45669
[13,7] 60580
[13,8] -39
[13,9] -12129
[13,10] 4108
[13,11] -585
[13,12] 39
[13,13] -1
[12,1] 8151
[12,2] 102544
[12,3] -674661
[12,4] 9994569
[12,5] -16560947
[12,6] -3427008
[12,7] -38217504
[12,8] 39281827
[12,9] 52401609
[12,10] 23548785
[12,11] 3225729
[12,12] 78078
[11,1] 17043
[11,2] 674661
[11,3] 11334128
[11,4] -149593431
[11,5] 265872399
[11,6] -1931852338
[11,7] 2720070678
[11,8] 1793664054
[11,9] -1854217209
[11,10] -635989107
[11,11] -61686066
[10,1] -47112
[10,2] 9994569
[10,3] 149593431
[10,4] 1247783602
[10,5] -5327921508
[10,6] 34911839313
[10,7] 8573283680
[10,8] -27592056804
[10,9] -2383901364
[10,10] 10343367840
[9,1] -78429
[9,2] 16560947
[9,3] 265872399
[9,4] 5327921508
[9,5] 96606253523
[9,6] 616241145
[9,7] -358120043268
[9,8] 4196718227
[9,9] 44523817767
[8,1] 45669
[8,2] -3427008
[8,3] 1931852338
[8,4] 34911839313
[8,5] -616241145
[8,6] -437308891357
[8,7] 307819675488
[8,8] 1113310247400
[7,1] 60580
[7,2] 38217504
[7,3] 2720070678
[7,4] -8573283680
[7,5] -358120043268
[7,6] -307819675488
[7,7] 1048965797100
[6,1] 39
[6,2] 39281827
[6,3] -1793664054
[6,4] -27592056804
[6,5] -4196718227
[6,6] 1113310247400
[5,1] -12129
[5,2] -52401609
[5,3] -1854217209
[5,4] 2383901364
[5,5] 44523817767
[4,1] -4108
[4,2] 23548785
[4,3] 635989107
[4,4] 10343367840
[3,1] -585
[3,2] -3225729
[3,3] -61686066
[2,1] -39
[2,2] 78078
[1,1] -1
