[1,1] -1
[2,2] 15833
[3,3] -73845112
[4,1] -71
[4,4] 102351188840
[5,2] -50380606
[5,5] -30558740331471
[6,3] -229367481610
[6,6] 2912587641990942
[7,1] -2201
[7,4] -5826567446401
[7,7] -102746505729421793
[8,2] 8817058178
[8,5] 3625546841621427
[8,8] 1978137012183818572
[9,3] -18846020819947
[9,6] -110624199440859311
[9,9] -24811132790293809678
[10,1] -38908
[10,4] 3319823094317876
[10,7] 1100953040242561238
[10,10] 203284590278174437340
[11,2] -356040069628
[11,5] 24230340045476623
[11,8] 3621698260154184669
[11,11] -953619379319735102267
[12,3] -7437274874353
[12,6] -2726202553148164918
[12,9] -259893898162974347505
[12,12] 2694417050151904568268
[13,1] -428201
[13,4] 80050323826109707
[13,7] 49212955937495899614
[13,10] 4270394796458147899905
[13,13] -29510087767090356645475
[14,2] 5074795739927
[14,5] -1328363513094290928
[14,8] -519157622716917848059
[14,11] -41748403518893409845294
[14,14] 528505822061935884089449
[15,3] 945351952280016
[15,6] -1467893358235983764
[15,9] 3935969599025787959655
[15,12] 264634242394179888912423
[15,15] -5583711248000117605221570
[16,1] -2980225
[16,4] 647306820811354389
[16,7] 166820165880994291854
[16,10] -20352036091338376823913
[16,13] -944426011907162866564408
[16,16] 31548897509082227750676994
[17,2] -32111430507662
[17,5] -16618158901719348058
[17,8] -2692869077035081942016
[17,11] 78019172776240730157096
[17,14] -1749003224966064611584206
[17,17] -57400775506732531616501003
[18,3] -5689116224005271
[18,6] 157750993391540282593
[18,9] 38227896751378270823396
[18,12] -327181173526118362765118
[18,15] 44187797292458546539453641
[18,18] -252018456851651982263232679
[19,1] -12382116
[19,4] 1869152979327618574
[19,7] -1548404365538338723816
[19,10] -355222892900314879937902
[19,13] -130458363204714513539806
[19,16] -202801108809518248047611102
[19,19] 1389985612585673534043821107
[20,2] 102479535757544
[20,5] -52946395248460189042
[20,8] 20709405048396421201320
[20,11] 2161284164489939870547636
[20,14] 23300804686947003276051426
[20,17] 144659571342902692734817847
[20,20] -1662886048258297936080581622
[21,3] -12213465945569132
[21,6] 426324395475463780942
[21,9] -168533018955193063587601
[21,12] -9509454415807821294121739
