[1,1] -1
[2,2] 318
[3,3] -36835
[4,4] 1937044
[5,5] -49451809
[6,6] 697825666
[7,1] 53
[7,7] -6801234010
[8,2] 188892
[8,8] 52062050202
[9,3] 13102395
[9,9] -335965609492
[10,4] -264688095
[10,10] 1876673931618
[11,5] 3066544543
[11,11] -9152486589660
[12,6] -27394790255
[12,12] 39361181492326
[13,1] -1060
[13,7] 200602175789
[13,13] -150807558533100
[14,2] 4196116
[14,8] -1213366582777
[14,14] 516376440036082
[15,3] -276654859
[15,9] 6251235671792
[15,15] -1576384605998044
[16,4] 4849986646
[16,10] -28177266502976
[16,16] 4285083906322926
[17,5] -45003903303
[17,11] 111642372936478
[17,17] -10393423341098514
[18,6] 301805156972
[18,12] -387432537561507
[18,18] 22533053289204866
[19,1] 9964
[19,7] -1644135952498
[19,13] 1182555804108737
[19,19] -43558281377698032
[20,2] 462902
[20,8] 7154484224988
[20,14] -3207364800288263
[20,20] 74668200743509814
[21,3] 360355109
[21,9] -24128670698153
[21,15] 7771483591835199
[21,21] -113317518054989166
[22,4] -6031125778
[22,10] 64139625622666
[22,16] -16739030588810754
[22,22] 153966428067124266
[23,5] 12649941261
[23,11] -148959502696185
[23,17] 31729381582006311
[23,23] -192899104930790420
[24,6] 356930827177
[24,12] 366412406948196
[24,18] -52657422739811609
[24,24] 231615710092994086
[25,1] -44944
[25,7] -3783958122628
[25,13] -1030897813504482
[25,19] 77094532562365101
[25,25] -271753280038919142
[26,2] -12360236
[26,8] 19546324634371
[26,14] 2858418912961484
[26,20] -101880644133519643
[26,26] 306112318163944838
[27,3] 13833159
[27,9] -63305217999963
[27,15] -6801473686147857
[27,21] 125388066327104878
[27,27] -320160335793365954
[28,4] 3995098130
[28,10] 132216794638436
[28,16] 13260558744928154
[28,22] -146877732386130284
[28,28] 306112318163944838
[29,5] -55841898266
[29,11] -147396461587410
[29,17] -21166422559046455
[29,23] 163427372877876578
[29,29] -271753280038919142
[30,6] 354608146432
[30,12] -74440782007220
[30,18] 28151493270339068
[30,24] -169864888601391592
[30,30] 231615710092994086
[31,1] 90948
[31,7] -1363611987445
[31,13] 705413983946589
[31,19] -32242780336118129
[31,25] 163427372877876578
[31,31] -192899104930790420
[32,2] 9006078
[32,8] 3604295023122
[32,14] -1665815697650490
[32,20] 33510050968379714
[32,26] -146877732386130284
[32,32] 153966428067124266
[33,3] -69861261
[33,9] -7281688813251
[33,15] 2544098351911267
[33,21] -33604365022395710
[33,27] 125388066327104878
[33,33] -113317518054989166
[34,4] 886479325
[34,10] 13023318963536
[34,16] -2924778914402601
[34,22] 33510050968379714
[34,28] -101880644133519643
[34,34] 74668200743509814
[35,5] -5423354002
[35,11] -23988694944114
[35,17] 2838867767620105
[35,23] -32242780336118129
[35,29] 77094532562365101
[35,35] -43558281377698032
[36,6] 15526667788
[36,12] 45382805510568
[36,18] -2721972059637034
[36,24] 28151493270339068
[36,30] -52657422739811609
[36,36] 22533053289204866
[37,1] -75048
[37,7] -13233876181
[37,13] -77637689493813
[37,19] 2838867767620105
[37,25] -21166422559046455
[37,31] 31729381582006311
[37,37] -10393423341098514
[38,2] -1315036
[38,8] -62995853795
[38,14] 109520754430216
[38,20] -2924778914402601
[38,26] 13260558744928154
[38,32] -16739030588810754
[38,38] 4285083906322926
[39,3] -5421264
[39,9] 301266790074
[39,15] -123124524770244
[39,21] 2544098351911267
[39,27] -6801473686147857
[39,33] 7771483591835199
[39,39] -1576384605998044
[40,4] 81570604
[40,10] -720040949264
[40,16] 109520754430216
[40,22] -1665815697650490
[40,28] 2858418912961484
[40,34] -3207364800288263
[40,40] 516376440036082
[41,5] -313184208
[41,11] 1162356544256
[41,17] -77637689493813
[41,23] 705413983946589
[41,29] -1030897813504482
[41,35] 1182555804108737
[41,41] -150807558533100
[42,6] 824597956
[42,12] -1356564344192
[42,18] 45382805510568
[42,24] -74440782007220
[42,30] 366412406948196
[42,36] -387432537561507
[42,42] 39361181492326
[43,1] 22048
[43,7] -1942915552
[43,13] 1162356544256
[43,19] -23988694944114
[43,25] -147396461587410
[43,31] -148959502696185
[43,37] 111642372936478
[43,43] -9152486589660
[44,2] 24539
[44,8] 3583538184
[44,14] -720040949264
[44,20] 13023318963536
[44,26] 132216794638436
[44,32] 64139625622666
[44,38] -28177266502976
[44,44] 1876673931618
[45,3] -246450
[45,9] -4453496296
[45,15] 301266790074
[45,21] -7281688813251
[45,27] -63305217999963
[45,33] -24128670698153
[45,39] 6251235671792
[45,45] -335965609492
[46,4] -1126303
[46,10] 3583538184
[46,16] -62995853795
[46,22] 3604295023122
[46,28] 19546324634371
[46,34] 7154484224988
[46,40] -1213366582777
[46,46] 52062050202
[47,5] 5947236
[47,11] -1942915552
[47,17] -13233876181
[47,23] -1363611987445
[47,29] -3783958122628
[47,35] -1644135952498
[47,41] 200602175789
[47,47] -6801234010
[48,6] -9240603
[48,12] 824597956
[48,18] 15526667788
[48,24] 354608146432
[48,30] 356930827177
[48,36] 301805156972
[48,42] -27394790255
[48,48] 697825666
[49,1] -1378
[49,7] 5947236
[49,13] -313184208
[49,19] -5423354002
[49,25] -55841898266
[49,31] 12649941261
[49,37] -45003903303
[49,43] 3066544543
[49,49] -49451809
[50,2] 6678
[50,8] -1126303
[50,14] 81570604
[50,20] 886479325
[50,26] 3995098130
[50,32] -6031125778
[50,38] 4849986646
[50,44] -264688095
[50,50] 1937044
[51,3] -10706
[51,9] -246450
[51,15] -5421264
[51,21] -69861261
[51,27] 13833159
[51,33] 360355109
[51,39] -276654859
[51,45] 13102395
[51,51] -36835
[52,4] 6678
[52,10] 24539
[52,16] -1315036
[52,22] 9006078
[52,28] -12360236
[52,34] 462902
[52,40] 4196116
[52,46] 188892
[52,52] 318
[53,5] -1378
[53,11] 22048
[53,17] -75048
[53,23] 90948
[53,29] -44944
[53,35] 9964
[53,41] -1060
[53,47] 53
[53,53] -1
[54,0] 1
