[1,1] -1
[2,2] 9245
[3,1] 43
[3,3] -16043644
[4,2] 2577850
[4,4] 2201981367
[5,1] -774
[5,3] 660757565
[5,5] -61335156871
[6,2] 77158512
[6,4] -56972144456
[6,6] 687795503309
[7,1] 7439
[7,3] 74690011
[7,5] 280422417682
[7,7] -1376132188407
[8,2] 572063228
[8,4] 482388349186
[8,6] -3602799520738
[8,8] -12632534004682
[9,1] -39431
[9,3] 12151095746
[9,5] 4279623113345
[9,7] -35768816307125
[9,9] 185482076099210
[10,2] 1362705475
[10,4] -438022374206
[10,6] 39908798476425
[10,8] -22118102030174
[10,10] -627800003840760
[11,1] 95976
[11,3] 95171275769
[11,5] -14244171211617
[11,7] 505154201949093
[11,9] -1257181837386108
[11,11] -5138794215814019
[12,2] -256629504
[12,4] -412298012367
[12,6] -74483079600582
[12,8] 3340385774663393
[12,10] -7835630726809474
[12,12] -14153382995555042
[13,1] 55341
[13,3] -200305740591
[13,5] 12343447387914
[13,7] -545117238816766
[13,9] 18246396082869453
[13,11] -16821890799370408
[13,13] -123597087477085418
[14,2] -4272059847
[14,4] -514434636858
[14,6] 201310564545291
[14,8] -5478426235029938
[14,10] 114011421724948945
[14,12] -72100675309792544
[14,14] -879385459512234673
[15,1] -854367
[15,3] -337797168300
[15,5] 34295431935607
[15,7] 539322327654055
[15,9] -18148576986883661
[15,11] 527125237512733629
[15,13] -496626901009477958
[15,15] -3845300035689985672
[16,2] -4396923720
[16,4] -961658625139
[16,6] -8898418831432
[16,8] 6213511513117431
[16,10] -50572979578284450
[16,12] 1821507273380043611
[16,14] -2169217741002682874
[16,16] -11462664199056632593
[17,1] 1256718
[17,3] 520461354963
[17,5] -31625014799565
[17,7] -743269020416213
[17,9] 56526359619430092
[17,11] -218533773868532083
[17,13] 5166972108736156263
[17,15] -5856374793780061205
[17,17] -26320104883325533039
[18,2] 7021047095
[18,4] 7050519033646
[18,6] -458681945262249
[18,8] 4810741283615246
[18,10] 256957097221032465
[18,12] -1018405204686681616
[18,14] 12725487185323386827
[18,16] -10237314768106846454
[18,18] -51972530640140409943
[19,1] 1814557
[19,3] 282579957904
[19,5] -29898477302821
[19,7] 775385584358709
[19,9] 17730002522492581
[19,11] 814526753762427851
[19,13] -3515915436484243318
[19,15] 27312217482877390827
[19,17] -10469361520305468149
[19,19] -94997927618856980080
[20,2] 4175503476
[20,4] -1698836133580
[20,6] 31420786824294
[20,8] 15276407559847898
[20,10] -30973631554525592
[20,12] 2043205088002367700
[20,14] -8902224058964135806
[20,16] 49267743763367448791
[20,18] 1068517900668448802
[20,20] -159325856750989448108
[21,1] -5372764
[21,3] -411010633776
[21,5] -26463592449220
[21,7] 3057514708888237
[21,9] 60665870591090744
[21,11] -413215762507178626
[21,13] 4184849944575942836
[21,15] -17205456328831379359
[21,17] 71130858993245706351
[21,19] 29097429142523632169
[21,21] -227347098548907413021
[22,2] -1254605711
[22,4] -7990268357738
[22,6] 234817080585557
[22,8] 6585789896397082
[22,10] 171000366019696597
[22,12] -1586318851869481248
[22,14] 6629624447312560311
[22,16] -24801888311976722318
[22,18] 79818371896225683813
[22,20] 63719829308726615078
[22,22] -258004188332383267520
[23,1] -393579
[23,3] 5775636848
[23,5] 17206403469227
[23,7] 1181259806453187
[23,9] -20252276305949572
[23,11] 457009803848725611
[23,13] -3601661777487046269
[23,15] 6470769541895735415
[23,17] -24861662060044919902
[23,19] 72962541667081438739
[23,21] 80096832732867986672
[23,23] -227347098548907413021
[24,2] -4045944304
[24,4] 2141016398505
[24,6] 435343222351646
[24,8] 4362272467529986
[24,10] -164408523133546650
[24,12] 1017392199346605258
[24,14] -4771982844969697404
[24,16] -246226133683842772
[24,18] -16686231678737025976
[24,20] 66752909516865970641
[24,22] 63719829308726615078
[24,24] -159325856750989448108
[25,1] 8342344
[25,3] 72735059215
[25,5] 31227072739979
[25,7] 207491312767283
[25,9] 29491606162704716
[25,11] -481820499823287966
[25,13] 1366901499714515989
[25,15] -1853757914186050909
[25,17] -11685959816947494624
[25,19] -11306918932176000382
[25,21] 72962541667081438739
[25,23] 29097429142523632169
[25,25] -94997927618856980080
[26,2] -734818959
[26,4] 1755682435526
[26,6] 93531892829437
[26,8] -5825869832501098
[26,10] 117415849859842245
[26,12] -670289744581914492
[26,14] 238788782440518874
[26,16] 4872455673647049176
[26,18] -17690508823334022274
[26,20] -16686231678737025976
[26,22] 79818371896225683813
[26,24] 1068517900668448802
[26,26] -51972530640140409943
[27,1] -2262961
[27,3] -56712298251
[27,5] 9242205458122
[27,7] 614589987643287
[27,9] -23989157889851449
[27,11] 211266849368312719
[27,13] -16052030774614171
[27,15] -2400122991400165073
[27,17] 8693187638960256768
[27,19] -11685959816947494624
[27,21] -24861662060044919902
[27,23] 71130858993245706351
[27,25] -10469361520305468149
[27,27] -26320104883325533039
[28,2] 1850976796
[28,4] 339070223333
[28,6] -114355817202480
[28,8] 3482394504005228
[28,10] -42895268228223822
[28,12] 71078821005128725
[28,14] 1493676946791701480
[28,16] -3924722523885198328
[28,18] 4872455673647049176
[28,20] -246226133683842772
[28,22] -24801888311976722318
[28,24] 49267743763367448791
[28,26] -10237314768106846454
[28,28] -11462664199056632593
[29,1] -5674065
[29,3] 4155461520
[29,5] 2840429655273
[29,7] -694296814132710
[29,9] 8656537148935816
[29,11] -19619535136975404
[29,13] -366412069119309985
[29,15] 2358545264777178462
[29,17] -2400122991400165073
[29,19] -1853757914186050909
[29,21] 6470769541895735415
[29,23] -17205456328831379359
[29,25] 27312217482877390827
[29,27] -5856374793780061205
[29,29] -3845300035689985672
[30,2] 173808580
[30,4] 307855699152
[30,6] 57979111682640
[30,8] -1514376725276188
[30,10] 6090891829587530
[30,12] 58945304323486164
[30,14] -631091404800304758
[30,16] 1493676946791701480
[30,18] 238788782440518874
[30,20] -4771982844969697404
[30,22] 6629624447312560311
[30,24] -8902224058964135806
[30,26] 12725487185323386827
[30,28] -2169217741002682874
[30,30] -879385459512234673
[31,1] 2018334
[31,3] 8980316338
[31,5] -4146113002746
[31,7] 242372289910606
[31,9] -1239587898305957
[31,11] -10416275283936779
[31,13] 107207246340183644
[31,15] -366412069119309985
[31,17] -16052030774614171
[31,19] 1366901499714515989
[31,21] -3601661777487046269
[31,23] 4184849944575942836
[31,25] -3515915436484243318
[31,27] 5166972108736156263
[31,29] -496626901009477958
[31,31] -123597087477085418
[32,2] -299755322
[32,4] 91444262895
[32,6] -26246066142460
[32,8] 404724992463752
[32,10] 630379177529110
[32,12] -21508000226136746
[32,14] 58945304323486164
[32,16] 71078821005128725
[32,18] -670289744581914492
[32,20] 1017392199346605258
[32,22] -1586318851869481248
[32,24] 2043205088002367700
[32,26] -1018405204686681616
[32,28] 1821507273380043611
[32,30] -72100675309792544
[32,32] -14153382995555042
[33,1] 1684095
[33,3] 2999163226
[33,5] 1592184717209
[33,7] -58576223146628
[33,9] 271430795934500
[33,11] 1814581308090146
[33,13] -10416275283936779
[33,15] -19619535136975404
[33,17] 211266849368312719
[33,19] -481820499823287966
[33,21] 457009803848725611
[33,23] -413215762507178626
[33,25] 814526753762427851
[33,27] -218533773868532083
[33,29] 527125237512733629
[33,31] -16821890799370408
[33,33] -5138794215814019
[34,2] 5341159
[34,4] -57653647070
[34,6] 5629065498538
[34,8] -76476945770252
[34,10] 113318316837270
[34,12] 630379177529110
[34,14] 6090891829587530
[34,16] -42895268228223822
[34,18] 117415849859842245
[34,20] -164408523133546650
[34,22] 171000366019696597
