[1,1] -109418989131512359209
[3,2] -1777450690114122990706200
[4,1] -348519743159631958962
[4,4] 14937026609618025382578715038
[5,3] -4503543439224715999550933868
[6,2] 56725505819305988295122721
[6,5] -965155989567771090158405862924
[7,1] -458238921561738316413
[7,4] -279368276253739635513285258714
[7,7] 18996098147959891837633381157013
[8,3] -42837312231406595081895679296
[8,6] 13937266867325226617319235251534
[9,2] -199934879313197205129650868
[9,5] 4424243300129859666568046412156
[9,8] 207661834009182718320360815300400
[10,1] -319356911427481685304
[10,4] 402848582991515432444719648008
[10,7] 125373977259131117238052009509180
[10,10] 1398592137418175977328278498501422
[11,3] -22444770605069374106579761644
[11,6] 45739338234955943385821064879996
[11,9] 1162645944827936318043494393386872
[12,2] 178773133817579816409176790
[12,5] 9368316686550564635664748358448
[12,8] 661184264254367530156938045297732
[12,11] 5105430927316923997837045523273856
[13,1] -125256752685629044236
[13,4] 816860496054523316047268307552
[13,7] 242612099251594132646887156248642
[13,10] 3748372844322222815902442932233132
[13,13] 13769224253492990825803459772939751
[14,3] 1859950054331183177361503280
[14,6] 53738933975145686580358646629359
[14,9] 1984139277088349417124186886169916
[14,12] 12125608695424309367303075561767722
[15,2] -57381414243900421334406084
[15,5] 6304539288621061962182328120936
[15,8] 731315762182102286731840545666672
[15,11] 8203447576927568435302804712079312
[15,14] 22950227832694647786522294912779868
[16,1] -26554709629140049944
[16,4] 317777513433704695177414829379
[16,7] 176571204305010386697578929029408
[16,10] 4147469229459658338962933217070428
[16,13] 18239730604397727502653892067879394
[16,16] 27182833161718059518753638889376786
[17,3] -657269542590799117414890744
[17,6] 24101557627386207330177589313064
[17,9] 1503236015814114049339625841792369
[17,12] 11385158871235556480665675483469466
[17,15] 24646911553070953702486270429178961
[18,2] 8450611646153216513368383
[18,5] 1455830740603593539719742499732
[18,8] 366171789409494018017129938262646
[18,11] 5454218616674202168853353012667908
[18,14] 18264396622447050672661442312104737
[18,17] 22850579951906248223673095840447808
[19,1] -2403050581430442576
[19,4] 9242611708241398912474565160
[19,7] 52573321880710022823512361002118
[19,10] 1932460031013932619281978319118284
[19,13] 10872282395852910581602509669773079
[19,16] 18798809635109515874134553413026138
[19,19] 12516165482652842953828273924760613
[20,3] 238225200873698640603943872
[20,6] 3299114636858153919442450686948
[20,9] 474143513289714428173726318533306
[20,12] 5058578493432303206417497944831744
[20,15] 12652178715908807442126999199581402
[20,18] 11426672087814398990895501664512888
[21,2] -663756540548616688296672
[21,5] -43297185190539725954191120887
[21,8] 70250057932549782308458393692234
[21,11] 1769407738555950709088596306197705
[21,14] 6885722584946625400571069782688904
[21,17] 8681490227395069378908196464134100
[21,20] 2935518376122180506185209593786880
[22,1] 43165944575976672
[22,4] -643719091681914450333431868
[22,7] 4293059152511888459487533129076
[22,10] 437599651231936476528821453948076
[22,13] 2973787424836703870414584317832980
[22,16] 5460583472408472242491238975578260
[22,19] 2459616839125573893346734743333304
[22,22] -241546118757493935604600766819136
[23,3] -17120449723543825476159522
[23,6] -161809646866288894533527026380
[23,9] 68330090968456910413190786140239
[23,12] 990000703092871858420917369590346
[23,15] 2815464751540763340006041048268363
[23,18] 1725416519201563901933510999877780
[23,21] -211635162878286385723931988058362
[24,2] 29945376225671902613208
[24,5] -10426212955439618582038044294
[24,8] 5200482988888277503961545262856
[24,11] 242416610260016414375813849276346
[24,14] 1171241283978760087030619394724788
[24,17] 1010606341065910328006211011556816
[24,20] -140277547396061298832099481947209
[24,23] -108722902819340018747600355325440
[25,1] 16529106876827346
[25,4] -130803842452882319531933076
[25,7] 15278873621420255249468574972
[25,10] 40364972039944744846149713687604
[25,13] 383811967717073237468452632519600
[25,16] 490976855935193566634836715117460
[25,19] -66181553338839501858919126804578
[25,22] -91096919967613847901730916419752
[25,25] 17168951279359181006623146673197
[26,3] -16482630075961222870524
