[1,1] 14348907
[4,4] 27117308466
[5,3] 15090798636
[6,2] 2141707230
[7,1] 16474671
[7,7] 5555014992
[8,6] -34240468068
[9,5] -21286495278
[10,4] 6318951588
[10,10] 61291086885
[11,3] 4695281235
[11,9] -41844556989
[12,2] -895733964
[12,8] -6181142886
[13,1] 4881384
[13,7] 1202560587
[13,13] 3714938289
[14,6] 21245478093
[14,12] -15208572906
[15,5] -12381675714
[15,11] -13485798405
[16,4] 5385974472
[16,10] 43017871122
[16,16] 16796808678
[17,3] -1064073915
[17,9] 6387847569
[17,15] -10588003035
[18,2] 59525766
[18,8] -10599105096
[18,14] 11999099351
[19,1] 180792
[19,7] -7060219713
[19,13] -4651948567
[19,19] -137590307
[20,6] 6515507646
[20,12] 3769069652
[20,18] 563280478
[21,5] -1321936038
[21,11] -5606560955
[21,17] 499474015
[22,4] -21209580
[22,10] 1839809173
[22,16] -1593254486
[22,22] 84075565
[23,3] 19288665
[23,9] -586366643
[23,15] -236586947
[23,21] -57399941
[24,2] -354888
[24,8] 625529811
[24,14] 392559448
[24,20] -8478934
[25,1] -17577
[25,7] -190742628
[25,13] 261489619
[25,19] 1649603
[25,25] -282224
[26,6] 10128537
[26,12] -241315098
[26,18] 29143317
[26,24] 1739596
[27,5] -203422
[27,11] 48960594
[27,17] -16984466
[27,23] 1081466
[28,4] 349649
[28,10] 785540
[28,16] 7388168
[28,22] -321036
[28,28] 51026
[29,3] 17267
[29,9] -714395
[29,15] -1459635
[29,21] -238545
[29,27] 28396
[30,2] 1426
[30,8] 13144
[30,14] 81654
[30,20] 45508
[30,26] 4030
[31,1] 31
[31,7] 651
[31,13] 248
[31,19] -248
[31,25] 31
[31,31] -1
[32,0] 1
