[48,0] 1
[47,1] -529624994915982
[47,2] -21544511107578424116
[47,3] -26488714830211797377766
[47,4] -5199068010589807240926000
[47,5] -312951111090846929638726135
[47,6] -8086619676875211001321288830
[47,7] -109533573096647893897158256035
[47,8] -885461571111660048056054965888
[47,9] -4672859398701964373632793502330
[47,10] -17177609466602104258044613281492
[47,11] -46176322617296072281567593415498
[47,12] -94234499920692833216691946376784
[47,13] -150361060100834359358715120553494
[47,14] -192069336840508938836618424411740
[47,15] -200228938664721119559810306145998
[47,16] -173067566838527338210150621109232
[47,17] -125671962595503200300075360658926
[47,18] -77513950013911920884012198161356
[47,19] -40989120364451609262878385314790
[47,20] -18728688185956788720500193186192
[47,21] -7443433090571097607931669650308
[47,22] -2587588265451920265450704580264
[47,23] -790520907121138240070935565476
[47,24] -213071893035622271774793129360
[47,25] -50830629903119905665083318106
[47,26] -10760281561060329177829566004
[47,27] -2025221724292327156671876042
[47,28] -339372511573033783328714880
[47,29] -50675626576568277351986025
[47,30] -6744699182795750405650026
[47,31] -799913834401961475479649
[47,32] -84461331102372997380312
[47,33] -7927630138942442689776
[47,34] -659970892672083293760
[47,35] -48581566649077728544
[47,36] -3149452282726942056
[47,37] -178880001824945298
[47,38] -8842394699308324
[47,39] -377199189298710
[47,40] -13734207878112
[47,41] -420750954308
[47,42] -10637545344
[47,43] -216046404
[47,44] -3387760
[47,45] -38493
[47,46] -282
[47,47] -1
[46,1] -2693063888447303014500
[46,2] 58956278665571133786436249623
[46,3] -4530566100930642607598491490327640
[46,4] 20863112449282479056092063057017349638
[46,5] -14483577228305756142584957218734999178482
[46,6] 2451035472075611203737136057411958099259525
[46,7] -133069040547275132102584526959607177941194390
[46,8] 2723732577095958582939161124928921222519830996
[46,9] -22798084460631953379570747744395269654347940812
[46,10] 77344023237961342715979391731598690481529578405
[46,11] -82461565405008303651358988190892760254052590200
[46,12] -35338334545274567630243941384921544678629775958
[46,13] 53891354055805179448040940736586514801868239616
[46,14] 29002278577140789865851934889107336018507966881
[46,15] -6599084837251579593395710838533249969260959892
[46,16] -9265322644152849302810769069944113482652749564
[46,17] -2715633284858984377958866893639170398951673172
[46,18] 70969580217482883297762290954767896566513289
[46,19] 286045670890494579326001573011048179675578704
[46,20] 97064000717101424278661100709357092744070194
[46,21] 15889989347721607714813951177038255315205812
[46,22] 530214709671577372191913424059189329771057
[46,23] -407450776427006242758133936146770958782160
[46,24] -118472841790596764902140079660155574323252
[46,25] -18535460063468119927793587408264601715084
[46,26] -1834089285311086636481179681194478145619
[46,27] -91792727803525668291776725535509865304
[46,28] 4550547041571404593099334684763881482
[46,29] 1522039613279385767569052139323935218
[46,30] 180964195629308642017309169422922043
[46,31] 14190712427601420013851435133447310
[46,32] 790326286960551760149998861958696
[46,33] 29476452597327175686157798678584
[46,34] 457695386737872598732396135514
[46,35] -26280172762291530647215318224
[46,36] -2514868152266665675907623680
[46,37] -115733506020936491304106356
[46,38] -3555568055514971990714880
[46,39] -75347735027340053546748
[46,40] -1013381647825992379348
[46,41] -5349136666579313592
[46,42] 79025012337797592
[46,43] 1744567541523160
[46,44] 11610583889472
[46,45] 15463168542
[46,46] 30339346
[45,1] -413886169222059334027593750
[45,2] -566320762616330325949811436290955000
[45,3] -794327586055988005197985465525389478221754
[45,4] -25648209097108375308252661040346512997146649000
[45,5] -66310977605398999995539508000909211701120939259467
[45,6] -25115870632035382647049955521974598061750359984598402
[45,7] -1990909095767912204327713569298874693133440291332323228
[45,8] -42426440603487512316184554811321497686999356304096035950
[45,9] -306296026140018407458696939616932047315890200576764825617
[45,10] -968278305621864739102313940407427163121261601399786395772
[45,11] -1695463752809807164441510212490834296013968769173904816515
[45,12] -1911480701423682345314122468612727141142198993682589965290
[45,13] -1544533183080171822246111667919509973506074340961942315049
[45,14] -917945717282977996680861683769303884410557809287910298408
[45,15] -450497902245750685145413002644585681129492049283873388277
[45,16] -168527381489295406585373932641057020625747096356601580914
[45,17] -53839213049076970545356365249272878244913417537982333427
[45,18] -14906405565257767264665791458955009435243602672519676756
[45,19] -3375637790948000795336855826509367480946074966003992157
[45,20] -641461213134055317116667616130661325279851495092693022
[45,21] -110249290131193381546930798626595243212416738648985569
[45,22] -17219154905677168046576283931813359127095182769554028
[45,23] -2290301390786077082173166781948237301867776439831986
[45,24] -250953354679520847463853411707198616176014235511868
[45,25] -23772709747980301426644048059167486421803592057184
[45,26] -2139506067708286042133011795804941313509393995688
[45,27] -186110626002142068484033906637385606700419150240
[45,28] -14188921406873884457083362044554610905899796620
[45,29] -856972527523392614131246717160190866525817795
[45,30] -39753939973759056592377909463342185010473686
[45,31] -1555754262695026511920301708083602341302194
[45,32] -65927972933174474795918548125522115175094
[45,33] -3188086731041667585792659078110273077911
[45,34] -131840577768502059038451805948065688116
[45,35] -3715152537873818707797066268215404703
[45,36] -60688896355253085680769114359313158
[45,37] -417832281929228405117775509832567
[45,38] -2044814803257801171836181397788
[45,39] -184403042118153718435598418631
[45,40] -4710581198607527377248657318
[45,41] -39056990363374746890282955
[45,42] 2927596582061728623340
[45,43] 421083764566145747979
[45,44] -5742457737850050
[45,45] -1322613585105088
[44,1] -10154429708183217267433593750000
[44,2] 325986132020038735251438485265896088093750
[44,3] -3206026137138546913531582630043314124643331125000
[44,4] 324212342768868319212402340666820131848051656434997055
[44,5] -1340615950928794879244720763984242354847032987432647945400
[44,6] 436423517265113935517437719567956999234010954396067812163458
[44,7] -14606125147533600073355096212427710992989907686296499312845230
[44,8] 31125459874265141418420139221505121629559321041939284436739804
[44,9] 120785213858058349603261303777022754486254346908970743452584366
[44,10] -233038385578466480138063175599660616190594938028241961520151994
[44,11] -2748870830000079138121095904443961205980546420493789724709833646
[44,12] -2984224110108253859235930259427560841601509373341290474286554104
[44,13] 4398136805248879130666814129826758182666699819361057721922990430
[44,14] 7286339730450367900145704260785349219428243000939900239439903302
[44,15] 3234346189077255085424551319077253341389889808912977151933136198
[44,16] 62072178012785364495948661086757234811757404303896187045774448
[44,17] -473018872152730666382701042097014295893033236017832756772122646
[44,18] -210714025397262810727810193138099599633361484860791350421986474
[44,19] -46260453707202752450884413159236293346296241236889688686586066
[44,20] -4937767360617787561157968551358789234409307039028068107098090
[44,21] 174460509186857164986851551264260607119571000035962953772418
[44,22] 161668809215536204779250926113149008279621487281639127223718
[44,23] 30799775199357543471959465651029252992006763573323007522516
[44,24] 3500120400036054178493716904930541874705433477187087343482
[44,25] 255001101120630031477566223177370356939543339434640879524
[44,26] 9374607926823790740826420721567113592255142747628265782
[44,27] -325497545714404745306433735448662182386418088083705916
[44,28] -76278846920527209479371018013997223307534623051749264
[44,29] -6022601461358006468866115276633565221657769158892188
[44,30] -303011323685800917451363236357205304130467957164674
[44,31] -10609495300222291805382244115528362184691466936398
[44,32] -224888181724648221506326018024903084455575601592
[44,33] 233796405588731150317748483498971524201876606
[44,34] 181316925411917577055104398280526962460944300
[44,35] 5241592294787003665247854078569746150122830
[44,36] 92062456593070603122093626522140105655433
[44,37] 1753736912076932168773631496089018230554
[44,38] 15295242460906833698334681354334313888
[44,39] -118452864265879806087734139103577262
[44,40] -620140203091628896174223382196074
[44,41] 1371778746364895911302912467238
[44,42] -22700332357880648695207837752
[44,43] 740506601861400092162586
[44,44] 16692676052803066842970
[43,1] -76404079856163801181329622802734375
