[1,1] -1
[3,3] 689
[5,5] -106954
[7,7] 931687
[8,2] 3551
[9,9] 20210331
[10,4] 1228063
[11,11] 355047424
[12,6] 23017317
[13,1] 53
[13,13] 3553842867
[14,8] 227188210
[15,3] -1526029
[15,15] 22324978901
[16,10] 1468302990
[17,5] -55383463
[17,17] 94505464251
[18,12] 7087797696
[19,7] -696600942
[19,19] 292520965712
[20,2] 188256
[20,14] 27842488940
[21,9] -4280615384
[21,21] 695689310147
[22,4] 27068425
[22,16] 91523615722
[23,11] -15669383644
[23,23] 1313750318103
[24,6] 353199897
[24,18] 245258220959
[25,1] -742
[25,13] -36670839761
[25,25] 1949456355299
[26,8] 2074637353
[26,20] 513342026171
[27,3] 7668305
[27,15] -57758233788
[27,27] 2240597868334
[28,10] 7096375481
[28,22] 814849564346
[29,5] 65651047
[29,17] -62005126968
[29,29] 1949456355299
[30,12] 16718900986
[30,24] 958313395831
[31,7] 332449973
[31,19] -46456357226
[31,31] 1313750318103
[32,2] 310792
[32,14] 30204103432
[32,26] 814849564346
[33,9] 1141007585
[33,21] -34457310661
[33,33] 695689310147
[34,4] 2535785
[34,16] 42668748955
[34,28] 513342026171
[35,11] 2671363240
[35,23] -46456357226
[35,35] 292520965712
[36,6] 28799246
[36,18] 48088897252
[36,30] 245258220959
[37,1] 2120
[37,13] 4344331825
[37,25] -62005126968
[37,37] 94505464251
[38,8] 96830788
[38,20] 42668748955
[38,32] 91523615722
[39,3] -189369
[39,15] 5195090687
[39,27] -57758233788
[39,39] 22324978901
[40,10] 198129423
[40,22] 30204103432
[40,34] 27842488940
[41,5] 578707
[41,17] 4344331825
[41,29] -36670839761
[41,41] 3553842867
[42,12] 274308708
[42,24] 16718900986
[42,36] 7087797696
[43,7] 3837200
[43,19] 2671363240
[43,31] -15669383644
[43,43] 355047424
[44,2] -5724
[44,14] 198129423
[44,26] 7096375481
[44,38] 1468302990
[45,9] 8741237
[45,21] 1141007585
[45,33] -4280615384
[45,45] 20210331
[46,4] 16801
[46,16] 96830788
[46,28] 2074637353
[46,40] 227188210
[47,11] 3837200
[47,23] 332449973
[47,35] -696600942
[47,47] 931687
[48,6] 130486
[48,18] 28799246
[48,30] 353199897
[48,42] 23017317
[49,1] -53
[49,13] 578707
[49,25] 65651047
[49,37] -55383463
[49,49] -106954
[50,8] 16801
[50,20] 2535785
[50,32] 27068425
[50,44] 1228063
[51,3] 742
[51,15] -189369
[51,27] 7668305
[51,39] -1526029
[51,51] 689
[52,10] -5724
[52,22] 310792
[52,34] 188256
[52,46] 3551
[53,5] -53
[53,17] 2120
[53,29] -742
[53,41] 53
[53,53] -1
[54,0] 1
