[72,0] 1
[71,1] -6133246946893684
[71,2] -1181349887087512618784
[71,3] -5956079880995084432781684
[71,4] -4451142837047382524937334816
[71,5] -973639439328165806351242308116
[71,6] -88543800172963088057602528091424
[71,7] -4125631574394730019247020462518149
[71,8] -112852954253188321481263130453755524
[71,9] -1991715626726655498467031157752335262
[71,10] -24289197476937270438978119581394607600
[71,11] -215516945499672257776586270199373351227
[71,12] -1448040339000869987876900405444781718464
[71,13] -7604184012465262228472203591619764685634
[71,14] -32017786446580446995467685216801864509356
[71,15] -110381855264952724557163497663958756628481
[71,16] -317059006389861601751674500541360059145664
[71,17] -769992034862566735643166749492491280480596
[71,18] -1600840201964833907143713643008315555594240
[71,19] -2879819593228042730161667145714244598173586
[71,20] -4524250311918236521651655588604138607563448
[71,21] -6257170443584333461600407299603586040448592
[71,22] -7671996419929647050309461489508703899102560
[71,23] -8391081564925649674499400977444820664004546
[71,24] -8231375929775714487122975287727905333325232
[71,25] -7277256106591946877851735699021530053932772
[71,26] -5823252080272592515431047046887039539021656
[71,27] -4233740350340871047303540168807487844751322
[71,28] -2806223504269310995057776548418696663440656
[71,29] -1700903720305327499416649904903057320071820
[71,30] -945312110796670582173059220865281754591392
[71,31] -482903498647280472735850717165478594310308
[71,32] -227233300542489291442815045906299528983120
[71,33] -98683026985663971028448856620990474721636
[71,34] -39619440763708740352117696082471950041712
[71,35] -14727111484336556275685916015418460675762
[71,36] -5074994993470045622507954329002423785976
[71,37] -1623119254270327261253896427661059731884
[71,38] -482254775441501831217808255877749107456
[71,39] -133216572835393155351394012614254684202
[71,40] -34235141491787827560426706408169307808
[71,41] -8188957158254019734367673261658284592
[71,42] -1823782366319362780963440931988759544
[71,43] -378256032685068920570931296208650470
[71,44] -73060451401861580771825997859961504
[71,45] -13140478303162640971998810465551652
[71,46] -2200151125354902756955639964951328
[71,47] -342779735368067548812213478110984
[71,48] -49662949938032006746810390001712
[71,49] -6685867144588812351315560965168
[71,50] -835520669920488389448676396496
[71,51] -96806054275706152744104399720
[71,52] -10383904107261814114298729952
[71,53] -1029393894665078680009205292
[71,54] -94120196398697627217476928
[71,55] -7918270275444938049081528
[71,56] -611243461553087542249392
[71,57] -43153711275799163987628
[71,58] -2775745504107935496192
[71,59] -161934225364592059872
[71,60] -8522541828394783488
[71,61] -402056122099507008
[71,62] -16870203197923968
[71,63] -623634456650577
[71,64] -20069569406724
[71,65] -553750865586
[71,66] -12838287024
[71,67] -243263963
[71,68] -3618160
[71,69] -39618
[71,70] -284
[71,71] -1
[70,1] -57886144467288118320416
[70,2] 8117662886540958568293455299454
[70,3] -3218364533998208979672647741898031488
[70,4] 70092111757569168097066223563991027023456
[70,5] -218195864806471378547730739569311098734538944
[70,6] 160634076907947610988783480503671317917604804974
[70,7] -37424841985558016141811347575631083837201263875612
[70,8] 3295788079922047580342666268335357027995279347471668
[70,9] -121674923458258996282814403153868654283866497131351752
[70,10] 1956466874651229546310342293198639338646823423963445258
[70,11] -12858336147385565311244089709681334031335400979448838580
[70,12] 20561269310925255676181590872518463996681897267420723976
[70,13] 67461572488806341215050175547539475217504716260463979016
[70,14] -79346364360400707291672794719407660238652202111622422866
[70,15] -290440300564067378646006904437984658489064227567626375404
[70,16] -127930827530704265578627416540904565525911371567322687152
[70,17] 380224833681986735730365764591941771370158383137085259392
[70,18] 666070810460035430508365346776332273135909061730473778274
[70,19] 413829865826534283908224046479136632644814857880078779288
[70,20] -85384823020171760541829440832345530007501998613220934952
[70,21] -392221166866933409593539440651342059503544954699019610704
[70,22] -380804678632379011348012484391707256693649918603531227676
[70,23] -208121933403040570523164561369458094523004236735188276568
[70,24] -53303539708860236989675706096452708355414680073993829976
[70,25] 19072314989383999718740814638489942014531603201649397312
[70,26] 30650807141084135356632994543829643021446325626840721674
[70,27] 19964957842628835579580048072831656036820426259563440008
[70,28] 8879112860294251331713261089387339406330980195693589200
[70,29] 2870719945474401956697625757179840035701606531535448144
[70,30] 612620517813237035873884047669067166779587667135513136
[70,31] 25250743390195335138820117323828010193582089363002832
[70,32] -49302096972680996795390269776753605794239312357550400
[70,33] -28483203061303218023689866713492514050030373827997456
[70,34] -10362139060663444332209025966345427800504604335775040
[70,35] -2919401358363643930229445595572108807519048726655896
[70,36] -671178803583023148556441952682885429566450375539976
[70,37] -126716984398767426885454456957246171686984023851376
[70,38] -18982740328685469272130319273346569602675399182523
[70,39] -1951569571192733536479355616566489951318064998608
[70,40] -21596045076406402611290769938545175774675764964
[70,41] 49994669162664838259116801289397327374809261872
[70,42] 15258635722751704221895946727579139280856886636
[70,43] 3095736328443336416242816676284257753312208064
[70,44] 503221929530560086391770082881127693083087384
[70,45] 69201294701759016114494360184317234330462008
[70,46] 8217693755803149910284917493707890781439409
[70,47] 847579544618791323374220762012179188107992
[70,48] 75557597550252549305205462592299050078264
[70,49] 5713448852562538682305022105703881352408
[70,50] 348951512774089702896244297344124902240
[70,51] 14674018667247810680529166190088559504
[70,52] 40634786490938846247021637195391236
[70,53] -68962998147842558264490404473462488
[70,54] -8626192691930042796963420682796739
[70,55] -720202525038577956742328819718528
[70,56] -47862070332615692705693839358480
[70,57] -2661530857923875408762113885424
[70,58] -125994508754717911398197186816
[70,59] -5093165688443223287809176384
[70,60] -174720062246298168943625760
[70,61] -5008019799123123218079264
[70,62] -116471481215441521029046
[70,63] -2073621087544916079244
[70,64] -24288477964284571636
[70,65] -63208872177044648
[70,66] 4186291952059978
[70,67] 94698658193052
[70,68] 1000272583040
[70,69] 4836917032
[70,70] 3037806
[69,1] -14300547794269197723108823284
[69,2] -157699862165912240003959739353003542912
[69,3] -1413404704500553829603858155794851461006150936
[69,4] -260627576069706657854206014745446193375844334962304
[69,5] -3650464282941450298032366257834352871716779004567144107
[69,6] -7297044724270002647566637689808629336930652032013917554980
[69,7] -3015319580438042632003318833532982070407704584761275675952576
[69,8] -330235017334264438153823310521173667622720588746095593881677624
[69,9] -11748253575506526570849071105706135334441393590130326363544559775
[69,10] -167940618348741121891967113788611079388131561662317940827379261272
[69,11] -1210518501117297860291665167950084772825283342612147815090197360864
[69,12] -5292124131254368154093767196490026749142944039346284328842895235340
[69,13] -15869307623295702209672495238601106290855559994548273943948424016597
[69,14] -35068773844745199287286060526995947142447034971585496450777770259208
[69,15] -61119694269199033155736769863178294802295674328090171347931930139558
[69,16] -84741329123362496798894995114749505451447468846556037969568505374024
[69,17] -99480842581978045140561441397836177337588163801704239252710152456052
[69,18] -98797690631361827819451863400432955285036231519560073718875493751096
[69,19] -83759644838062821934853841322979600379053822716452168130472729220068
