[1,1] -1
[2,2] 164
[3,3] -9430
[4,4] 230338
[5,5] -2445281
[6,6] 12273924
[7,1] 41
[7,7] -23933258
[8,2] 34686
[8,8] -90173514
[9,3] 615410
[9,9] 838642372
[10,4] -9838196
[10,10] -2808875314
[11,5] 64879753
[11,11] 2887005406
[12,6] -230291547
[12,12] 13713526332
[13,1] -574
[13,7] 345790679
[13,13] -68768695701
[14,2] 220252
[14,8] 897812752
[14,14] 147105477106
[15,3] -6794397
[15,9] -7725613805
[15,15] -138234322768
[16,4] 60253764
[16,10] 27951708426
[16,16] -123634830716
[17,5] -277072834
[17,11] -62602363597
[17,17] 622460542163
[18,6] 1165445500
[18,12] 73542114141
[18,18] -907345979012
[19,1] 3198
[19,7] -4785590848
[19,13] 27856708638
[19,19] 385249767144
[20,2] -399340
[20,8] 14046177864
[20,14] -268278510956
[20,20] 763559639112
[21,3] 5490679
[21,9] -25113209382
[21,15] 434238353801
[21,21] -1389838539196
[22,4] -5934668
[22,10] 21252612400
[22,16] -191974545180
[22,22] 763559639112
[23,5] -149740446
[23,11] 10934311320
[23,17] -395085499454
[23,23] 385249767144
[24,6] 734302415
[24,12] -45814369404
[24,18] 722019549843
[24,24] -907345979012
[25,1] -6437
[25,7] -1071931429
[25,13] 22355643108
[25,19] -395085499454
[25,25] 622460542163
[26,2] 187616
[26,8] -1116735614
[26,14] 65725794888
[26,20] -191974545180
[26,26] -123634830716
[27,3] -1118275
[27,9] 5448498610
[27,15] -119087933504
[27,21] 434238353801
[27,27] -138234322768
[28,4] -288230
[28,10] -5113442100
[28,16] 65725794888
[28,22] -268278510956
[28,28] 147105477106
[29,5] 16063103
[29,11] -3044701861
[29,17] 22355643108
[29,23] 27856708638
[29,29] -68768695701
[30,6] -40999262
[30,12] 8629477501
[30,18] -45814369404
[30,24] 73542114141
[30,30] 13713526332
[31,1] 3977
[31,7] 20586346
[31,13] -3044701861
[31,19] 10934311320
[31,25] -62602363597
[31,31] 2887005406
[32,2] -12546
[32,8] 68605218
[32,14] -5113442100
[32,20] 21252612400
[32,26] 27951708426
[32,32] -2808875314
[33,3] 27593
[33,9] -126099354
[33,15] 5448498610
[33,21] -25113209382
[33,27] -7725613805
[33,33] 838642372
[34,4] -85936
[34,10] 68605218
[34,16] -1116735614
[34,22] 14046177864
[34,28] 897812752
[34,34] -90173514
[35,5] 191429
[35,11] 20586346
[35,17] -1071931429
[35,23] -4785590848
[35,29] 345790679
[35,35] -23933258
[36,6] -246451
[36,12] -40999262
[36,18] 734302415
[36,24] 1165445500
[36,30] -230291547
[36,36] 12273924
[37,1] -492
[37,7] 191429
[37,13] 16063103
[37,19] -149740446
[37,25] -277072834
[37,31] 64879753
[37,37] -2445281
[38,2] 1968
[38,8] -85936
[38,14] -288230
[38,20] -5934668
[38,26] 60253764
[38,32] -9838196
[38,38] 230338
[39,3] -3034
[39,9] 27593
[39,15] -1118275
[39,21] 5490679
[39,27] -6794397
[39,33] 615410
[39,39] -9430
[40,4] 1968
[40,10] -12546
[40,16] 187616
[40,22] -399340
[40,28] 220252
[40,34] 34686
[40,40] 164
[41,5] -492
[41,11] 3977
[41,17] -6437
[41,23] 3198
[41,29] -574
[41,35] 41
[41,41] -1
[42,0] 1
