[72,0] 1
[71,2] -275159080
[71,5] -479663826837
[71,8] -31053628920478
[71,11] -431765016810699
[71,14] -2310368303999764
[71,17] -6279186659963125
[71,20] -10134085285474970
[71,23] -10705453890237115
[71,26] -7897242842194880
[71,29] -4254946462080606
[71,32] -1728721377801540
[71,35] -541879743135182
[71,38] -133182993297568
[71,41] -25946476389814
[71,44] -4032234454612
[71,47] -500942610830
[71,50] -49646611408
[71,53] -3897982857
[71,56] -239325806
[71,59] -11245619
[71,62] -390500
[71,65] -9443
[71,68] -142
[71,71] -1
[70,1] -1375795400
[70,4] 18423758249003060
[70,7] -54472798838841456320
[70,10] 7327341116069098831588
[70,13] -130656551078445698544168
[70,16] 430406893381752888086940
[70,19] -103808933632648312307872
[70,22] -205381102400835291008548
[70,25] -50624099081333929384936
[70,28] 7018754895524230555916
[70,31] 6134003416623860964680
[70,34] 1464074581182947430239
[70,37] 182827770771094485676
[70,40] 10328569956513469242
[70,43] -457277861377666980
[70,46] -146327896373774115
[70,49] -14405417169400704
[70,52] -840674262530776
[70,55] -30919208925208
[70,58] -652587134674
[70,61] -4245842600
[70,64] 114870332
[70,67] 2036848
[70,70] 710
[69,3] -956512726624308774
[69,6] -225059368200247374826500
[69,9] -217380897901037019709544770
[69,12] -8780618879754417873735445160
[69,15] -38646153051059651048401113645
[69,18] -45851648715959063486209241026
[69,21] -35491282500613395472896976489
[69,24] -10347545490639215685163383896
[69,27] -3753889991944151818439372572
[69,30] -963394088757144488698724776
[69,33] -131027898933552806653469276
[69,36] -10944089524024713744867520
[69,39] -998702819727150514891824
[69,42] -121391714839924627900824
[69,45] -10768407714614180301020
[69,48] -536547486880028455920
[69,51] -12634482829939011200
[69,54] -45027836774704528
[69,57] 1892921512876908
[69,60] -53338619300360
[69,63] -1980451504999
[69,66] -2518749566
[69,69] 1685753
[68,2] 460593956225076500
[68,5] -21354609922806969894914670
[68,8] 172838432341399080547686225108
[68,11] -10256898019563880895623537579218
[68,14] -29229968086550116826285329154180
[68,17] -43517869415940694757778085266134
[68,20] 105141691939162819114373764286979
[68,23] 92031933408519093359541700471958
[68,26] 23814556419440931358270617617920
[68,29] 1019908560545198959925395995084
[68,32] -671754464136467710211369811496
[68,35] -155081969105054116553292705964
[68,38] -17623225488094319720343797356
[68,41] -1287328031572117507684974940
[68,44] -52184535640630226155182013
[68,47] -173985559096802035785564
[68,50] 57746446006508963573708
[68,53] 1379847187917541331594
[68,56] 26703361282880253024
[68,59] 780524152087685870
[68,62] 492083622435044
[68,65] -44679385946
[68,68] -77579215
[67,1] -299789891773125
[67,4] -106773049614034849474573350
[67,7] -12885454151572902773998195230315
[67,10] -618575679576712883833100103039660
[67,13] -30163513999206019933826929325999661
[67,16] 43093387236653545947167440911498982
[67,19] -41336472877010004274613569192167615
[67,22] -37668019414642570072001594652042872
[67,25] -14323370977032606649951578259908446
[67,28] -5276675949036294725664915460448916
[67,31] -1591525153617566325911714734369790
[67,34] -278767338537626414995990348964076
[67,37] -26768644794682572367075209984500
[67,40] -1337659387928258181960106769120
[67,43] -37980644894881596614652922712
[67,46] -2077175720630307170560874452
[67,49] -146100604090666660726014369
[67,52] -4679170319104311199317734
[67,55] -115484076203538442498723
[67,58] 295780148542024844796
[67,61] -3684239255704579775
[67,64] 3247520888997450
[67,67] -2141390411217
[66,3] -28132421025030921853312500
[66,6] 149067599437541422721173325952276
[66,9] -63344915778523609864200453754153500
[66,12] -2976873464197050685488000971601442320
[66,15] -7593681001810281823581335362475082170
[66,18] 3529417351373665778035377046060090158
[66,21] -1784136008862804699961376137495565714
[66,24] -2644444271590811846609008024366010416
[66,27] -1053043586339627426587000423279754888
[66,30] -269898984102397979228798942526602155
[66,33] -40316313454231290280284880242221188
[66,36] -3007732997009150089418683308150638
[66,39] 51823835079816585335276890832972
[66,42] 37908600350183274882092068430267
[66,45] 3890657279015580768650268815872
[66,48] 169843546360077461158466437640
[66,51] 2337940274166132020796145784
[66,54] -930473667550713739316153
[66,57] 353116679366267610805964
[66,60] -116765492298036855838
[66,63] -4050149750481055954
[66,66] 228239769522573
[65,2] -170227496371379551000000
[65,5] -322136353789322569349954880757875
[65,8] -83930638258736800285894360899655570
[65,11] -117726361410975276132475899196435555052
[65,14] -1127421015703153721837128306648098650370
[65,17] -1490354731798651087130977578742412346630
[65,20] -405290485761342519020879080665250172150
[65,23] -65863351071215277284189685054356852329
[65,26] 22475943453944295709300549416219027120
[65,29] -3954637062607109516509910239857110426
[65,32] -5126706904615112049937676729439025116
[65,35] -1399535309861046143815590300216791054
[65,38] -190201607953392693844136674689792104
[65,41] -13939968801295781121573339448322338
[65,44] -470107439646446129199247441099756
[65,47] 1746804279890466048796676730636
[65,50] 496690716064663337973715968396
[65,53] 2291629763559087637869248591
[65,56] -218042871003225999841982682
[65,59] -1601362215163500235150506
[65,62] 1096717280325898987282
[65,65] 649875762049900558
[64,1] -2426064759412343750
[64,4] 108024020213374425342303890692500
[64,7] -419653191293684001429471804498277850
[64,10] -1027831454096084059857023637856029010740
[64,13] -27019489254846067635587213690423681267070
[64,16] -116035701852774294474770863626731655497336
[64,19] -117007256282519590408820084320617696982650
[64,22] -41286146908859279118245039286045080890808
[64,25] -1780930855830339048559094306432295686516
[64,28] 1438816994397461338133984707309020132732
[64,31] 395091340859707970143427906747736707940
[64,34] 38049625197588419331260741672205768026
[64,37] -1180246209180036841278224702709266296
[64,40] -664492355648375475124368293787163465
[64,43] -78396101068965056772405431739437144
[64,46] -5145292935217101469378898526585762
[64,49] -192242776861216142301866252748894
[64,52] -3603116808603141611654569937484
[64,55] -27921767561386458057523444498
[64,58] 156350736203034701152971956
[64,61] 330468807756874117818078
[64,64] 79518581166559360204
[63,3] -3396576529703703432961637031250
[63,6] -7918114472315451233025056719269187500
[63,9] -11315940600956729850952727327619869743274
[63,12] -130693543203520017745735862843186871131000
[63,15] -2374755351836688329948582253963254952626045
[63,18] -5364940826075352743456035338967051609423410
[63,21] -3812001373895708396355011075291074530887817
[63,24] -1052301111315548140935416285740142932043128
[63,27] -124007336177090621910636121591358512926340
[63,30] 8367444216671862994617153874191222703420
[63,33] 3753090041380510495680763066110280372130
[63,36] 315420610195850315977502880774695467868
[63,39] -613989883274711272222361868483852438
[63,42] -1695465042364738695351811625808629356
[63,45] -138418123979205584163355597159400508
[63,48] -6843861949527633906809493824018488
[63,51] -215943327027097567311404485606444
[63,54] -3909526930274532615530284200116
[63,57] -58088110664492540350904915622
[63,60] -123119389830951256652246004
[63,63] -143510095536296942578725
[62,2] 2862242623464491731089062500
[62,5] -1933048998677227761978437821998937500
[62,8] -25695786352402101496425590946400725268500
[62,11] 16735442313414990354167023060240222966470
[62,14] -10453280006968389042547655540636259822474010
[62,17] -89303403618750578015323890437717447702894250
[62,20] -112789354946603928880319619122222462382996764
[62,23] -55891702535351026089951195877448917623356556
[62,26] -15158011166016741317850258198007438400189496
[62,29] -1805580716492799727424553658096043108818872
[62,32] 10053912535707356038272007959539560768268
[62,35] 26091506399531155527542695338183065610832
[62,38] 3033681240136588209955234809322212443756
[62,41] 182976745660667470620908134448338872352
[62,44] 7544007704759119147695099808252243668
[62,47] 234386662225540978549761213579185948
[62,50] 4442702135675512125866861622669955
