[42,0] 1
[41,1] -40211969703342
[41,2] -570590687565634200
[41,3] -312610629792906924735
[41,4] -31022672099289696549090
[41,5] -1022551873716607080684609
[41,6] -15293176905833908309454844
[41,7] -124865817819010732587141375
[41,8] -627482842140032831398826870
[41,9] -2108107679899387794859488585
[41,10] -5026242598981226835017095248
[41,11] -8892575646440544796763701763
[41,12] -12081438283190896760419564050
[41,13] -12947371516783460375341156113
[41,14] -11182031558661793844310766252
[41,15] -7918728844644250443972153801
[41,16] -4663621384048873607668243026
[41,17] -2310826983621649529817846755
[41,18] -972628399520547742913928192
[41,19] -350502992797716540270142173
[41,20] -108847422394269010747951214
[41,21] -29282987573567832089331339
[41,22] -6853452728503778178392700
[41,23] -1399939771338630067336375
[41,24] -250172180000119401741990
[41,25] -39170206438757285747601
[41,26] -5377221011324053605616
[41,27] -647110599800176385235
[41,28] -68197482015641474418
[41,29] -6281471374516140657
[41,30] -504105805534088556
[41,31] -35096480116242291
[41,32] -2107337950263390
[41,33] -108278056943289
[41,34] -4711810012056
[41,35] -171266814539
[41,36] -5102945034
[41,37] -121373325
[41,38] -2215804
[41,39] -29151
[41,40] -246
[41,41] -1
[40,1] -71323835945704275000
[40,2] 323068583736718162478480211
[40,3] -7405442171721261371925740446350
[40,4] 11756472889327114185682802073741610
[40,5] -3059224205532050671222161942762984270
[40,6] 202144420239397078551918345025256694261
[40,7] -4303317906282521566903676688574199956210
[40,8] 33076189812702127697578551987910328956644
[40,9] -89903300301316718835627587784569057152770
[40,10] 51405549844279737247283440688530665489123
[40,11] 60361260342563208155874932111305672062018
[40,12] -15232906780284067569685074572603376806562
[40,13] -25269825294936359741026151780998591752966
[40,14] -6510562709169759807442403147494232442897
[40,15] 1445154494670633003057779653412364262842
[40,16] 1328039007348184116579991640709647245912
[40,17] 366027064626534673170700869364254548514
[40,18] 39851274706772438428778235380304369123
[40,19] -5187081202382454560769219160728534898
[40,20] -2909259326984065600361216572546938750
[40,21] -593070887599285669304102900483857602
[40,22] -72811624124603161282842553030673239
[40,23] -5063026251041030114523359626547466
[40,24] 6312571866314676854610763042920
[40,25] 50912642824007283686099323464166
[40,26] 7275916014962540562460531787655
[40,27] 627332698103436645073336687818
[40,28] 37618836080972307261982807962
[40,29] 1550672534163027498654687618
[40,30] 35873414007347821401592356
[40,31] -302333493990963994985814
[40,32] -68118886361352768921774
[40,33] -3275001509154477664206
[40,34] -95855423126508286006
[40,35] -1878500597471642718
[40,36] -23834192517899250
[40,37] -158026602671758
[40,38] 160076373636
[40,39] 9205792074
[40,40] 19880654
[39,1] -4884541090514170698984375
[39,2] -925680271465157671490717555793750
[39,3] -266299117018953697500955391726735613530
[39,4] -2113149563406536024437127182282295785671750
[39,5] -1453154636242687339096226278819619346782755590
[39,6] -151529300794340295445553487093801785239119649130
[39,7] -3389571753521502851723032208721681329522886743280
[39,8] -21948253236985720618340647018422722747445710087814
[39,9] -57721213483535350159691889160908349760203068422008
[39,10] -82149343935826200514569166050126535257080234662758
[39,11] -76149931802333907268561521048399661322666015302230
[39,12] -48155625087958723379161089025851302976398437290638
[39,13] -24870298335548413201152460735772067738888969628686
[39,14] -9020984655940698181327214728725974030850687780234
[39,15] -2822723330967055360394053151845226827269262098778
[39,16] -761822546328370477925665313770453486061000463066
[39,17] -159730610333375795472010030160440058360566040757
[39,18] -27064750595156443283172965782172944820510634540
[39,19] -4202730667543593433163128368408470249785544271
[39,20] -607887536061174627568898667737409179296294578
[39,21] -73342612865338288383356678309815558354160946
[39,22] -6849119715833152821200601767688848698810062
[39,23] -514216736399268545045078513156773876279758
[39,24] -36456403979881765412465629012819801253174
[39,25] -2734969614887382313523456547289701613746
[39,26] -189069998777235177418782267829487831970
[39,27] -9918482547253720658515618557901836796
[39,28] -353320138153694933848598637991098918
[39,29] -8239390202160931870637634496149330
[39,30] -169908617180431032474443599322366
[39,31] -6558477833894799760405429616070
[39,32] -264437815001588034072651922686
[39,33] -6198553185167637470245667561
[39,34] -70071100066914189366454476
[39,35] -215475626510019276253485
[39,36] 672061407908887792810
[39,37] -21833956214830307550
[39,38] -61000813431792846
[39,39] -185399960198094
[38,1] -60591156443925188572441406250
[38,2] 183694888895736159151293782402212656250
[38,3] -264143695425817003054640897785286973208968750
[38,4] 4582554379913092936018784179625850531656189261730
[38,5] -3356159993392438610158513622911542294028908760812150
[38,6] 175789939356302160037776589500772884908101771908576480
[38,7] -414522010123603450363164690254639970842235249941883510
[38,8] -308987637197748267575980633264826356059941822783898571
[38,9] -2818587450592317742614405624692594622548999873809399014
[38,10] -32342134914940859828102763004470340333114325776063036038
[38,11] -43002980124944619356685542834778845396248000337544121774
[38,12] 5649272134229963999573830030740288407581260511712366766
[38,13] 27951584980576522502801906752319189893713582677365047450
[38,14] 15170330692723942658326835645683486877014448754101652652
[38,15] 3295605184553740698429980958345684692089559909114965554
[38,16] -18067932692160456696553134944001566207723226522136023
[38,17] -197091681277456718235144353262504126839051286671184920
[38,18] -56931635285947851807982330471135705121751460550867292
[38,19] -8882631455101105539240871550737380510301697974611180
[38,20] -815666545194329007257116514987975747935702348656329
[38,21] -29719563848968580288531367415825517774269895190498
[38,22] 3266737568934477960889015541244959230889436788424
[38,23] 664406801330738212037199037353151731623950693470
[38,24] 60907036040408929921195188576281913349182611361
[38,25] 3496328243117752077877320677884241723394361230
[38,26] 128255951956972079322104668863311686591803962
[38,27] 2664053713013639718879225647695674805228134
[38,28] -12394298344108029111324941307362563458813
