[1,1] -1
[2,2] 27454
[3,3] -223760859
[4,1] 106
[4,4] 539239338844
[5,2] 150244612
[5,5] -210582168769497
[6,3] 1540071022566
[6,6] -8132338657762886
[7,1] -4929
[7,4] 743688053936522
[7,7] -244998173223905970
[8,2] 36328663652
[8,5] 39699766364230454
[8,8] -5066641474854718894
[9,3] -273228030694215
[9,6] 1021739580291469370
[9,9] -80207972381818965716
[10,1] 132288
[10,4] -26526718320445199
[10,7] 21838197770824684662
[10,10] -733732976086709693846
[11,2] 1644077143168
[11,5] -573881487444744975
[11,8] 400958852649678400498
[11,11] -10345925327814014932540
[12,3] 6897393088451184
[12,6] -4733008254673992319
[12,9] 5115747166910777440586
[12,12] -138770403999079600284658
[13,1] -2269672
[13,4] 207520816474061752
[13,7] -128313070705626189457
[13,10] 35187270908931948402170
[13,13] -1229963717952222790729940
[14,2] 16885311516172
[14,5] -3962364958486406680
[14,8] -3933836215043095069137
[14,11] 218703334692175412400242
[14,14] -2628747163643597901409846
[15,3] -48008980700130863
[15,6] -91056815433873407534
[15,9] -53763265229098108041160
[15,12] 2036767275689410690320058
[15,15] -35085812125733428189455588
[16,1] 26069640
[16,4] 1902738655760551510
[16,7] 891972821660879093268
[16,10] -419981506729912638070512
[16,13] 13328401751288144963893558
[16,16] -91782687373936640268982074
[17,2] 6680982490624
[17,5] 77258386478564835953
[17,8] 24663851250850265206994
[17,11] -1144016885140031773605746
[17,14] 11984659230429089220269938
[17,17] -247869378413095348065589202
[18,3] 162198029951393738
[18,6] -281279156734137928156
[18,9] 360343470291505806837006
[18,12] -17718757587196442481960675
[18,15] 257452393011245654990646018
[18,18] 142584987697275978770706746
[19,1] -204353160
[19,4] -15665178859691213060
[19,7] -10143843307482825886294
[19,10] 1422134567641969878488920
[19,13] -21427387033116070128563545
[19,16] -75021446925399721109871870
[19,19] -5661718706176846030364476992
[20,2] -134515363873698
[20,5] 221399164147562393434
[20,8] -16582356157192333972452
[20,11] -601849335046208198625938
[20,14] -9373734000524386498079735
[20,17] 917500259658256124388808782
[20,20] 28197203637258319101550348078
[21,3] -221739464479892305
[21,6] 3783308472891034340174
[21,9] -1614312666911615967668825
[21,12] 85499987261225243769753056
[21,15] -1243397561725405779345571819
[21,18] 304061186517953708892363830
[21,21] -104434362325797597156141258790
[22,1] 1096452976
[22,4] 31701614771115859702
[22,7] -82538702396528739133416
[22,10] 6956345219575370729031666
[22,13] -313944449792717219279262532
[22,16] 5701929017949669215192931174
[22,19] -4892615573917404704823002554
[22,22] 286811878664626224475298131746
[23,2] 147900210824680
[23,5] -1770104736440474226589
[23,8] 1072016718699560721651726
[23,11] -61256057642664141261328213
[23,14] 1546782984611643190966340272
[23,17] -23550303942435676795797893987
[23,20] 20222249952946055631723100194
[23,23] -623955480109448438085994212132
[24,3] 210720618069995188
[24,6] 27693988947266277830825
[24,9] -5544656802097306491226976
