[1,1] -1
[2,2] 1539
[3,1] 38
[3,3] -338751
[4,2] 91808
[4,4] -2140996
[5,1] -551
[5,3] 3234902
[5,5] -45140314
[6,2] 82080
[6,4] 8951698
[6,6] -38601160
[7,1] 3838
[7,3] -3483935
[7,5] 146299202
[7,7] -1639107770
[8,2] -529910
[8,4] 42633093
[8,6] -661700384
[8,8] 874164616
[9,1] -13471
[9,3] 8398342
[9,5] -220844866
[9,7] 2020208098
[9,9] 892600753
[10,2] 896610
[10,4] -58695484
[10,6] 1311888250
[10,8] 2343523954
[10,10] 17138826253
[11,1] 23940
[11,3] -10036180
[11,5] 390998682
[11,7] 1131995528
[11,9] 15572392210
[11,11] 892600753
[12,2] -789792
[12,4] 68071642
[12,6] 23672214
[12,8] 7934373039
[12,10] 2343523954
[12,12] 874164616
[13,1] -22762
[13,3] 7402020
[13,5] -79800855
[13,7] 2224192744
[13,9] 1131995528
[13,11] 2020208098
[13,13] -1639107770
[14,2] 451288
[14,4] -19859864
[14,6] 383012678
[14,8] 23672214
[14,10] 1311888250
[14,12] -661700384
[14,14] -38601160
[15,1] 11856
[15,3] -2166722
[15,5] 43795684
[15,7] -79800855
[15,9] 390998682
[15,11] -220844866
[15,13] 146299202
[15,15] -45140314
[16,2] -116964
[16,4] 3512511
[16,6] -19859864
[16,8] 68071642
[16,10] -58695484
[16,12] 42633093
[16,14] 8951698
[16,16] -2140996
[17,1] -2641
[17,3] 203870
[17,5] -2166722
[17,7] 7402020
[17,9] -10036180
[17,11] 8398342
[17,13] -3483935
[17,15] 3234902
[17,17] -338751
[18,2] 8189
[18,4] -116964
[18,6] 451288
[18,8] -789792
[18,10] 896610
[18,12] -529910
[18,14] 82080
[18,16] 91808
[18,18] 1539
[19,1] 190
[19,3] -2641
[19,5] 11856
[19,7] -22762
[19,9] 23940
[19,11] -13471
[19,13] 3838
[19,15] -551
[19,17] 38
[19,19] -1
[20,0] 1
