[1,1] 2541865828329
[2,2] -359250370403832
[3,3] 18636112964698785
[4,4] -441319121687196288
[5,5] 4977724899626877159
[6,6] -27242461199355000768
[7,1] 4989588477831
[7,7] 64779512678806196394
[8,2] 12537172648630026
[8,8] 105524928931765596984
[9,3] 501425367687307791
[9,9] -1486331907522086237535
[10,4] -3240641620573142940
[10,10] 6336160784027431374960
[11,5] 3767645343593829465
[11,11] -16443099135760605437637
[12,6] 55510008054472130742
[12,12] 25659385197469989967008
[13,1] 3511191891807
[13,7] -460148172059155842108
[13,13] -5887270538551640010663
[14,2] -18696049626290508
[14,8] 2274061600743855116427
[14,14] -104944307041167483699252
[15,3] 473112882134365005
[15,9] -8760992318313460405173
[15,15] 394501084655666694006618
[16,4] -996080103365201280
[16,10] 28102655113379309261853
[16,16] -933195349755249526852596
[17,5] -19044470415450615741
[17,11] -76612552417794903221799
[17,17] 1709223620817691401648993
[18,6] 177712632894512159100
[18,12] 179223689848606948596177
[18,18] -2585443504274287646884668
[19,1] 1033508724489
[19,7] -830257537640309187750
[19,13] -362646879093437497582959
[19,19] 3324733881994789152751287
[20,2] 4873664389972257
[20,8] 2626550845853867926704
[20,14] 639715221557630584758756
[20,20] -3688339332437737647821100
[21,3] -137590074241544601
[21,9] -6221061469172549265903
[21,15] -991363122154989752074686
[21,21] 3553448083222132856079729
[22,4] 2513660279559939639
[22,10] 11596780467458197160004
[22,16] 1359270368180548863721308
[22,22] -2974148799531723441713988
[23,5] -24081136191477915903
[23,11] -17501715974510732291553
[23,17] -1659421942267598413158969
[23,23] 2147362182615558520739790
[24,6] 144343715901534569547
[24,12] 21730432456660580724528
[24,18] 1813748622031936825935084
[24,24] -1311353708006996242228908
[25,1] 100638450729
[25,7] -602595478748859828372
[25,13] -22353944261170222413099
[25,19] -1783206048591592672348917
[25,25] 644038211005943992173486
[26,2] -413454358265238
[26,8] 1874360609838398219535
[26,14] 19016573971133481731532
[26,20] 1583156385319860816099750
[26,26] -215037436777762361717556
[27,3] 16997240890815363
[27,9] -4555178119272762678051
[27,15] -13200017773716093028617
[27,21] -1273246282978353474521868
[28,4] -238968968658516378
[28,10] 8951423757204675439809
[28,16] 7223784722305030142784
[28,22] 929871273236504160180654
[28,28] 71679145592587453905852
[29,5] 1883383908896270007
[29,11] -14589083379774110928363
[29,17] -2854904115621016868940
[29,23] -617739559500428522123787
[29,29] -71559801222882665797054
[30,6] -8977746028618504926
[30,12] 20099526028057624555629
[30,18] 583010150662186718688
[30,24] 373688151353123421786372
[30,30] 48568655852110971934404
[31,1] -2882358837
[31,7] 28051660005332545728
[31,13] -23745684291662526990345
[31,19] 131098836830750687358
[31,25] -205913186500142840707929
[31,31] -26510644229821710132590
[32,2] 15792813360369
[32,8] -61742474329033212066
[32,14] 24317080841758532621202
[32,20] -128769038551613874888
[32,26] 103319030359611573353406
[32,32] 12239295471323964780716
[33,3] -557672391929691
[33,9] 101089782375522544800
[33,15] -21759817498865216596170
[33,27] -47157269739939017574884
[33,33] -4874414380277274151001
[34,4] 6117860884487427
[34,10] -127493330621716928322
[34,16] 17113433496067491610014
[34,22] 42923012850537958296
[34,28] 19545140559504454519750
[34,34] 1686483462477246295300
[35,5] -29450822461887483
[35,11] 125761331054259004356
[35,17] -11875840736833529565795
[35,23] -14566537425638965262
[35,29] -7338296496261698240119
[35,35] -506741942081205479767
[36,6] 88835987614775697
[36,12] -96612806199693680046
[36,18] 7288282027442379042372
[36,24] -21592968543043952544
[36,30] 2487995366298953121996
[36,36] 131354138305862299796
[37,1] -377985771
[37,7] -192454504240215420
[37,13] 55535660397377304138
[37,19] -3958613578944509855265
[37,25] 35245729822481689740
[37,31] -758766320195518250187
[37,37] -28945852102790756857
[38,2] -184493684124
[38,8] 302703171117896943
[38,14] -20325299458823300448
[38,20] 1901492610674165734446
[38,26] -29727509145288189888
[38,32] 207174267364814641628
[38,38] 5267915063507987868
[39,3] -208052517600
[39,9] -348370861805779131
[39,21] -805919166624637651710
[39,27] 18107020265728522673
[39,33] -50366464571203056042
[39,39] -742323389907189498
[40,4] 17029353312180
[40,10] 311612797757613609
[40,16] 6775099819607766816
[40,22] 300210874589611513842
[40,28] -8695278450449694436
[40,34] 10833633449467909444
[40,40] 65823742768038524
[41,5] -4743111287718
[41,11] -226928817428178033
[41,17] -6170628933041922682
[41,23] -97718865397788176915
[41,29] 3407094080349066059
[41,35] -2047152246966855197
[41,41] 1230882018794527
[42,6] -32237849374668
[42,12] 140373109907377578
[42,18] 3578252081470136298
[42,24] 27571366293631858101
[42,30] -1104020345306131216
[42,36] 337240991659670497
