[1,1] -1
[3,2] -280462
[4,1] -67
[4,4] 36890512488
[5,3] -11736093927
[6,2] 188279045
[6,5] -34777793847923
[7,1] -1943
[7,4] -7263042162991
[7,7] 19112885149595961
[8,3] -1919322728697
[8,6] 13881489711214740
[9,2] -15318621246
[9,5] 4710346750722334
[9,8] 7329142947179428
[10,1] -31758
[10,4] 730348394020806
[10,7] 160831373164029448
[10,10] 38388027094722663848
[11,3] -2897252199648
[11,6] 202616890658516054
[11,9] 29909024231824615861
[12,2] 344095625066
[12,5] 91841299009920227
[12,8] 13822528982875486290
[12,11] -63971978949173795749
[13,1] -317714
[13,4] 15508065116082732
[13,7] 3556264069386677921
[13,10] 60718433118852713237
[13,13] 30035486322577644219921
[14,3] 28413604116309
[14,6] 999199006653711027
[14,9] 145361952888126420391
[14,12] 25089114990743105971944
[15,2] -2975092292190
[15,5] 454494844143891933
[15,8] 106533654965544641429
[15,11] 14199699578697316266079
[15,14] -183522532927104601683262
[16,1] -1953318
[16,4] 97001027634615444
[16,7] 30335710812212935549
[16,10] 4751834982973396723506
[16,13] -108157745111524768555146
[16,16] 11509493123215119212562436
[17,3] -609990742910944
[17,6] 432206249956722022
[17,9] 557029111130122870316
[17,12] -20174172073639722320174
[17,15] 10167173479774293141685704
[18,2] 12015138604913
[18,5] -533788031808282718
[18,8] -141703338639691720254
[18,11] 22570425583214717076174
[18,14] 6930205053932872672654360
[18,17] -129379024494512182296345124
[19,1] -6715343
[19,4] 157154648225896071
[19,7] -61882280227742678309
[19,10] 18412511340624885240462
[19,13] 3508437438744915629985768
[19,16] -101608530339866435535340160
[19,19] 2370105988487855373611312915
[20,3] 3343267745209003
[20,6] -26343394256182087906
[20,9] 3634537102762544555461
[20,12] 1240667572001965055689951
[20,15] -60205500754720914167988764
[20,18] 2176605898469158237788229511
[21,2] -23993807697734
[21,5] -7567463016298155645
[21,8] -1375412311052616443751
[21,11] 294241864416296926313522
[21,14] -23892061699297201118729503
[21,17] 1674532450725232574234031337
[21,20] -22991471588124266209365682124
[22,1] -7110911
[22,4] -189828777116194150
[22,7] -750476536927980157422
[22,10] 59279553015027068356529
[22,13] -3612027998912438420289278
[22,16] 1058133286323608935594556150
[22,19] -20088765964098603973625828689
[22,22] 130390088642971605961960208318
[23,3] 3658339086947798
[23,6] -125560525304814394250
[23,9] 18621119063029528846466
[23,12] 2411070603542480613992012
[23,15] 532741658160985327070729616
[23,18] -15198221763179169341488810326
[23,21] 123879287985452924882632626404
[24,2] 19682547787856
[24,5] -12502037053123815625
[24,8] 5728368820935197865836
[24,11] 2062014186261004170684010
[24,14] 205449745935287125490946425
[24,17] -9809027160733457641738130089
[24,20] 105629868274127685485540889711
[24,23] -402830263303472043201947577948
[25,1] 31775755
[25,4] -831992590350442451
[25,7] 819382761369142428371
[25,10] 845275346507588514680464
[25,13] 57348165526669889009058456
[25,16] -5319700440065382603774051862
[25,19] 79673378610931671469120455977
[25,22] -375996748691912933590172328529
[25,25] 532034598928807032018377114242
[26,3] -16870873322589947
[26,6] -11896248355060107149
[26,9] 238930005418868456567995
[26,12] 10305141099882648346439569
[26,15] -2401544673702654078572638448
[26,18] 52253138627610263993728353079
[26,21] -321720537578839881145929584740
[26,24] 544324726412357873502541819544
[27,2] 8404874765608
[27,5] -9689815334200329051
[27,8] 51745169107959390771277
[27,11] 730864549102641495102054
[27,14] -903933613027356190724447579
[27,17] 29388123313826734412102330873
[27,20] -246017526809318424393103743480
[27,23] 558187326853112551674180699304
[27,26] 597539351368883879846119793780
[28,1] 108401310
[28,4] -205158637377741921
[28,7] 7848805945830626031583
[28,10] -112268737257991375104023
[28,13] -289031933979290191487378178
[28,16] 14076150527230176144947442024
[28,19] -164497078192708650334513151578
[28,22] 529631486444389359316529583893
[28,25] 348833538239654855455429800851
[28,28] -3393305403729104499564095256158
[29,3] -11312944708590446
[29,6] 598687845958088782290
[29,9] -40106939393722503582
[29,12] -81763440061974847155897050
[29,15] 5748370786952717301902291451
[29,18] -94914348427770415746459242767
[29,21] 439791076183435339725205066362
[29,24] 2426911372544041856734112073
[29,27] -3041721543269291214474608550254
[30,2] -21493785351011
[30,5] 22632461153321399408
[30,8] 19904281450171067480495
[30,11] -21402729071602103400685730
[30,14] 2019264216826586866483487815
[30,17] -47052420691005814060867874266
[30,20] 311985433439029050175305788466
[30,23] -261117563686882842581993981272
[30,26] -2164926588258503809547284302051
[30,29] 3438495736556904150385301064679
[31,1] 22767404
[31,4] 591013261709363838
[31,7] 6196034714085411844127
[31,10] -5130517399300646776750327
[31,13] 617881382531585063244386837
[31,16] -20076726817736698181092021218
[31,19] 188179542446319661985568491906
[31,22] -354991126543117132511954288684
[31,25] -1164745868432184538730097958232
[31,28] 2757516895347533579107103964692
[31,31] 719600438583393799290114219136
[32,3] 13656264628172803
[32,6] 777461664808286629078
[32,9] -1024053227780289292049685
[32,12] 165180406805188074458089268
[32,15] -7399685834604445937461287199
[32,18] 96942818794592224095477724868
[32,21] -309705364472053134415678824168
[32,24] -395386736743199446491413586897
[32,27] 1726228729006257092135633448554
[32,30] 853609807902120857107972342150
[33,2] 13127544861130
[33,5] 49886427726565551198
[33,8] -150816366790025487405258
[33,11] 37595849049582705408721145
[33,14] -2353730552462800390315905535
[33,17] 42917051963898326184596233894
[33,20] -208198343785205740934246447035
[33,23] 14244164915508462930834262064
[33,26] 772470448165379197621919517559
[33,29] 1146679935997888542368693990145
[33,32] -2586873186054013000876652070066
[34,1] -312762432
[34,4] 1397775317179392267
[34,7] -14815732075351151726682
[34,10] 6894559912427651363530311
[34,13] -638346429582143094046894369
[34,16] 16345939303068567357111337177
[34,19] -115027141082479247957476980144
[34,22] 139616239124491795947012465574
[34,25] 162209457962670307527357790077
[34,28] 1364483700885854948889115855230
[34,31] -2405983886991170781417097863974
[34,34] -2223256099366902499783670164146
