[44,0] 1
[43,1] -754010860556
[43,2] -3679243054189528
[43,3] -1104392677507996378
[43,4] -76330638058124755696
[43,5] -2039302399034012367388
[43,6] -27489753486499320090304
[43,7] -218960759515780162447162
[43,8] -1141763714399465998146856
[43,9] -4183529673220104338873776
[43,10] -11337023182839296991956272
[43,11] -23610051235532157885910348
[43,12] -38918324971107928095088024
[43,13] -51969898930291193113621768
[43,14] -57273768033372268591164264
[43,15] -52881754785366459517438848
[43,16] -41415180522495866333447904
[43,17] -27793118271194224876051664
[43,18] -16117660461953014368513848
[43,19] -8133781375392656195714747
[43,20] -3592717880668706648797284
[43,21] -1395593947190451712161666
[43,22] -478600368824282747983488
[43,23] -145340634817780387983211
[43,24] -39174444074616731291248
[43,25] -9386893089911356626886
[43,26] -2001504758721632685388
[43,27] -379868540988889039663
[43,28] -64148421255099641416
[43,29] -9628105628290624376
[43,30] -1282005410832687200
[43,31] -151025363999982350
[43,32] -15682082771126704
[43,33] -1428287457231124
[43,34] -113373081590056
[43,35] -7778481329563
[43,36] -456350029684
[43,37] -22571386882
[43,38] -923331776
[43,39] -30413255
[43,40] -775376
[43,41] -14362
[43,42] -172
[43,43] -1
[42,1] -180282909655286872
[42,2] 100346811593140641764922
[42,3] -558419140507136660850875448
[42,4] 277038659159165836949139687700
[42,5] -25192709672608919917899974036488
[42,6] 572570791477495260194705902557765
[42,7] -3286882301157640241875359584111288
[42,8] 235209384820822003347345356709704
[42,9] 12520704119324611284049197882325344
[42,10] 12408701001086763944484672882460574
[42,11] -3576159629064478411930513429468640
[42,12] -16343054871050169683156987825840760
[42,13] -15521898139712945074442460178545888
[42,14] -7635487253480941032585315963501187
[42,15] -1398814173965981694437352812436936
[42,16] 892288902047499466063290073735460
[42,17] 939298776982959961707702422552544
[42,18] 481293545702828640248476994679096
[42,19] 171834910563185397875411104589076
[42,20] 45965490119905669492287472030972
[42,21] 9175284656526850968099918955224
[42,22] 1227072228575487683386276056528
[42,23] 41849278676701366671186109492
[42,24] -31856710319641904614624497048
[42,25] -11290058325655928910980237704
[42,26] -2417569413700967619661134680
[42,27] -393729215569392961311912972
[42,28] -51888595720270976958518228
[42,29] -5656944532521910584520224
[42,30] -512659867434631306867848
[42,31] -38327184338521580900304
[42,32] -2309492744714319086488
[42,33] -106086365527737563064
