[1,1] 3486784401
[2,2] -190610880588
[3,3] 2652668088183
[4,4] 4151081399472
[5,5] -137045693311650
[6,6] -591439677036336
[7,1] 5294746683
[7,7] 65607990555969
[8,2] 3074482907262
[8,8] 6983708383792692
[9,3] 79194702748005
[9,9] 26275578893100828
[10,4] 710193393270324
[10,10] 56676156464580228
[11,5] 3363553459087722
[11,11] 84340820606550543
[12,6] 10327192399731096
[12,12] 87010299944777664
[13,1] 2549322477
[13,7] 22891435936341507
[13,13] 49480450480673298
[14,2] -1652222434068
[14,8] 38203565457743478
[14,14] -14163304415546880
[15,3] -13718579710248
[15,9] 46808790638632245
[15,15] -60663949084073331
[16,4] -8983405679436
[16,10] 36812511803202525
[16,16] -58440811950392076
[17,5] 119132248254165
[17,11] 7520909384895012
[17,17] -21979584560397375
[18,6] 278448495888672
[18,12] -22997916298432035
[18,18] 9738168093380664
[19,1] 384940431
[19,7] -213417274142817
[19,13] -33769025241237072
[19,19] 17106118378561674
[20,2] 175421470122
[20,8] -1902716622569700
[20,14] -23074293761315451
[20,20] 8755926391029984
[21,3] -446555110050
[21,9] -3693691547814411
[21,15] -6373941039539289
[22,4] -1489934937771
[22,10] -3422430974274948
[22,16] 3513601915123950
[22,22] -2918642130343328
[23,5] 4484822601141
[23,11] -739195892056089
[23,17] 5485384352297232
[23,23] -1900679819840186
[24,6] 20736181525779
[24,12] 2001166430302368
[24,18] 3887507089006325
[24,24] -360672892347432
[25,1] -1614006
[25,7] 23647308345216
[25,13] 2577523737378672
[25,19] 1828461450765744
[25,25] 271352895807375
[26,2] -5129669736
[26,8] 1597825430442
[26,14] 1319814929955618
[26,20] 390400212791550
[26,26] 240497168520132
[27,3] 65971538802
[27,9] -12783667236219
[27,21] -236071890353307
[27,27] 83215293668139
[28,4] 105246302508
[28,10] -948209665041
[28,16] -439938309985206
[28,22] -284867824213771
[28,28] 6476133706240
[29,5] -434285057844
[29,11] 14036709724488
[29,17] -286391526375408
[29,23] -138967182062704
[29,29] -7541601963218
[30,6] -486037272420
[30,12] 13327898845017
[30,18] -74117275196384
[30,24] -31547210285915
[30,30] -4420581209408
[31,1] -1215486
[31,7] 269966678166
[31,13] 4678903241496
[31,19] 9125875210569
[31,25] 3438916042476
[31,31] -1428319202807
[32,2] 83931633
[32,8] 419826952980
[32,14] -105356629449
[32,20] 14084078083436
[32,26] 5610808078525
[32,32] -319938562124
[33,3] -324880146
[33,15] -473469156897
[33,21] 5066792246659
[33,27] 2378132939015
[33,33] -49442137308
[34,4] 1985485311
[34,10] -139942317660
[34,16] 19726239882
[34,22] 870012173100
[34,28] 646980735622
[34,34] -4380359804
[35,5] -1931776992
[35,11] -29996297574
[35,17] 97314026112
[35,23] 32528162497
[35,29] 129222825881
[35,35] -13717001
[36,6] 2238143137
[36,12] 18001380460
[36,18] 28444693451
[36,24] -14146649184
[36,30] 19432434456
[36,36] 41218448
[37,1] 11808
[37,7] -643925664
[37,13] 5361543924
[37,19] 2050673343
[37,25] -2017515085
[37,31] 2109706414
[37,37] 3183650
[38,2] -100122
[38,8] 220609479
[38,14] -433112356
[38,20] -227089611
[38,26] 50711588
[38,32] 148483796
[38,38] -32144
[39,9] -12032598
[39,15] -90495938
[39,21] -22687350
[39,27] 25813928
[39,33] 5519215
[39,39] -6847
[40,4] 33374
[40,10] 1036193
[40,16] 2345528
[40,22] 2970778
[40,28] 1036316
[40,34] 71422
[40,40] 164
[41,5] -1312
[41,11] -5002
[41,17] 246
[41,23] 2173
[41,29] -533
[41,35] 41
[41,41] -1
[42,0] 1
