[1,1] -1
[3,3] 4872
[4,2] 1769
[5,1] 29
[5,5] -141694
[6,4] 106024
[7,3] -67686
[7,7] 4605548
[8,2] 13862
[8,6] -4352697
[9,1] -290
[9,5] 3167989
[9,9] -72529609
[10,4] -1383503
[10,8] 66382856
[11,3] 332340
[11,7] -50329268
[11,11] 470199620
[12,2] -34539
[12,6] 29554538
[12,10] -434083600
[13,1] 1189
[13,5] -12431749
[13,9] 342761962
[13,13] -677042497
[14,4] 3371018
[14,8] -226600577
[14,12] 639924440
[15,3] -540618
[15,7] 121369408
[15,11] -548987516
[15,15] -2512165832
[16,2] 47502
[16,6] -49599802
[16,10] 432146690
[16,14] 2337436656
[17,1] -1972
[17,5] 14712425
[17,9] -308887091
[17,13] -1905870952
[17,17] -677042497
[18,4] -3041549
[18,8] 184540688
[18,12] 1381460907
[18,16] 639924440
[19,3] 421660
[19,7] -85962960
[19,11] -863334408
[19,15] -548987516
[19,19] 470199620
[20,2] -35902
[20,6] 29942210
[20,10] 444030745
[20,14] 432146690
[20,18] -434083600
[21,1] 1479
[21,5] -7620069
[21,9] -178533164
[21,13] -308887091
[21,17] 342761962
[21,21] -72529609
[22,4] 1384344
[22,8] 53592290
[22,12] 184540688
[22,16] -226600577
[22,20] 66382856
[23,3] -171854
[23,7] -11330880
[23,11] -85962960
[23,15] 121369408
[23,19] -50329268
[23,23] 4605548
[24,2] 13282
[24,6] 1476999
[24,10] 29942210
[24,14] -49599802
[24,18] 29554538
[24,22] -4352697
[25,1] -493
[25,5] -53534
[25,9] -7620069
[25,13] 14712425
[25,17] -12431749
[25,21] 3167989
[25,25] -141694
[26,4] -19575
[26,8] 1384344
[26,12] -3041549
[26,16] 3371018
[26,20] -1383503
[26,24] 106024
[27,3] 3944
[27,7] -171854
[27,11] 421660
[27,15] -540618
[27,19] 332340
[27,23] -67686
[27,27] 4872
[28,2] -290
[28,6] 13282
[28,10] -35902
[28,14] 47502
[28,18] -34539
[28,22] 13862
[28,26] 1769
[29,5] -493
[29,9] 1479
[29,13] -1972
[29,17] 1189
[29,21] -290
[29,25] 29
[29,29] -1
[30,0] 1
