[1,1] -1
[3,3] 137694
[4,2] 33019
[5,1] 53
[5,5] -482656425
[6,4] 320185402
[7,3] -80325687
[7,7] 16263947608
[8,2] 3074000
[8,6] -16356332014
[9,1] -1166
[9,5] 12467626614
[9,9] 175002698789
[10,4] -5053545283
[10,8] -24202126170
[11,3] 754490881
[11,7] -218937968604
[11,11] 9096145204766
[12,2] 20793649
[12,6] 260282141718
[12,10] -1729569460544
[13,1] 13833
[13,5] -132927755580
[13,9] -7559501254314
[13,13] 146834361638839
[14,4] 29572645108
[14,8] 5748732560982
[14,12] -20132429671542
[15,3] -1500570874
[15,7] -110309565150
[15,11] -121273072006078
[15,15] 1009628236512798
[16,2] -59277532
[16,6] -1351538087125
[16,10] 64031697307342
[16,14] -205053712913924
[17,1] -96566
[17,5] 516410174653
[17,9] 25958127107957
[17,13] -687865689161524
[17,17] 304498395077112
[18,4] -60358405944
[18,8] -26689933281672
[18,12] 321551645398808
[18,16] 3729644131152
[19,3] 1799879947
[19,7] 2998314568152
[19,11] 222727105765046
[19,15] -288826605829786
[19,19] -6522145184060122
[20,2] 54800940
[20,6] 2391892092228
[20,10] -168070511506302
[20,14] -128258246908400
[20,18] 1219058236794956
[21,1] 409213
[21,5] -810392825351
[21,9] -18886504508351
[21,13] 436307344042408
[21,17] 4816589319942977
[21,21] 13481548330569096
[22,4] 97840850552
[22,8] 40978804473021
[22,12] -30918180092090
[22,16] -2558326085395802
[22,20] -2693716433653672
[23,3] -4317818946
[23,7] -9661890243707
[23,11] -251693637570396
[23,15] -1016628705544931
[23,19] -11911829772858416
[23,23] 51303304652261338
[24,2] 32495572
[24,6] -1003987030719
[24,10] 88224854467754
[24,14] 860580351607616
[24,18] 9536038807432164
[24,22] -13148106612793568
[25,1] -1064081
[25,5] 755865129342
[25,9] 41409637972583
[25,13] 38136158228727
[25,17] 1235077274699344
[25,21] -32958238901680291
[25,25] -9784220419385879
[26,4] -106692909227
[26,8] -27511053403642
[26,12] -181918418886262
[26,16] -4738869330193422
[26,20] 18605057562826837
[26,24] -785890404066850
[27,3] 5985622681
[27,7] 5164340380726
[27,11] 131342088452801
[27,15] 1311796736226853
[27,19] 11008355059006399
[27,23] 13290302688852150
[27,27] -112622475791011748
[28,2] -125090017
[28,6] -460521770106
[28,10] -35909401548840
[28,14] 1347441543143384
[28,18] -10507893288494863
[28,22] -8010909205514266
[28,26] 30274702057322670
[29,1] 1721334
[29,5] -125660127930
[29,9] -18239838485615
[29,13] -1006474220930388
[29,17] -163923316362521
[29,21] -3505702766168213
[29,25] 66272819609081442
[29,29] -9784220419385879
[30,4] 60681707216
[30,8] 10212823745556
[30,12] 115367154670292
[30,16] 1652009689970246
[30,20] 6378057128309208
[30,24] -32603186827318834
[30,28] -785890404066850
[31,3] -4883683251
[31,7] -1212111833217
[31,11] 64896212732795
[31,15] 228870552781708
[31,19] -2480218089159947
[31,23] -23697388277827654
[31,27] 13290302688852150
[31,31] 51303304652261338
[32,2] 139757926
[32,6] 87767442440
[32,10] -7089216676342
[32,14] -480829355276550
[32,18] -1089025174726162
[32,22] 13167060156689007
[32,26] -8010909205514266
[32,30] -13148106612793568
[33,1] -1774970
[33,5] -7854847033
[33,9] -4385463889040
[33,13] 175775876691854
[33,17] 1554278922085096
[33,21] 6874584483266948
[33,25] -3505702766168213
[33,29] -32958238901680291
[33,33] 13481548330569096
[34,4] -5785534643
[34,8] 2605827796812
[34,12] -67046638352112
[34,16] -327443796198714
[34,20] -1694072593333652
[34,24] 6378057128309208
[34,28] 18605057562826837
[34,32] -2693716433653672
[35,3] 1802129108
[35,7] -1116775112567
[35,11] 41962591306658
[35,15] -425246111514159
[35,19] -3749054586789802
[35,23] -2480218089159947
[35,27] 11008355059006399
[35,31] -11911829772858416
[35,35] -6522145184060122
[36,2] -79701771
[36,6] 140427076970
[36,10] -21019653300346
[36,14] 384956959312244
[36,18] 1109037100833436
[36,22] -1089025174726162
[36,26] -10507893288494863
[36,30] 9536038807432164
[36,34] 1219058236794956
[37,1] 1163668
[37,5] -18967719871
[37,9] 5451878812675
[37,13] -163516645213371
[37,17] 843520078550494
[37,21] 1554278922085096
[37,25] -163923316362521
[37,29] 1235077274699344
[37,33] 4816589319942977
[37,37] 304498395077112
[38,4] 202434772
[38,8] -492829687709
[38,12] 47464705140338
[38,16] -600454694511471
[38,20] -327443796198714
[38,24] 1652009689970246
[38,28] -4738869330193422
[38,32] -2558326085395802
[38,36] 3729644131152
[39,3] -170595022
[39,7] 130394172147
[39,11] -10847297049657
[39,15] 202670005512904
[39,19] -425246111514159
[39,23] 228870552781708
[39,27] 1311796736226853
[39,31] -1016628705544931
[39,35] -288826605829786
[39,39] 1009628236512798
[40,2] 21557008
[40,6] -6695803177
[40,10] 1508612077460
[40,14] -63719262136470
[40,18] 384956959312244
[40,22] -480829355276550
[40,26] 1347441543143384
[40,30] 860580351607616
[40,34] -128258246908400
[40,38] -205053712913924
[41,1] -457602
[41,5] 2337789296
[41,9] -304713669666
[41,13] 16378876975284
[41,17] -163516645213371
[41,21] 175775876691854
[41,25] -1006474220930388
[41,29] 38136158228727
[41,33] 436307344042408
[41,37] -687865689161524
[41,41] 146834361638839
[42,4] -199932006
[42,8] -4277462096
[42,12] -1724833214442
[42,16] 47464705140338
[42,20] -67046638352112
[42,24] 115367154670292
[42,28] -181918418886262
[42,32] -30918180092090
[42,36] 321551645398808
[42,40] -20132429671542
[43,3] 4151596
[43,7] -6659129721
[43,11] 258971743430
[43,15] -10847297049657
[43,19] 41962591306658
[43,23] 64896212732795
[43,27] 131342088452801
[43,31] -251693637570396
[43,35] 222727105765046
[43,39] -121273072006078
[43,43] 9096145204766
[44,2] -1845248
[44,6] 185902058
[44,10] -2312563310
[44,14] 1508612077460
[44,18] -21019653300346
[44,22] -7089216676342
[44,26] -35909401548840
[44,30] 88224854467754
[44,34] -168070511506302
[44,38] 64031697307342
[44,42] -1729569460544
[45,1] 95294
[45,5] 14550832
[45,9] 8786906464
[45,13] -304713669666
[45,17] 5451878812675
[45,21] -4385463889040
[45,25] -18239838485615
[45,29] 41409637972583
[45,33] -18886504508351
[45,37] 25958127107957
[45,41] -7559501254314
[45,45] 175002698789
[46,4] 12389704
[46,8] 675864374
[46,12] -4277462096
[46,16] -492829687709
[46,20] 2605827796812
[46,24] 10212823745556
[46,28] -27511053403642
[46,32] 40978804473021
[46,36] -26689933281672
[46,40] 5748732560982
[46,44] -24202126170
[47,3] 42930
[47,7] 6909292
[47,11] -6659129721
[47,15] 130394172147
[47,19] -1116775112567
[47,23] -1212111833217
[47,27] 5164340380726
[47,31] -9661890243707
[47,35] 2998314568152
[47,39] -110309565150
[47,43] -218937968604
[47,47] 16263947608
[48,2] 27772
[48,6] -13502068
[48,10] 185902058
[48,14] -6695803177
[48,18] 140427076970
[48,22] 87767442440
[48,26] -460521770106
[48,30] -1003987030719
[48,34] 2391892092228
[48,38] -1351538087125
[48,42] 260282141718
[48,46] -16356332014
[49,1] -7208
[49,5] -3176184
[49,9] 14550832
[49,13] 2337789296
[49,17] -18967719871
[49,21] -7854847033
[49,25] -125660127930
[49,29] 755865129342
[49,33] -810392825351
[49,37] 516410174653
[49,41] -132927755580
[49,45] 12467626614
[49,49] -482656425
[50,4] -36835
[50,8] 12389704
[50,12] -199932006
[50,16] 202434772
[50,20] -5785534643
[50,24] 60681707216
[50,28] -106692909227
[50,32] 97840850552
[50,36] -60358405944
[50,40] 29572645108
[50,44] -5053545283
[50,48] 320185402
[51,3] -1590
[51,7] 42930
[51,11] 4151596
[51,15] -170595022
[51,19] 1802129108
[51,23] -4883683251
[51,27] 5985622681
[51,31] -4317818946
[51,35] 1799879947
[51,39] -1500570874
[51,43] 754490881
[51,47] -80325687
[51,51] 137694
[52,2] 2491
[52,6] 27772
[52,10] -1845248
[52,14] 21557008
[52,18] -79701771
[52,22] 139757926
[52,26] -125090017
[52,30] 32495572
[52,34] 54800940
[52,38] -59277532
[52,42] 20793649
[52,46] 3074000
[52,50] 33019
[53,1] 106
[53,5] -7208
[53,9] 95294
[53,13] -457602
[53,17] 1163668
[53,21] -1774970
[53,25] 1721334
[53,29] -1064081
[53,33] 409213
[53,37] -96566
[53,41] 13833
[53,45] -1166
[53,49] 53
[53,53] -1
[54,0] 1
