[1,1] 19683
[4,4] 2603988
[5,3] 1662120
[6,2] 387828
[7,1] 13851
[7,7] 917757
[8,6] 371412
[9,5] -90288
[10,4] 96444
[10,10] 578854
[11,3] 28728
[11,9] 273676
[12,2] -14364
[12,8] -181279
[13,1] 1026
[13,7] -176092
[13,13] -33991
[14,6] 23066
[14,12] -13756
[15,5] 12616
[15,11] 3344
[16,4] 4693
[16,10] -3572
[16,16] 3572
[17,3] -3116
[17,9] -1064
[17,15] 2280
[18,2] 532
[18,8] 532
[18,14] 532
[19,1] -38
[19,7] -38
[19,13] 19
[19,19] -1
[20,0] 1
