[42,0] 1
[41,0] -123
[41,1] 41
[41,2] 1681
[41,3] -15949
[41,4] 63468
[41,5] -190855
[41,6] 459036
[41,7] -856859
[41,8] 1200193
[41,9] -960138
[41,10] -808110
[41,11] 5297774
[41,12] -12964118
[41,13] 22408427
[41,14] -29638859
[41,15] 27761838
[41,16] -9622331
[41,17] -26994318
[41,18] 75059151
[41,19] -117389068
[41,20] 131067570
[41,21] -98843415
[41,22] 22810801
[41,23] 72221254
[41,24] -149212694
[41,25] 176259164
[41,26] -144336113
[41,27] 73246336
[41,28] 2130934
[41,29] -52904391
[41,30] 68646874
[41,31] -57350144
[41,32] 35732853
[41,33] -17228323
[41,34] 6485790
[41,35] -1901375
[41,36] 429352
[41,37] -73185
[41,38] 9102
[41,39] -779
[41,40] 41
[41,41] -1
[40,0] 18122
[40,1] -201761
[40,2] 1555704
[40,3] -8313529
[40,4] 36722552
[40,5] -137237209
[40,6] 449109162
[40,7] -1305569191
[40,8] 3416744881
[40,9] -8136827610
[40,10] 17750149516
[40,11] -35695001636
[40,12] 66511217784
[40,13] -115227350749
[40,14] 186169645378
[40,15] -281167421672
[40,16] 397496306506
[40,17] -526501877610
[40,18] 653612688818
[40,19] -760268347138
[40,20] 827836062967
[40,21] -842489132671
[40,22] 799495240146
[40,23] -705233822622
[40,24] 575792462887
[40,25] -432685949686
[40,26] 297279758579
[40,27] -185416164680
[40,28] 104114426168
[40,29] -51978668523
[40,30] 22578599263
[40,31] -8205323604
[40,32] 2289321428
[40,33] -356362857
[40,34] -64973438
[40,35] 69273641
[40,36] -25040053
[40,37] 4788759
[40,38] -325089
[40,39] -41861
[40,40] 6683
[39,0] -507334
[39,1] 5484324
[39,2] -43769017
[39,3] 242376133
[39,4] -1109027901
[39,5] 4230956829
[39,6] -14043929424
[39,7] 41195079517
[39,8] -108230773688
[39,9] 257644756655
[39,10] -560270264236
[39,11] 1119891266781
[39,12] -2068773284877
[39,13] 3546289019945
[39,14] -5658356941531
[39,15] 8424095886899
[39,16] -11722344806294
[39,17] 15262283507168
[39,18] -18602308549839
[39,19] 21226326120430
[39,20] -22666129884405
[39,21] 22632680816193
[39,22] -21109867090813
[39,23] 18370274052495
[39,24] -14894851561106
[39,25] 11232901394750
[39,26] -7864781454515
[39,27] 5103530347950
[39,28] -3059859824917
[39,29] 1682570895361
[39,30] -837335371663
[39,31] 369968757061
[39,32] -141073798637
[39,33] 44055296999
[39,34] -10008151742
[39,35] 1073259419
[39,36] 220302922
[39,37] -114950019
[39,38] 19155364
[39,39] -988879
[38,0] 5740000
[38,1] -47205555
[38,2] 439104752
[38,3] -2591670516
[38,4] 13012475081
[38,5] -53062191636
[38,6] 185350560457
[38,7] -564669537422
[38,8] 1525350972988
[38,9] -3700499366633
[38,10] 8145773529068
[38,11] -16392027760043
[38,12] 30337642605534
[38,13] -51893911764098
[38,14] 82343856108678
[38,15] -121549282845939
[38,16] 167272843578125
[38,17] -214928843714834
[38,18] 258071318961372
[38,19] -289694244098864
[38,20] 304031723103165
[38,21] -298240716735374
[38,22] 273344987326769
[38,23] -234027200468635
[38,24] 187187472441038
[38,25] -139902876143964
[38,26] 97748833036171
[38,27] -63890130877542
[38,28] 39026633528655
[38,29] -22155781366826
[38,30] 11573137739626
[38,31] -5493782795817
[38,32] 2328092673576
[38,33] -850566206676
[38,34] 250908798923
[38,35] -53163153644
[38,36] 6062694723
[38,37] 240197352
[38,38] -180532184
[37,0] -23491565
[37,1] -203855239
[37,2] -306318585
[37,3] 6059266467
[37,4] -56920808646
[37,5] 305790297499
[37,6] -1258172666856
[37,7] 4256205235267
[37,8] -12345316149868
[37,9] 31459733867043
[37,10] -71659316866783
[37,11] 147641996489051
[37,12] -277478484888428
[37,13] 478830009574448
[37,14] -762491322872268
[37,15] 1124575720810940
[37,16] -1540553542805062
[37,17] 1964343891684696
[37,18] -2334583714860387
[37,19] 2588186543271113
[37,20] -2677491350379056
[37,21] 2584528592644384
[37,22] -2326889531374332
[37,23] 1953046336763835
[37,24] -1527858070622390
[37,25] 1113859578077334
[37,26] -757002370695836
[37,27] 480348681132681
[37,28] -285138250289598
[37,29] 158383958906975
[37,30] -82285011655021
[37,31] 40016179484552
[37,32] -18090644844018
[37,33] 7347326696478
[37,34] -2503763960306
[37,35] 652000212405
[37,36] -113999832438
[37,37] 10005918759
[36,0] 86952021
[36,1] 7755948475
[36,2] -36851388268
[36,3] 144820117016
[36,4] -295500608474
[36,5] -16841408706
[36,6] 3213975073581
[36,7] -16879101396884
[36,8] 59952364627185
[36,9] -171568479243274
[36,10] 420660575729667
[36,11] -910478131249492
[36,12] 1769717469952058
[36,13] -3123718718743365
[36,14] 5046494388591640
[36,15] -7503299301469809
[36,16] 10308329764787704
[36,17] -13124875065461732
[36,18] 15518887247265250
[36,19] -17061155722354807
[36,20] 17449044155975798
[36,21] -16599438464785035
[36,22] 14674554005231469
[36,23] -12034684069176082
[36,24] 9134557612084215
[36,25] -6397306447649866
[36,26] 4119390884536858
[36,27] -2433541753336937
[36,28] 1320970399284122
[36,29] -664353658545646
[36,30] 316896546296246
[36,31] -149926582766207
[36,32] 72377872289029
[36,33] -33756930145937
[36,34] 13522698416108
[36,35] -4155196911904
[36,36] 885522933284
[35,0] -3657031408
[35,1] -68240867564
[35,2] 410907097407
[35,3] -1852660687927
[35,4] 5774591439855
[35,5] -13138627995309
[35,6] 18515564765010
[35,7] 5928330533773
[35,8] -144499457861082
[35,9] 589198252913327
[35,10] -1700604228625454
[35,11] 4042148607491379
[35,12] -8339994806296978
[35,13] 15319984247422068
[35,14] -25426171968268589
[35,15] 38484334407266045
[35,16] -53446486651908213
[35,17] 68398806525635426
[35,18] -80896269688900488
[35,19] 88569013738687993
