[1,1] -2503155504993241601315571986085849
[2,2] 71247593267012079391756382725737751848
[3,3] -648585631987214392167309343627115540059620
[4,1] -13164743767001492866178193408303354
[4,4] 2079835018569210395725526656089696260600044209
[5,2] -121422065232334461116792542986162525667704
[5,5] -1876887511617978133278195189820985445805714526058
[6,3] -2483084160870938303237125837728265490062807224
[6,6] 325468294925392260577580205650475018037955188952583
[7,1] -30961527007577585074159825238046777
[7,4] -3497120811602503992288424615178166687482493863538
[7,7] -18472281248250670960677233414283556868548128345008331
[8,2] 5328632511719361911722663743704817096896424
[8,5] 7678557821589650554197991613799090668533172894772
[8,8] 477797345567310619751449822294983387800589259589383137
[9,3] -185171025674800024015702325479832674067493762576
[9,6] 13531833708012809862123906829336542050680562291909724
[9,9] -6767854798057718210842939363606478635122098776283278458
[10,1] -42907313018375236008284482219655376
[10,4] 68080008306862787945045324566302488091508151930532
[10,7] -540408090329931582160023179294476009376917305034294884
[10,10] 61786248583453215016072801005306983290618018115703884430
[11,2] -46619253113931473903826398488084805893679832
[11,5] -3825394127645014347377780170785157346481989175471906
[11,8] 9177067484528647851730693339534542679485520049767663524
[11,11] -405292545950201611396717473134393207006514760294481701344
[12,3] -1336348950885910802271436082399302782964290928008
[12,6] 188851360661625163265406618916091492170099625739993810
[12,9] -93052600846792269639956582594109591282943861669033428732
[12,12] 2051636515812451374598519904151938718762440493068184321216
[13,1] -38838769791495691167306889855548822
[13,4] 187572503918689762204875845070818501496096230725932
[13,7] -3775913458390420338775289338730063679016629606102529668
[13,10] 650567129647312549429243140622437693911564855816705404236
[13,13] -8219705424484427263326034360517876538422379378260822575110
[14,2] 136967553435831960857528842423242506081130258
[14,5] -19673771576211672199125901744716303301294995194539272
[14,8] 42280919102759782796952469962448645344926247457878503748
[14,11] -3379753670892681546631524511660935546274316056248517566660
[14,14] 25200183634406315033619824557323988742033418728204134486140
[15,3] -1733215888602832920658161621399666482399105898708
[15,6] 559031293224422761390650507044732095720032052331583972
[15,9] -308032189829185980921751093661879486589542309123982941190
[15,12] 13407908191399335823150820845511718394591632597542051547732
[15,15] -52185379788032378081801565784491086329113845457474437147784
[16,1] -24025711253416544647542509101164708
[16,4] 513318987641876386758719797174132891493093396142216
[16,7] -7676923969810581838441402348839511746469994723660044332
[16,10] 1561200750679523207847425914759666703238146172379892814384
[16,13] -40113625756609912167260702812974695702790881500318962538200
[16,16] 38962481340051307183640761490337203953015664577614772122535
[17,2] -172049597716598513996935846014802211320717344
[17,5] -32963865534140477715755468257130815614288409548243036
[17,8] 61920863240473507746740143146472984928108460311039206320
[17,11] -5688823624032911406535441243382482125292934353914323735742
[17,14] 85783275869395618332832436302339574019287112299322363135588
[17,17] 173151280646351680613589668024578766386452502642794187785615
[18,3] -382921823269407401469725676685334103864885115824
[18,6] 660011844827540887320590437192982185336119592432240797
[18,9] -306408555254732988979051683425969575314160863384374230956
[18,12] 15353586275653197661868687571790857734677638773251044674442
[18,15] -110082176385850111243785829742607059825779378161440178706680
