[1,1] -12157665459056928801
[2,2] 17833944376718841558978
[3,3] -7663432976629520397597261
[4,1] -36923280283061783766
[4,4] 969317048730867892778149704
[5,2] -1752419908101093437294100
[5,5] -26868171525633729933903270558
[6,3] -687375567010946262042194670
[6,6] 260287311917606818225198788180
[7,1] -45812218128984065043
[7,4] 2023922595512488621044549294
[7,7] -1003950886536940390094821847013
[8,2] 9325818960556443849750096
[8,5] 63511054262251914207132807552
[8,8] 1793678424396132323758758824718
[9,3] -1878107075731199366541841419
[9,6] -222926708832356109146756096466
[9,9] 480173036607772269027146476362
[10,1] -29680442038236221244
[10,4] 32265187508392569251089688610
[10,7] 102252259388603763692938551420
[10,10] -9203535439135123031234285406138
[11,2] -10483774765189301502382752
[11,5] -10164069108270009619983886122
[11,8] 1843679051194784360668205813316
[11,11] 19894904130719227958897344266231
[12,3] -243099266823498697325390844
[12,6] -256474186836752694823154711676
[12,9] -6294712368404620453959031264074
[12,12] -17601667696282378746254552926740
[13,1] -10564113850229255463
[13,4] 27755049787346230349756908518
[13,7] 1002875022547198257673572983595
[13,10] 9795121184271148042343854224600
[13,13] -5758735947240969287122881915594
[14,2] 3823708115635590889813662
[14,5] -62193013197218981299230650532
[14,8] -962251298156474075021505619878
[14,11] -5220790096465679680198462195530
[14,14] 34956306336085483475280301917120
[15,3] 148545552104048843099924328
[15,6] 74183818247065525992475179060
[15,9] -1702989869945508048753562077837
[15,12] -7961133441211855164560705983542
[15,15] -47572874179179377879012446773333
[16,1] -1937106805030183206
[16,4] 6368080141054829600926864614
[16,7] 313105997097588000294328480362
[16,10] 7436781414940052961370386034587
[16,13] 18125037094363302534525871938108
[16,16] 37475293284181162265064015685050
[17,2] -598840488771431152159692
[17,5] -20487712885697567445171766515
[17,8] -1133915042885040014431791755394
[17,11] -12974568773425559387482250905470
[17,14] -16659277105077616401993679822782
[17,17] -16784270471298193209213535415511
[18,3] -27666496241126875644157224
[18,6] 79718025163362181108361704620
[18,9] 2570374843196498649237695796000
[18,12] 13741723043247326788663571359305
[18,15] 8011704841125002021416537819512
[18,18] 1505481313268603091628802853180
[19,1] -127160854837788177
[19,4] -49118776128677679032170530
[19,7] -88707837456169713657742063887
[19,10] -4235635905127367793206141873628
[19,13] -10039217827642651583979864184890
[19,16] -500937733249222553167666851144
[19,19] 3392784498845416254499829799702
[20,2] 48398576740258529611728
[20,5] -1531589000670697481675530362
[20,8] 253584163823901581837857917726
[20,11] 4955644742333694181582898699046
[20,14] 5590300377999641447350064890683
[20,17] -2444667615190759116908974376484
[20,20] -2651005014439262202974626986672
[21,3] 1022537447815469221254582
[21,6] 18785451763695120649002246456
[21,9] -591790684728882390463851480297
[21,12] -4390199644388478164976305302038
[21,15] -2656949325588063127759476243969
[21,18] 2158878876186803629032950522040
[21,21] 1109248810468892529423239325216
[22,1] 7314501931683912
[22,4] -10180835129226463949116791
[22,7] -14096463651559550077044130008
[22,10] 690057079406783697356660046600
[22,13] 3004980746637893404754197676484
[22,16] 1156072362868555514568204577524
[22,19] -1068658598999158573405508305524
[22,22] -294556112715473578108291887408
[23,2] -2163466512205819506432
[23,5] 242976650111663337310507227
[23,8] -3601399472696370638008949670
[23,11] -519593466918463099554282440283
[23,14] -1591997290611208448855664879504
[23,17] -451482681053342366000604307332
[23,20] 356219532999719524468502768508
[23,23] 41886228380807608080244812342
[24,3] 94574666980033301614032
[24,6] 123494981956620177844392435
[24,9] 8715018801287626269781380570
[24,12] 343271056188333004973588090178
[24,15] 690571457802333862565291124678
[24,18] 157575824762026041386776335363
[24,21] -79958476895807541816035204520
[24,24] 2065132116966533733372843420
[25,1] 879118560258588
[25,4] -1651618706752928775767040
[25,7] -1476512784169508112752043072
[25,10] -8141478174667139656922646840
[25,13] -206753229090881096495545391418
[25,16] -262134172623056949600033110760
[25,19] -50164742339260262888956034148
[25,22] 10060360556340572497567795788
[25,25] -2558187848086906448592216951
[26,2] 55794091452717937032
[26,5] 7992667544006084269254984
[26,8] 3638938316632530353035403958
[26,11] 8448973054154535716077265280
[26,14] 97528499171585617626032470992
[26,17] 87378057541018983200011036920
[26,20] 14272498307019203883558081204
[26,23] 229052461476553522253162712
[26,26] 634647382414285801030737450
[27,3] -5265783433296295157034
[27,6] -11272447141446194615336076
[27,9] -1991327399159287113849462597
[27,12] -6948869128591026268980744570
[27,15] -35876041533809597118894288260
[27,18] -25576720659345698613529300914
[27,21] -3644649280642061903648115561
[27,24] -407036774939033786588250664
[27,27] -89516755724867629481000613
