[1,1] -4398046511104
[4,4] 1672494624800768
[6,2] 183206124978176
[7,7] -44250604595314688
[9,5] 24843082977509376
[10,10] -29816576085590016
[11,3] -1526917782044672
[12,8] -1101683086065664
[13,1] 92341796864
[13,13] -28515846739460096
[14,6] 15619105616822272
[15,11] -12111334236749824
[16,4] 2791896514560
[16,16] 32923416940118016
[17,9] 7759415281975296
[18,2] 8772470702080
[18,14] 9536482181844992
[19,7] 7145770912841728
[19,19] -8716418539982080
[20,12] -10882419990978560
[21,5] 278154165354496
[21,17] -2917318824382464
[22,10] -2646937571450880
[22,22] 1734662037500728
[23,3] 38325610610688
[23,15] 2124160696657024
[24,8] 1789670164611072
[24,20] 534476431603743
[25,1] -439615488
[25,13] -57621520628608
[25,25] -136194039687220
[26,6] 318891066564608
[26,18] -517360116136432
[27,11] -958052787847744
[27,23] -45583106630976
[28,4] 22705866252288
[28,16] -32235971993126
[28,28] 8037943588896
[29,9] -214287024328576
[29,21] 33190010885266
[30,2] 10083151872
[30,14] 237499678365010
[30,26] 2328242720177
[31,7] -9938998793088
[31,19] -900336259822
[31,31] -108779322584
[32,12] 95848198556071
[32,24] -2656840818110
[33,5] 2098112256384
[33,17] -14969574810121
[33,29] -46201073596
[34,10] 17106678411844
[34,22] -646224993030
[34,34] -1777206426
[35,3] -3303200832
[35,15] -3348234755134
[35,27] 29599820259
[36,8] 1378247135065
[36,20] 436931192532
[36,32] -65665429
[37,1] 225664
[37,13] -155296856142
[37,25] 27258952762
[37,37] -41211587
[38,6] 10928341210
[38,18] 77854264298
[38,30] 930971242
[39,11] 32783004006
[39,23] 1061073934
[39,35] 23136924
[40,4] 16347654
[40,16] 5543424378
[40,28] 166410
[40,40] 24338
[41,9] -51612513
[41,21] 146200602
[41,33] -1422053
[42,2] 7396
[42,14] 2461707
[42,26] 522880
[42,38] 2666
[43,7] 3526
[43,19] -1677
[43,31] 86
[43,43] -1
[44,0] 1
