[1,1] -76177348045866392339289727720615561750424801402395196724001565744957137343033038019601
[2,1] -1032626273510633318377038531323899837061313974565801555592021224542752306205558959821258
[2,2] 19030879642019469616523255470090851793409417719344672147050916122121708774349828423628098841647710
[3,1] -6712070777819116569450750453605348940898540834677710111348137959527889990336133238838177
[3,2] -322619901977766003649105024782059255365046094803957992527108263729468525977686044591956485011482024470
[3,3] -877867885740286415348817791607934915824943832856702728376891037374584610123450292460950786844728502599720014
[4,1] -27850218617627432853749995762052541375960010734242907615473150392514724293200132458206256
[4,2] 285597344873116176358853747942519316679935490975873080040257286992381155227817253797177592386991367838160
[4,3] -19199981717092190019660036353427986811950664134487876703197508908422099152419867498926902236116913245394226573374
[4,4] 3170838768319615895410993214191826266257016014467843463387579645142981444080413713695819894804734377722468846136675614
[5,1] -82847706127801316199164231086329908133530362642945804843910814669509404899574573846566894
[5,2] -51821354625797122921815746020321082391858995683360855711145118843178505617281979301897686877010754580786436
[5,3] -34860200039011553904073317227964892417998117996097598864670473932444270802626658026710788504105399536949755329598191
[5,4] -17717157584762012347462288539413951598631428783435120970534115393374808574574200122833487997156598534273953271279549641042
[5,5] -127129415413033226880552331293458580463383327245252802805957888411665774130648794123665742325281033890537009216731304837683407
[6,1] -188124819474852004386856110326119790935840832790005181223049310050696223386366127746296884
[6,2] 3253618488578686421704179360056696809870890927534538266902997864955549910795454373253169038370119795244227280
[6,3] -11576058832968272201811444922842549752060027006162022742127292376517584695723507635801228125578168867254795146979204988
[6,4] 9079559292531126875076101916411373663068978908717729480549269728580956661916009164417248686772204685722687199628296380919980
[6,5] -36425058375400156898414049960655981412488729768502420051299566183220652957143463899207911615022140282831411236480961149302549212
[6,6] 3202725812359921492373284250825141557396939973417327486360396828223428712985361916901147476999647596055608091904987632643861371772
[7,1] -338989595234126516296797185267718378140307434652247453502297737605888928878512563416083418
[7,2] -92180109919064464013853583564593101232438719768878555204606569360080757938762888678815030189636498738518053268
[7,3] -1057360027366499355940683762777690006916685855791062277008479460136685668613616461891887010199168083620031660266385038131
[7,4] -661631726897718716997154418020858048597672390902746015355932799661533937694463992889922305880374471179667923346316182994611870
[7,5] -779893149524113159692497882484860493581000858437618189249920178673456898271027447319114034312656799321585504901420152611940137253
[7,6] 536932402267077436246406403696332554180924416371283934075495101983515268785714828653118408024285244249279057473934944593158178426744
[7,7] -1633903206765558081906214916954185955442481338139052378612924914068415791813993113005551497472674922133070976058399583194260968062890
[8,1] -497488350562894152463154452867231607115943017854451459579214227153180011632797711342219528
[8,2] 1378695467918549292263974022118100200587866346402047982122525046772842803389471274155741486295521581824989332472
[8,3] -33851066672939021823753646515930904105659157959999433314659233627545988862778222945016589750780943372033140928904223014782
[8,4] 7653960841402611220356742932156390138758496256118900966431451524130127873275492052832139382493088631981023885137729035990334530
[8,5] 5085567414842590298565032969319725271483482682390610438227865747152853335002218818946931163723210884765981086516011191683200643170
[8,6] 19168495196586967838487596162134508204766641140086457196899521447149959785064467199374251337210634559428900947969095145450408726330459
[8,7] -516667532164399448757160773785843554836758813370798992071569651682375001817416246448812222721752128404729106739997651065129705722361724
[8,8] 12428421809757135752898061603500155311992861521136314437960139482729443810856317374309401002652343362446817723843458136911325644400058880
[9,1] -605532842769227230465596031470142932598668407957978333544811837085619592335480291088320579
[9,2] -12058710886512210548277179655695150927793169157648369672506598404431719138167434848929447695174710877115251541398
[9,3] -444928825569514714457289308995669608152716679902768080058226247966942558317116529876863935741447358407725339284222212952986
[9,4] -3642227226291147378060037462508860014011155854797668275787913036150977558356285534081987106010419812636943079348307906613232022
[9,5] 57514650719737243163389831697840663380080345788439690070367472371101969855026578483018911385603393574972046381084863905420906316090
[9,6] 233628053393152175862554514402170389758662562169062763856541155250639582361914485432336685881017282560764444759262186022158819197066718
[9,7] -8006270717649300013957183756698276675158332815956027146444146371349213236892053561174849534511105081969814382518448319556928752317846993
[9,8] 14130586159905709676729802492423501770907648976423644875550659754234939165629530426127514164230142583866031665092364532426825754418663784
[9,9] 551516948373221442527692412115650040177648677845244113685869933228058368458552755603149768760041757458702189699897825288981762484749995879
[10,1] -619324288234976501146701765306718078918438472045457474679482458159864036705901215059704750
[10,2] 66253943657701733125480709670789451318324272407470350032079933503978700579644168437331018796198330414127508638662
[10,3] -2676945611235236357504415607858224282700872085943399768953039598643268931463801429400031455249440971449822817297963564086806
[10,4] -5604968331785447168462415318957377608895971753221178302212562495422067737385571407546202485687371304256147433705779915822773093
[10,5] -1181750172048789556502086397295131225089244844132478837351503529320705042404222425846018382163889980712491705870447069920828636861202
[10,6] 1398850755266719703244233069943257644479932533284439458964316906527166644493383186888021650104460404284429123871370754652250627200480322
[10,7] -31333942979798306865468282692424679080903855161062788979635135229276107210356823928744886042330182444306018749446690223534690303512749506
[10,8] 179561878899873870821863444210486097913314359857562636649235252146154544842786494548375465841586316468383131669560193642752148096483288082
[10,9] -3198845220512484820269040629384385249827687437970152106531680621934599675269127175903632401631546199126300963200816985189606536688485465154
[10,10] -22408166876791044866025151983981892381398182005990100904956677822577322504078469841500911962507917303360008393835150475118134540818442224266
[11,1] -537283025556340562308953466871003129076262013854717104588702492553968618085192637314617027
[11,2] -241062320152120338479409030151818579678306154499948128946235311887292159674506265172637702709107470106728013370122
[11,3] -7927479776366311712697472407336353239353369363319301887712082551682406791120651517010356839420083750199603184747099185729645
[11,4] 188285278150094927327157373384756331871695349011926779164017748417805160673401318350042365123383019700820889275355543831564216220
[11,5] -6225403848330486362006610484331766289607491907292224467746799084553589538229922452235553098100957239427830728366757599874250762705749
[11,6] 4009326752278123862461696700841237206086370304802077156590287790912366349809344582584238997903775838492435702796999940873792799273839894
[11,7] -141297055789260055181663471060207248237392093294196511358857126659346769956334711862152678550976766278098877614437406189296494567609898399
[11,8] 3503806145927509951637102042079218020366885256860042688492252562225061799910323075809089356127062727653203135278241518470385481566130178592
[11,9] -184638433600020617327571253910782923741876890549305942828530139048490851483641535183071258749429016275615511218737715293218814523194567593
[11,10] -19395672952424249614016880117873802063004623482458495081251172255670529976936070076491502595300067365709586511112206797902737606431205758566
[11,11] -1665710893911538041316910491436742835817826198945003478885802632451734920838747319238162738681598179109046690501905217917138869768098752547682
[12,1] -397982997691656143758825403240559223937876875478908888334793712833168572345107098056144904
[12,2] 604966130404287630757495970747117012592659039068620094062638377954339905102326145525304363304699761993432994325810
[12,3] -11930397673836180456417031178828243689123260167233135502358113301779725868750923456849112883640068038800624405209234874003896
[12,4] 1439327690381596551305668684946946837117298997976831291565417762435088870894323248728841122535069859570678270496930244471983424948
[12,5] -5124568254391431249802074272163176761834968648630262629669722984621721313568306726586019943412405892524913560181586022639681903999840
[12,6] 8001788863169588967924038305441761948995034214292957800231608007814723127343521433873111992559318303190454456392307793364221885505587524
[12,7] -698872970150958379276585940216327874581429633974479951891518665241838252624601185584153178115844082344760867982559700699110353921159008072
[12,8] 9918140237264327224265653042520135470273360168111731183702737860681004528184184214328296343214243063041846470384545734332404833895159959012
[12,9] -60575902679174042027433227527183886922311642204989291234502412023232511041728047480513970685910507873197136125805876198388564673470785258680
[12,10] 1800455050721304228478279803580507026180647340214365491666514472321751461793969463532146551091343149456566765964432521764700856635200610384838
[12,11] 886346877414580118987135243217076545810330989833456214893137619441842739146502898247187375711531206644628884078587416020120202702532620886290
[12,12] -33320543682871929718939488347668099623673442784681604607486046913377144763289004561774987139963101781514411989367368226858256976046698675967514
[13,1] -252808495018487401078032046450505078055410537804108747194253911412801739780053431825436058
[13,2] -1081864156936860503447022018846290343776133774448809099052841185011065232571725552021514289626783245435141681662460
[13,3] -8723642671476721673983760588115875889179140510713319531500589676064324055546749054162251450960070485186025697939161599544810
[13,4] 6621971761590420660911403174877547918921571317269793769433787834034121094315721508018334352155424705619334489858767690614223877280
[13,5] 21664679887956639980452563645995991830800821537136893576447104614855447050398658781572561606262127802402323517351354330016283175612534
[13,6] 12540870608528553392805351399709110186315034841064699161780916583942942270964914001571571999175818190050689697733454959621118952936421100
[13,7] -1851584394405200159257503821552243122352956245258815567794025574091946505324516168222147131313864709437957372384696016717530719532137963958
[13,8] 26734807612984766081252979863233037651341858672340550900146448011749949526678676770618899065078359597690298692818081565557066675353251804600
[13,9] -865679462945472544462066837429156879518647884921370864286898538691955613116293398003202134352665964391190234496816115158909317593438538086290
[13,10] 2832875415051855484810818534377231780150597845180622188041161507073587370663236713283623633318646962032492159141600303998968545483759196696548
[13,11] -13792386255596243209136018284906297924463591986836273570642663956440458218209333177785776099069305190657807040852199887056905063326736849383255
[13,12] 276173249104430891027181278302387088198364020496311707964844663905340040339489989928656946805938676167659008317685411878374537786061025534672238
[13,13] 1586470445827477636040697989049135149801887470912613681812929981016340585589018492209439337628284540873214665068244958978257011443964584614627087
[14,1] -138042171126134400152531986364047434888676655198351949400768909002187998048460586561594988
