[54,0] 1
[53,0] -36570
[53,1] -2403020
[53,2] -11786034
[53,3] 31777634
[53,4] 323704920
[53,5] 432856300
[53,6] -2013749628
[53,7] -6791871560
[53,8] 256400326
[53,9] 32194463418
[53,10] 41473949020
[53,11] -60476666964
[53,12] -190339349652
[53,13] -31231383564
[53,14] 419692956007
[53,15] 422698272777
[53,16] -471466914904
[53,17] -1074378829934
[53,18] 34364950688
[53,19] 1580687197114
[53,20] 834785305367
[53,21] -1517219699287
[53,22] -1645056312921
[53,23] 908758883749
[53,24] 1936125986682
[53,25] -189204993832
[53,26] -1676207082266
[53,27] -252186214380
[53,28] 1162015631879
[53,29] 350016888349
[53,30] -688108038143
[53,31] -254346274377
[53,32] 370636613768
[53,33] 119362239902
[53,34] -183888558850
[53,35] -26531731312
[53,36] 75841383341
[53,37] -7641427481
[53,38] -21237473597
[53,39] 8029780317
[53,40] 2586906256
[53,41] -2479943246
[53,42] 359194356
[53,43] 261997126
[53,44] -139791369
[53,45] 19911729
[53,46] 6364929
[53,47] -3956821
[53,48] 1033818
[53,49] -168116
[53,50] 18126
[53,51] -1272
[53,52] 53
[53,53] -1
[52,0] 9465797933
[52,1] 113352369032
[52,2] 589039909256
[52,3] 1548698598734
[52,4] 1036471319443
[52,5] -5675232324434
[52,6] -14304346112057
[52,7] -422553770556
[52,8] 28374577918782
[52,9] 5844209879714
[52,10] 9169764458962
[52,11] 136514450750128
[52,12] -155543044080542
[52,13] -820273151308440
[52,14] 410173483810385
[52,15] 2708563087284431
[52,16] -431724893499567
[52,17] -6147977030193260
[52,18] -853687271566199
[52,19] 9456059710934166
[52,20] 4170365711295791
[52,21] -8436721632703897
[52,22] -7213838291884397
[52,23] 720372883092631
[52,24] 5208206703430148
[52,25] 9014799252792228
[52,26] 3010616418389308
[52,27] -12372337138602580
[52,28] -11580314993229236
[52,29] 6982966399726153
[52,30] 13715912985955810
[52,31] 1020992157760065
[52,32] -9235332609194120
[52,33] -5055285821776946
[52,34] 3356393006612240
[52,35] 4382581642435164
[52,36] 826294051665
